Exposure to risk (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
CAN      2005-2009     15-19          5426550.26      5699144.75     11125695.00
CAN      2005-2009     20-24          5530619.97      5770808.15     11301428.12
CAN      2005-2009     25-29          5540749.84      5615137.51     11155887.36
CAN      2005-2009     30-34          5481174.58      5515566.27     10996740.85
CAN      2005-2009     35-39          5742296.75      5830179.41     11572476.16
CAN      2005-2009     40-44          6509801.83      6612120.64     13121922.47
CAN      2005-2009     45-49          6746140.88      6789432.20     13535573.09
CAN      2005-2009     50-54          6157055.67      6104803.80     12261859.47
CAN      2005-2009     55-59          5337413.31      5242832.91     10580246.22
CAN      2005-2009     60-64          4347399.03      4213176.75      8560575.79
CAN      2005-2009     65-69          3348697.74      3120532.90      6469230.64
CAN      2005-2009     70-74          2813722.80      2480355.72      5294078.52
CAN      2005-2009     75-79          2470936.31      1971360.93      4442297.23
CAN      2005-2009     80-84          1906272.42      1232137.51      3138409.93
CAN      2005-2009     85-89          1171612.58       588246.38      1759858.96
CAN      2005-2009     90-94           499849.23       186421.39       686270.62
CAN      2005-2009     95-99           134011.19        35278.28       169289.47
CAN      2005-2009    100-104           17670.18         3215.96        20886.13
CAN      2005-2009    105-109            1127.02          106.95         1233.98
CAN      2005-2009    110+                 24.92            0.67           25.59
CAN      2010-2014        0            923522.45       971761.82      1895284.26
CAN      2010-2014      1-4           3729434.00      3908174.64      7637608.64
CAN      2010-2014      5-9           4527586.59      4745746.36      9273332.95
CAN      2010-2014     10-14          4647903.95      4908192.03      9556095.99
CAN      2010-2014     15-19          5320400.89      5631802.18     10952203.06
CAN      2010-2014     20-24          5811946.66      6085667.57     11897614.23
CAN      2010-2014     25-29          5905046.71      6007035.12     11912081.83
CAN      2010-2014     30-34          5929191.97      5899743.52     11828935.50
CAN      2010-2014     35-39          5780374.52      5735659.43     11516033.95
CAN      2010-2014     40-44          5954451.73      5959932.47     11914384.21
CAN      2010-2014     45-49          6586815.68      6646803.18     13233618.85
CAN      2010-2014     50-54          6778026.15      6811423.82     13589449.97
CAN      2010-2014     55-59          6094640.33      6046191.63     12140831.95
CAN      2010-2014     60-64          5257280.40      5122798.15     10380078.55
CAN      2010-2014     65-69          4214731.65      3995079.29      8209810.93
CAN      2010-2014     70-74          3171186.97      2846866.90      6018053.88
CAN      2010-2014     75-79          2543281.24      2118942.86      4662224.10
CAN      2010-2014     80-84          2016117.55      1451587.45      3467705.00
CAN      2010-2014     85-89          1371235.62       761112.01      2132347.63
CAN      2010-2014     90-94           643471.48       259416.52       902888.01
CAN      2010-2014     95-99           174364.87        48020.56       222385.42
CAN      2010-2014    100-104           25261.35         4607.28        29868.63
CAN      2010-2014    105-109            1578.51          201.46         1779.97
CAN      2010-2014    110+                 40.46            0.64           41.09
CAN      2015-2019        0            922570.10       970274.38      1892844.48
CAN      2015-2019      1-4           3803957.95      3988966.87      7792924.82
CAN      2015-2019      5-9           4929680.67      5130775.46     10060456.13
CAN      2015-2019     10-14          4799079.04      4989684.62      9788763.66
CAN      2015-2019     15-19          5090513.66      5394940.50     10485454.16
CAN      2015-2019     20-24          5802625.56      6304048.51     12106674.07
CAN      2015-2019     25-29          6144183.07      6477542.39     12621725.45
CAN      2015-2019     30-34          6273119.50      6361093.19     12634212.69
CAN      2015-2019     35-39          6210743.33      6129661.99     12340405.32
CAN      2015-2019     40-44          5984340.39      5873899.82     11858240.21
CAN      2015-2019     45-49          6083150.53      6024604.37     12107754.91
CAN      2015-2019     50-54          6640535.96      6622427.30     13262963.26
CAN      2015-2019     55-59          6761740.53      6685214.50     13446955.03
CAN      2015-2019     60-64          6055940.51      5855084.99     11911025.50
CAN      2015-2019     65-69          5141365.26      4858623.18      9999988.44
CAN      2015-2019     70-74          3986414.12      3668630.75      7655044.86
CAN      2015-2019     75-79          2863680.63      2472743.32      5336423.95
CAN      2015-2019     80-84          2123735.94      1643377.11      3767113.05
CAN      2015-2019     85-89          1484951.79       936753.79      2421705.58
CAN      2015-2019     90-94           775803.41       351290.40      1127093.81
CAN      2015-2019     95-99           235531.85        71286.13       306817.98
CAN      2015-2019    100-104           33835.70         6666.89        40502.59
CAN      2015-2019    105-109            2292.69          320.45         2613.13
CAN      2015-2019    110+                 58.59            6.51           65.10
CAN      2020-2023        0            705954.76       743576.81      1449531.57
CAN      2020-2023      1-4           2995897.02      3142514.73      6138411.75
CAN      2020-2023      5-9           4065081.83      4275651.84      8340733.66
CAN      2020-2023     10-14          4158498.28      4366004.37      8524502.64
CAN      2020-2023     15-19          4168272.27      4377555.31      8545827.58
CAN      2020-2023     20-24          4793013.67      5181851.52      9974865.19
CAN      2020-2023     25-29          5296338.22      5707168.43     11003506.65
CAN      2020-2023     30-34          5489790.73      5704396.32     11194187.05
CAN      2020-2023     35-39          5359627.77      5449771.04     10809398.81
CAN      2020-2023     40-44          5114558.98      5119823.11     10234382.09
CAN      2020-2023     45-49          4854355.53      4796862.87      9651218.40
CAN      2020-2023     50-54          4918186.76      4830205.47      9748392.23
CAN      2020-2023     55-59          5337517.50      5268937.57     10606455.07
CAN      2020-2023     60-64          5319657.71      5180476.78     10500134.49
CAN      2020-2023     65-69          4671496.68      4405387.97      9076884.65
CAN      2020-2023     70-74          3861969.22      3549647.65      7411616.87
CAN      2020-2023     75-79          2825087.13      2503838.84      5328925.97
CAN      2020-2023     80-84          1917863.25      1532466.06      3450329.31
CAN      2020-2023     85-89          1252061.52       844799.32      2096860.84
CAN      2020-2023     90-94           675225.31       345104.81      1020330.13
CAN      2020-2023     95-99           225011.59        74924.21       299935.80
CAN      2020-2023    100-104           35493.59         7585.42        43079.01
CAN      2020-2023    105-109            2484.55          366.63         2851.18
CAN      2020-2023    110+                 63.90            8.14           72.04
CHE      1876-1879        0            138864.37       140500.06       279364.43
CHE      1876-1879      1-4            525135.33       529314.90      1054450.24
CHE      1876-1879      5-9            587255.53       586029.21      1173284.74
CHE      1876-1879     10-14           553710.33       541949.83      1095660.17
CHE      1876-1879     15-19           517644.17       502012.67      1019656.83
CHE      1876-1879     20-24           454388.00       434200.67       888588.67
CHE      1876-1879     25-29           418705.33       394653.67       813359.00
CHE      1876-1879     30-34           408821.83       380228.33       789050.17
CHE      1876-1879     35-39           389788.67       361838.50       751627.17
CHE      1876-1879     40-44           351108.67       330027.50       681136.17
CHE      1876-1879     45-49           319468.17       298453.17       617921.33
CHE      1876-1879     50-54           286911.67       264519.83       551431.50
CHE      1876-1879     55-59           239721.00       217839.83       457560.83
CHE      1876-1879     60-64           190259.50       173730.83       363990.33
CHE      1876-1879     65-69           144238.83       132652.67       276891.50
CHE      1876-1879     70-74            94291.17        87955.33       182246.50
CHE      1876-1879     75-79            49944.17        47676.00        97620.17
CHE      1876-1879     80-84            17824.26        17813.30        35637.55
CHE      1876-1879     85-89             4828.34         4843.77         9672.10
CHE      1876-1879     90-94              739.53          720.76         1460.28
CHE      1876-1879     95-99              107.77           66.10          173.87
CHE      1876-1879    100-104               4.06            0.00            4.06
CHE      1876-1879    105-109               0.00            0.00            0.00
CHE      1876-1879    110+                  0.00            0.00            0.00
CHE      1880-1884        0            179488.33       183039.37       362527.70
CHE      1880-1884      1-4            656888.35       657096.60      1313984.94
CHE      1880-1884      5-9            772257.23       773334.15      1545591.38
CHE      1880-1884     10-14           698901.92       693039.25      1391941.18
CHE      1880-1884     15-19           668324.33       642540.33      1310864.67
CHE      1880-1884     20-24           614365.67       582489.17      1196854.83
CHE      1880-1884     25-29           529000.67       501989.17      1030989.83
CHE      1880-1884     30-34           491888.33       466407.67       958296.00
CHE      1880-1884     35-39           480897.50       445947.33       926844.83
CHE      1880-1884     40-44           454883.17       422765.50       877648.67
CHE      1880-1884     45-49           406604.17       378905.83       785510.00
CHE      1880-1884     50-54           366299.67       335718.33       702018.00
CHE      1880-1884     55-59           321207.83       288781.33       609989.17
CHE      1880-1884     60-64           256053.67       227027.33       483081.00
CHE      1880-1884     65-69           185991.83       166862.00       352853.83
CHE      1880-1884     70-74           123924.83       112198.33       236123.17
CHE      1880-1884     75-79            66976.67        61864.33       128841.00
CHE      1880-1884     80-84            26171.07        24684.21        50855.27
CHE      1880-1884     85-89             6122.95         6189.15        12312.10
CHE      1880-1884     90-94              958.33          953.32         1911.64
CHE      1880-1884     95-99               76.11           77.15          153.25
CHE      1880-1884    100-104               1.51            1.30            2.82
CHE      1880-1884    105-109               0.00            0.00            0.00
CHE      1880-1884    110+                  0.00            0.00            0.00
CHE      1885-1889        0            178163.59       181177.03       359340.62
CHE      1885-1889      1-4            642725.20       645446.48      1288171.67
CHE      1885-1889      5-9            783711.51       783911.83      1567623.35
CHE      1885-1889     10-14           751773.51       749438.98      1501212.49
CHE      1885-1889     15-19           678783.86       660600.85      1339384.71
CHE      1885-1889     20-24           632532.17       590070.17      1222602.33
CHE      1885-1889     25-29           568364.33       528387.00      1096751.33
CHE      1885-1889     30-34           491583.17       460705.67       952288.83
CHE      1885-1889     35-39           461035.33       430412.00       891447.33
CHE      1885-1889     40-44           447624.17       411279.67       858903.83
CHE      1885-1889     45-49           423349.83       386439.83       809789.67
CHE      1885-1889     50-54           373100.17       336650.67       709750.83
CHE      1885-1889     55-59           324934.33       289390.50       614324.83
CHE      1885-1889     60-64           275185.17       240810.67       515995.83
CHE      1885-1889     65-69           202846.83       177015.50       379862.33
CHE      1885-1889     70-74           129358.00       114156.17       243514.17
CHE      1885-1889     75-79            68458.00        60822.50       129280.50
CHE      1885-1889     80-84            29327.43        26182.73        55510.16
CHE      1885-1889     85-89             7617.73         7030.37        14648.11
CHE      1885-1889     90-94             1156.29         1035.48         2191.77
CHE      1885-1889     95-99               78.29           53.59          131.88
CHE      1885-1889    100-104               0.10            0.81            0.91
CHE      1885-1889    105-109               0.00            0.00            0.00
CHE      1885-1889    110+                  0.00            0.00            0.00
CHE      1890-1894        0            184417.77       187669.39       372087.17
CHE      1890-1894      1-4            654345.24       657069.76      1311415.00
CHE      1890-1894      5-9            779946.75       782087.79      1562034.54
CHE      1890-1894     10-14           777717.58       773978.91      1551696.49
CHE      1890-1894     15-19           741465.75       736851.15      1478316.89
CHE      1890-1894     20-24           657615.73       639954.20      1297569.93
CHE      1890-1894     25-29           604026.67       566254.83      1170281.50
CHE      1890-1894     30-34           539165.67       504495.00      1043660.67
CHE      1890-1894     35-39           468113.67       438227.17       906340.83
CHE      1890-1894     40-44           434758.67       402622.50       837381.17
CHE      1890-1894     45-49           421589.33       382650.67       804240.00
CHE      1890-1894     50-54           391920.83       349928.83       741849.67
CHE      1890-1894     55-59           335369.50       295195.17       630564.67
CHE      1890-1894     60-64           277313.33       241581.50       518894.83
CHE      1890-1894     65-69           217031.33       187126.17       404157.50
CHE      1890-1894     70-74           139221.50       120843.00       260064.50
CHE      1890-1894     75-79            70444.33        60857.00       131301.33
CHE      1890-1894     80-84            29832.52        25371.33        55203.84
CHE      1890-1894     85-89             8208.10         6899.73        15107.83
CHE      1890-1894     90-94             1351.90         1082.37         2434.27
CHE      1890-1894     95-99              119.02           82.14          201.16
CHE      1890-1894    100-104               0.42            0.00            0.42
CHE      1890-1894    105-109               0.00            0.00            0.00
CHE      1890-1894    110+                  0.00            0.00            0.00
CHE      1895-1899        0            198721.14       202258.00       400979.14
CHE      1895-1899      1-4            699813.36       703435.59      1403248.95
CHE      1895-1899      5-9            802325.09       803822.37      1606147.47
CHE      1895-1899     10-14           778905.65       784249.62      1563155.27
CHE      1895-1899     15-19           775395.89       766808.74      1542204.62
CHE      1895-1899     20-24           728941.82       722668.32      1451610.13
CHE      1895-1899     25-29           638165.07       628992.58      1267157.65
CHE      1895-1899     30-34           582214.67       558524.00      1140738.67
CHE      1895-1899     35-39           520505.00       493159.00      1013664.00
CHE      1895-1899     40-44           448563.83       420707.83       869271.67
CHE      1895-1899     45-49           411935.00       376558.33       788493.33
CHE      1895-1899     50-54           395383.50       352755.00       748138.50
CHE      1895-1899     55-59           356223.83       310713.17       666937.00
CHE      1895-1899     60-64           290125.67       249568.00       539693.67
CHE      1895-1899     65-69           221917.33       189026.50       410943.83
CHE      1895-1899     70-74           151730.50       129316.33       281046.83
CHE      1895-1899     75-79            80593.50        68610.17       149203.67
CHE      1895-1899     80-84            31290.28        26066.23        57356.51
CHE      1895-1899     85-89             8595.19         7120.66        15715.84
CHE      1895-1899     90-94             1466.93         1118.06         2585.00
CHE      1895-1899     95-99              121.34           86.28          207.63
CHE      1895-1899    100-104               0.56            0.00            0.56
CHE      1895-1899    105-109               0.00            0.00            0.00
CHE      1895-1899    110+                  0.00            0.00            0.00
CHE      1900-1904        0            214701.72       218627.36       433329.08
CHE      1900-1904      1-4            773232.78       775467.74      1548700.52
CHE      1900-1904      5-9            868071.17       871040.88      1739112.05
CHE      1900-1904     10-14           805870.94       805643.69      1611514.63
CHE      1900-1904     15-19           780548.64       786836.76      1567385.39
CHE      1900-1904     20-24           765642.12       752395.82      1518037.94
CHE      1900-1904     25-29           712640.21       708475.89      1421116.10
CHE      1900-1904     30-34           619050.52       615788.18      1234838.70
CHE      1900-1904     35-39           561883.00       545384.00      1107267.00
CHE      1900-1904     40-44           502539.33       475865.00       978404.33
CHE      1900-1904     45-49           428341.83       396695.00       825036.83
CHE      1900-1904     50-54           387357.00       345519.33       732876.33
CHE      1900-1904     55-59           362061.33       314435.50       676496.83
CHE      1900-1904     60-64           310407.33       262930.50       573337.83
CHE      1900-1904     65-69           234225.50       196376.17       430601.67
CHE      1900-1904     70-74           158349.67       132919.67       291269.33
CHE      1900-1904     75-79            89568.00        75309.17       164877.17
CHE      1900-1904     80-84            37086.40        30513.82        67600.21
CHE      1900-1904     85-89             9718.45         7771.90        17490.34
CHE      1900-1904     90-94             1617.19         1144.33         2761.51
CHE      1900-1904     95-99              149.92          100.85          250.77
CHE      1900-1904    100-104               1.01            2.35            3.36
CHE      1900-1904    105-109               0.00            0.00            0.00
CHE      1900-1904    110+                  0.00            0.00            0.00
CHE      1905-1909        0            215242.45       219903.85       435146.30
CHE      1905-1909      1-4            801217.77       808331.36      1609549.13
CHE      1905-1909      5-9            959318.72       961774.96      1921093.68
CHE      1905-1909     10-14           882358.11       888076.06      1770434.16
CHE      1905-1909     15-19           820046.89       813028.73      1633075.62
CHE      1905-1909     20-24           774658.30       774147.07      1548805.38
CHE      1905-1909     25-29           747106.01       742275.07      1489381.07
CHE      1905-1909     30-34           691660.16       692295.67      1383955.83
CHE      1905-1909     35-39           599923.33       595294.53      1195217.86
CHE      1905-1909     40-44           542302.50       521891.67      1064194.17
CHE      1905-1909     45-49           482158.83       447949.67       930108.50
CHE      1905-1909     50-54           404349.33       364111.00       768460.33
CHE      1905-1909     55-59           355496.17       305880.67       661376.83
CHE      1905-1909     60-64           317287.00       264479.50       581766.50
CHE      1905-1909     65-69           251628.33       205682.17       457310.50
CHE      1905-1909     70-74           168809.17       136468.33       305277.50
CHE      1905-1909     75-79            94856.83        77198.00       172054.83
CHE      1905-1909     80-84            41647.91        32751.27        74399.17
CHE      1905-1909     85-89            11805.57         8832.48        20638.05
CHE      1905-1909     90-94             1879.78         1340.06         3219.84
CHE      1905-1909     95-99              151.62           93.43          245.05
CHE      1905-1909    100-104               2.19            0.06            2.25
CHE      1905-1909    105-109               0.00            0.00            0.00
CHE      1905-1909    110+                  0.00            0.00            0.00
CHE      1910-1914        0            208239.82       214361.97       422601.79
CHE      1910-1914      1-4            800969.91       810190.12      1611160.03
CHE      1910-1914      5-9            986443.76       989114.66      1975558.43
CHE      1910-1914     10-14           960039.14       952317.24      1912356.38
CHE      1910-1914     15-19           888363.97       881928.23      1770292.20
CHE      1910-1914     20-24           815446.58       788109.73      1603556.31
CHE      1910-1914     25-29           757904.62       746372.76      1504277.38
CHE      1910-1914     30-34           724524.94       720186.90      1444711.84
CHE      1910-1914     35-39           669625.10       665226.24      1334851.34
CHE      1910-1914     40-44           579497.03       566596.56      1146093.59
CHE      1910-1914     45-49           520708.67       490508.17      1011216.83
CHE      1910-1914     50-54           456302.83       412023.67       868326.50
CHE      1910-1914     55-59           373226.00       323444.50       696670.50
CHE      1910-1914     60-64           313904.67       258014.33       571919.00
CHE      1910-1914     65-69           259896.83       206758.50       466655.33
CHE      1910-1914     70-74           182958.00       143091.67       326049.67
CHE      1910-1914     75-79           102880.33        79475.50       182355.83
CHE      1910-1914     80-84            44771.60        33612.60        78384.20
CHE      1910-1914     85-89            13205.41         9551.43        22756.84
CHE      1910-1914     90-94             2295.57         1430.48         3726.05
CHE      1910-1914     95-99              196.58          122.91          319.49
CHE      1910-1914    100-104               2.71            0.24            2.94
CHE      1910-1914    105-109               0.00            0.00            0.00
CHE      1910-1914    110+                  0.00            0.00            0.00
CHE      1915-1919        0            171194.63       176020.37       347215.00
CHE      1915-1919      1-4            720754.60       735277.81      1456032.42
CHE      1915-1919      5-9            974819.00       983124.52      1957943.52
CHE      1915-1919     10-14           982535.36       973439.11      1955974.47
CHE      1915-1919     15-19           956227.63       912811.66      1869039.28
CHE      1915-1919     20-24           863442.06       806319.36      1669761.42
CHE      1915-1919     25-29           781769.01       722085.78      1503854.79
CHE      1915-1919     30-34           725671.83       691623.58      1417295.41
CHE      1915-1919     35-39           696220.38       671255.49      1367475.87
CHE      1915-1919     40-44           643841.31       622512.00      1266353.31
CHE      1915-1919     45-49           554681.36       527220.93      1081902.30
CHE      1915-1919     50-54           491868.50       448721.00       940589.50
CHE      1915-1919     55-59           421300.17       366143.00       787443.17
CHE      1915-1919     60-64           331421.83       274385.33       605807.17
CHE      1915-1919     65-69           260024.33       203472.33       463496.67
CHE      1915-1919     70-74           191338.50       144333.33       335671.83
CHE      1915-1919     75-79           114270.67        83520.33       197791.00
CHE      1915-1919     80-84            49787.49        35243.73        85031.22
CHE      1915-1919     85-89            14955.27        10140.43        25095.70
CHE      1915-1919     90-94             2723.24         1569.60         4292.84
CHE      1915-1919     95-99              250.04          109.86          359.90
CHE      1915-1919    100-104               4.98            0.08            5.07
CHE      1915-1919    105-109               0.00            0.00            0.00
CHE      1915-1919    110+                  0.00            0.00            0.00
CHE      1920-1924        0            181816.22       188380.35       370196.57
CHE      1920-1924      1-4            672688.10       688837.06      1361525.15
CHE      1920-1924      5-9            860500.98       872789.07      1733290.05
CHE      1920-1924     10-14           964295.74       963841.31      1928137.05
CHE      1920-1924     15-19           973939.03       947492.56      1921431.59
CHE      1920-1924     20-24           935387.77       858936.79      1794324.56
CHE      1920-1924     25-29           827869.47       735552.09      1563421.56
CHE      1920-1924     30-34           744119.84       665588.10      1409707.94
CHE      1920-1924     35-39           691157.16       640994.20      1332151.36
CHE      1920-1924     40-44           665304.06       625111.44      1290415.50
CHE      1920-1924     45-49           613952.78       578239.49      1192192.27
CHE      1920-1924     50-54           523696.22       483820.31      1007516.53
CHE      1920-1924     55-59           453668.17       399193.67       852861.83
CHE      1920-1924     60-64           374038.67       311476.83       685515.50
CHE      1920-1924     65-69           274988.17       217377.00       492365.17
CHE      1920-1924     70-74           191490.33       142594.83       334085.17
CHE      1920-1924     75-79           118591.33        84560.33       203151.67
CHE      1920-1924     80-84            54998.15        37289.95        92288.09
CHE      1920-1924     85-89            16386.49        10597.23        26983.72
CHE      1920-1924     90-94             2951.60         1788.76         4740.37
CHE      1920-1924     95-99              302.36          126.91          429.27
CHE      1920-1924    100-104               3.66            1.28            4.94
CHE      1920-1924    105-109               0.00            0.00            0.00
CHE      1920-1924    110+                  0.00            0.00            0.00
CHE      1925-1929        0            168426.56       173838.56       342265.12
CHE      1925-1929      1-4            680153.10       697752.45      1377905.56
CHE      1925-1929      5-9            839802.37       858645.78      1698448.15
CHE      1925-1929     10-14           862188.00       865858.73      1728046.73
CHE      1925-1929     15-19           965229.14       940498.42      1905727.57
CHE      1925-1929     20-24           954026.51       901937.14      1855963.65
CHE      1925-1929     25-29           903099.24       819485.10      1722584.34
CHE      1925-1929     30-34           797082.03       709695.05      1506777.08
CHE      1925-1929     35-39           717403.12       643520.48      1360923.60
CHE      1925-1929     40-44           665596.91       615289.05      1280885.96
CHE      1925-1929     45-49           637749.43       591764.32      1229513.75
CHE      1925-1929     50-54           581067.03       536340.09      1117407.13
CHE      1925-1929     55-59           487526.49       437577.28       925103.77
CHE      1925-1929     60-64           406327.67       343298.33       749626.00
CHE      1925-1929     65-69           315428.00       250325.00       565753.00
CHE      1925-1929     70-74           209044.00       157198.17       366242.17
CHE      1925-1929     75-79           122642.33        86248.50       208890.83
CHE      1925-1929     80-84            59067.87        38634.11        97701.98
CHE      1925-1929     85-89            19343.15        11741.78        31084.93
CHE      1925-1929     90-94             3559.32         2089.23         5648.56
CHE      1925-1929     95-99              341.32          218.31          559.63
CHE      1925-1929    100-104               5.67            1.70            7.36
CHE      1925-1929    105-109               0.00            0.00            0.00
CHE      1925-1929    110+                  0.00            0.00            0.00
CHE      1930-1934        0            162437.91       168560.30       330998.22
CHE      1930-1934      1-4            644773.79       662787.47      1307561.26
CHE      1930-1934      5-9            838081.86       856558.12      1694639.98
CHE      1930-1934     10-14           836377.68       852006.81      1688384.49
CHE      1930-1934     15-19           861249.24       857413.77      1718663.02
CHE      1930-1934     20-24           957164.64       911488.79      1868653.43
CHE      1930-1934     25-29           932182.64       864195.82      1796378.46
CHE      1930-1934     30-34           877229.97       790604.83      1667834.80
CHE      1930-1934     35-39           773665.12       688067.40      1461732.52
CHE      1930-1934     40-44           696004.53       620606.16      1316610.69
CHE      1930-1934     45-49           643154.26       585522.75      1228677.01
CHE      1930-1934     50-54           608216.59       549616.30      1157832.89
CHE      1930-1934     55-59           544247.58       486423.32      1030670.91
CHE      1930-1934     60-64           441732.55       380740.42       822472.97
CHE      1930-1934     65-69           346116.17       277484.50       623600.67
CHE      1930-1934     70-74           242782.83       182308.50       425091.33
CHE      1930-1934     75-79           137304.50        96581.50       233886.00
CHE      1930-1934     80-84            63988.05        40924.63       104912.67
CHE      1930-1934     85-89            20475.04        12310.44        32785.48
CHE      1930-1934     90-94             4176.48         2166.78         6343.26
CHE      1930-1934     95-99              437.38          182.32          619.69
CHE      1930-1934    100-104              11.63            3.86           15.49
CHE      1930-1934    105-109               0.00            0.00            0.00
CHE      1930-1934    110+                  0.00            0.00            0.00
CHE      1935-1939        0            153542.20       160348.89       313891.08
CHE      1935-1939      1-4            619921.75       642408.25      1262330.01
CHE      1935-1939      5-9            799997.53       821945.28      1621942.81
CHE      1935-1939     10-14           838418.71       854630.43      1693049.14
CHE      1935-1939     15-19           834928.77       843966.18      1678894.96
CHE      1935-1939     20-24           850954.77       840502.07      1691456.84
CHE      1935-1939     25-29           940094.99       891786.06      1831881.05
CHE      1935-1939     30-34           918336.84       852958.61      1771295.45
CHE      1935-1939     35-39           865541.93       778026.59      1643568.52
CHE      1935-1939     40-44           763078.81       672158.97      1435237.78
CHE      1935-1939     45-49           682778.87       596595.14      1279374.01
CHE      1935-1939     50-54           625772.30       548753.76      1174526.06
CHE      1935-1939     55-59           580151.08       501677.39      1081828.48
CHE      1935-1939     60-64           505073.48       432539.51       937612.99
CHE      1935-1939     65-69           382502.31       314618.24       697120.56
CHE      1935-1939     70-74           273511.00       207270.00       480781.00
CHE      1935-1939     75-79           164495.00       115406.50       279901.50
CHE      1935-1939     80-84            73099.59        46484.40       119583.99
CHE      1935-1939     85-89            23828.88        13271.96        37100.84
CHE      1935-1939     90-94             4718.37         2456.11         7174.48
CHE      1935-1939     95-99              528.40          230.64          759.04
CHE      1935-1939    100-104              16.82            2.82           19.64
CHE      1935-1939    105-109               0.00            0.00            0.00
CHE      1935-1939    110+                  0.00            0.00            0.00
CHE      1940-1944        0            178115.23       184498.30       362613.53
CHE      1940-1944      1-4            621682.15       642115.86      1263798.01
CHE      1940-1944      5-9            766333.40       792820.13      1559153.53
CHE      1940-1944     10-14           801965.78       821203.18      1623168.96
CHE      1940-1944     15-19           843132.23       852538.38      1695670.61
CHE      1940-1944     20-24           831263.20       831786.51      1663049.71
CHE      1940-1944     25-29           839556.65       822516.20      1662072.84
CHE      1940-1944     30-34           924126.12       875317.13      1799443.25
CHE      1940-1944     35-39           906561.39       841179.02      1747740.41
CHE      1940-1944     40-44           851942.44       762151.56      1614094.00
CHE      1940-1944     45-49           750128.33       652747.95      1402876.28
CHE      1940-1944     50-54           661827.75       566826.40      1228654.16
CHE      1940-1944     55-59           597531.84       504498.17      1102030.01
CHE      1940-1944     60-64           538907.94       448211.20       987119.13
CHE      1940-1944     65-69           445459.45       361784.40       807243.84
CHE      1940-1944     70-74           303727.30       234351.94       538079.24
CHE      1940-1944     75-79           189684.83       132240.17       321925.00
CHE      1940-1944     80-84            91718.83        56507.00       148225.83
CHE      1940-1944     85-89            27866.09        15444.57        43310.66
CHE      1940-1944     90-94             5395.05         2510.96         7906.01
CHE      1940-1944     95-99              623.30          212.25          835.56
CHE      1940-1944    100-104              27.25            3.14           30.39
CHE      1940-1944    105-109               0.00            0.00            0.00
CHE      1940-1944    110+                  0.00            0.00            0.00
CHE      1945-1949        0            208102.30       218635.44       426737.74
CHE      1945-1949      1-4            789718.24       822566.28      1612284.52
CHE      1945-1949      5-9            797908.08       823629.39      1621537.48
CHE      1945-1949     10-14           773648.75       796297.58      1569946.33
CHE      1945-1949     15-19           835775.03       827422.38      1663197.41
CHE      1945-1949     20-24           878117.47       850364.19      1728481.66
CHE      1945-1949     25-29           839352.68       821809.85      1661162.53
CHE      1945-1949     30-34           834481.70       809658.29      1644139.99
CHE      1945-1949     35-39           918048.39       867364.75      1785413.13
CHE      1945-1949     40-44           894953.15       826995.44      1721948.59
CHE      1945-1949     45-49           834469.89       741326.20      1575796.09
CHE      1945-1949     50-54           726979.54       627766.38      1354745.92
CHE      1945-1949     55-59           626832.05       530528.37      1157360.42
CHE      1945-1949     60-64           549622.41       463702.14      1013324.56
CHE      1945-1949     65-69           471541.57       379309.29       850850.87
CHE      1945-1949     70-74           355928.95       271760.31       627689.26
CHE      1945-1949     75-79           212313.90       149729.40       362043.30
CHE      1945-1949     80-84           108755.50        67402.17       176157.67
CHE      1945-1949     85-89            36038.00        19250.17        55288.17
CHE      1945-1949     90-94             6797.42         3185.90         9983.32
CHE      1945-1949     95-99              706.46          306.46         1012.92
CHE      1945-1949    100-104              27.60            4.10           31.69
CHE      1945-1949    105-109               0.00            0.00            0.00
CHE      1945-1949    110+                  0.00            0.00            0.00
CHE      1950-1954        0            201316.14       211513.32       412829.46
CHE      1950-1954      1-4            813391.86       852292.07      1665683.92
CHE      1950-1954      5-9           1000428.41      1043500.65      2043929.06
CHE      1950-1954     10-14           806224.42       831645.93      1637870.36
CHE      1950-1954     15-19           824165.69       812565.25      1636730.94
CHE      1950-1954     20-24           928933.68       865152.17      1794085.85
CHE      1950-1954     25-29           925551.43       877670.97      1803222.39
CHE      1950-1954     30-34           856393.52       831744.80      1688138.32
CHE      1950-1954     35-39           854622.24       822140.30      1676762.54
CHE      1950-1954     40-44           918795.00       863066.01      1781861.01
CHE      1950-1954     45-49           888255.19       816850.69      1705105.88
CHE      1950-1954     50-54           818914.97       719710.11      1538625.08
CHE      1950-1954     55-59           703366.79       594516.73      1297883.53
CHE      1950-1954     60-64           591887.16       483982.54      1075869.70
CHE      1950-1954     65-69           495677.29       398143.86       893821.15
CHE      1950-1954     70-74           393637.76       297378.34       691016.10
CHE      1950-1954     75-79           258949.00       182989.54       441938.54
CHE      1950-1954     80-84           124618.22        79822.46       204440.68
CHE      1950-1954     85-89            45374.00        24940.17        70314.17
CHE      1950-1954     90-94             9695.00         4307.00        14002.00
CHE      1950-1954     95-99             1009.17          427.17         1436.33
CHE      1950-1954    100-104              50.00           20.00           70.00
CHE      1950-1954    105-109               0.00            0.00            0.00
CHE      1950-1954    110+                  0.00            0.00            0.00
