Age-standardized death rates (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
FRACNP   1975-1979        0.007185        0.012935        0.009597        0.013099        0.021932        0.016560
FRACNP   1980-1984        0.006540        0.012046        0.008853        0.012032        0.020541        0.015375
FRACNP   1985-1989        0.005816        0.010979        0.007988        0.010721        0.018787        0.013893
FRACNP   1990-1994        0.005170        0.009901        0.007179        0.009499        0.016912        0.012445
FRACNP   1995-1999        0.004820        0.009203        0.006675        0.008884        0.015910        0.011673
FRACNP   2000-2004        0.004457        0.008343        0.006106        0.008215        0.014509        0.010728
FRACNP   2005-2009        0.003985        0.007399        0.005434        0.007310        0.012896        0.009548
FRACNP   2010-2014        0.003699        0.006702        0.004987        0.006750        0.011679        0.008757
FRACNP   2015-2019        0.003600        0.006303        0.004767        0.006567        0.011032        0.008410
FRACNP   2020-2023        0.003647        0.006339        0.004808        0.006660        0.011128        0.008519
FRATNP   1816-1819        0.027875        0.029013        0.028434        0.036760        0.037847        0.037289
FRATNP   1820-1824        0.026727        0.027651        0.027188        0.035218        0.036086        0.035646
FRATNP   1825-1829        0.027705        0.028821        0.028254        0.036502        0.037806        0.037133
FRATNP   1830-1834        0.028963        0.030027        0.029477        0.038248        0.039431        0.038811
FRATNP   1835-1839        0.027186        0.028549        0.027871        0.036502        0.038302        0.037383
FRATNP   1840-1844        0.026379        0.027851        0.027085        0.035649        0.037594        0.036562
FRATNP   1845-1849        0.027596        0.029081        0.028302        0.037401        0.039401        0.038325
FRATNP   1850-1854        0.027143        0.028679        0.027863        0.037142        0.039344        0.038132
FRATNP   1855-1859        0.028648        0.030246        0.029423        0.038919        0.040859        0.039826
FRATNP   1860-1864        0.025780        0.027221        0.026463        0.035377        0.037379        0.036296
FRATNP   1865-1869        0.026762        0.028740        0.027726        0.036842        0.039394        0.038052
FRATNP   1870-1874        0.028171        0.031843        0.029964        0.038308        0.042838        0.040453
FRATNP   1875-1879        0.025122        0.027774        0.026382        0.035327        0.039050        0.037045
FRATNP   1880-1884        0.024611        0.027784        0.026023        0.034007        0.038549        0.035953
FRATNP   1885-1889        0.024070        0.027378        0.025543        0.033548        0.038182        0.035540
FRATNP   1890-1894        0.025120        0.028767        0.026793        0.035980        0.041125        0.038250
FRATNP   1895-1899        0.023199        0.026752        0.024923        0.033542        0.038438        0.035839
FRATNP   1900-1904        0.022718        0.026865        0.024665        0.033153        0.039037        0.035816
FRATNP   1905-1909        0.022203        0.027022        0.024421        0.032948        0.039811        0.035982
FRATNP   1910-1914        0.020695        0.028302        0.024270        0.030974        0.040322        0.035197
FRATNP   1915-1919        0.022273        0.038304        0.029581        0.032943        0.049559        0.040407
FRATNP   1920-1924        0.018800        0.023264        0.020798        0.028651        0.035058        0.031396
FRATNP   1925-1929        0.018547        0.023629        0.020781        0.028818        0.036201        0.031920
FRATNP   1930-1934        0.016644        0.022039        0.019004        0.026120        0.033867        0.029367
FRATNP   1935-1939        0.015823        0.021758        0.018431        0.025243        0.033699        0.028807
FRATNP   1940-1944        0.017943        0.027331        0.022131        0.028512        0.040529        0.033626
FRATNP   1945-1949        0.013189        0.018161        0.015284        0.021555        0.028750        0.024435
FRATNP   1950-1954        0.011529        0.016771        0.013729        0.019821        0.027728        0.022960
FRATNP   1955-1959        0.010210        0.015580        0.012428        0.017965        0.026078        0.021132
FRATNP   1960-1964        0.009260        0.014905        0.011615        0.016544        0.025062        0.019874
FRATNP   1965-1969        0.008638        0.014454        0.011054        0.015489        0.024300        0.018917
FRATNP   1970-1974        0.007978        0.013666        0.010353        0.014412        0.023050        0.017785
FRATNP   1975-1979        0.007185        0.012935        0.009597        0.013099        0.021932        0.016560
FRATNP   1980-1984        0.006540        0.012046        0.008853        0.012032        0.020541        0.015375
FRATNP   1985-1989        0.005816        0.010979        0.007988        0.010721        0.018787        0.013893
FRATNP   1990-1994        0.005170        0.009901        0.007179        0.009499        0.016912        0.012445
FRATNP   1995-1999        0.004820        0.009203        0.006675        0.008884        0.015910        0.011673
FRATNP   2000-2004        0.004457        0.008343        0.006106        0.008215        0.014509        0.010728
FRATNP   2005-2009        0.003985        0.007399        0.005434        0.007310        0.012896        0.009548
FRATNP   2010-2014        0.003699        0.006702        0.004987        0.006750        0.011679        0.008757
FRATNP   2015-2019        0.003600        0.006303        0.004767        0.006567        0.011032        0.008410
FRATNP   2020-2023        0.003647        0.006339        0.004808        0.006660        0.011128        0.008519
GBR_NIR  1922-1924        0.019823        0.020808        0.020263        0.029403        0.031265        0.030213
GBR_NIR  1925-1929        0.018990        0.020130        0.019493        0.028316        0.030566        0.029272
GBR_NIR  1930-1934        0.017498        0.019233        0.018267        0.026646        0.029582        0.027898
GBR_NIR  1935-1939        0.017629        0.019288        0.018477        0.027053        0.029822        0.028392
GBR_NIR  1940-1944        0.015787        0.018296        0.016890        0.024571        0.028370        0.026184
GBR_NIR  1945-1949        0.013329        0.015860        0.014460        0.021656        0.025593        0.023364
GBR_NIR  1950-1954        0.012105        0.015351        0.013544        0.020737        0.025635        0.022851
GBR_NIR  1955-1959        0.010961        0.014657        0.012608        0.019236        0.024934        0.021716
GBR_NIR  1960-1964        0.010388        0.014637        0.012249        0.018353        0.024807        0.021099
GBR_NIR  1965-1969        0.009792        0.014448        0.011786        0.017265        0.024491        0.020257
GBR_NIR  1970-1974        0.009706        0.015399        0.012086        0.017147        0.026021        0.020687
GBR_NIR  1975-1979        0.008988        0.014656        0.011353        0.015909        0.024832        0.019437
GBR_NIR  1980-1984        0.008328        0.013559        0.010496        0.014849        0.023304        0.018151
GBR_NIR  1985-1989        0.007620        0.012422        0.009585        0.013726        0.021723        0.016786
GBR_NIR  1990-1994        0.006942        0.011223        0.008641        0.012572        0.019856        0.015279
GBR_NIR  1995-1999        0.006486        0.010432        0.007985        0.011933        0.018710        0.014362
GBR_NIR  2000-2004        0.005918        0.009082        0.007172        0.010939        0.016351        0.012964
GBR_NIR  2005-2009        0.005408        0.008002        0.006537        0.009949        0.014382        0.011753
GBR_NIR  2010-2014        0.004937        0.007049        0.005861        0.009135        0.012668        0.010605
GBR_NIR  2015-2019        0.004862        0.006709        0.005690        0.008955        0.012112        0.010306
GBR_NIR  2020-2022        0.004938        0.006908        0.005811        0.009106        0.012409        0.010520
GBR_NP   1922-1924        0.016571        0.020338        0.018212        0.025837        0.031508        0.028181
GBR_NP   1925-1929        0.016247        0.020286        0.017992        0.025681        0.031850        0.028210
GBR_NP   1930-1934        0.015193        0.019231        0.016915        0.024281        0.030516        0.026805
GBR_NP   1935-1939        0.014336        0.018676        0.016186        0.023360        0.030180        0.026121
GBR_NP   1940-1944        0.013487        0.018476        0.015579        0.022095        0.029459        0.025069
GBR_NP   1945-1949        0.011677        0.016156        0.013535        0.019778        0.026733        0.022540
GBR_NP   1950-1954        0.010925        0.015979        0.012993        0.019213        0.027264        0.022366
GBR_NP   1955-1959        0.010078        0.015360        0.012233        0.017963        0.026407        0.021246
GBR_NP   1960-1964        0.009644        0.015064        0.011850        0.017221        0.025832        0.020542
GBR_NP   1965-1969        0.009011        0.014593        0.011252        0.016060        0.025016        0.019443
GBR_NP   1970-1974        0.008730        0.014248        0.010944        0.015578        0.024524        0.018938
GBR_NP   1975-1979        0.008320        0.013684        0.010451        0.014912        0.023769        0.018194
GBR_NP   1980-1984        0.007686        0.012585        0.009648        0.013810        0.022042        0.016878
GBR_NP   1985-1989        0.007230        0.011664        0.009019        0.013048        0.020611        0.015889
GBR_NP   1990-1994        0.006672        0.010600        0.008267        0.012118        0.018876        0.014680
GBR_NP   1995-1999        0.006321        0.009746        0.007732        0.011602        0.017526        0.013889
GBR_NP   2000-2004        0.005768        0.008590        0.006957        0.010657        0.015527        0.012590
GBR_NP   2005-2009        0.005199        0.007536        0.006203        0.009615        0.013606        0.011244
GBR_NP   2010-2014        0.004710        0.006668        0.005569        0.008728        0.012074        0.010137
GBR_NP   2015-2019        0.004626        0.006472        0.005453        0.008589        0.011715        0.009945
GBR_NP   2020-2022        0.004784        0.006854        0.005714        0.008838        0.012309        0.010360
GBR_SCO  1855-1859        0.022952        0.026208        0.024380        0.030615        0.034947        0.032444
GBR_SCO  1860-1864        0.024344        0.027598        0.025757        0.032273        0.036757        0.034137
GBR_SCO  1865-1869        0.024304        0.027964        0.025789        0.032359        0.037325        0.034275
GBR_SCO  1870-1874        0.025017        0.028805        0.026678        0.033317        0.038362        0.035445
GBR_SCO  1875-1879        0.024420        0.027994        0.025982        0.033338        0.038133        0.035359
GBR_SCO  1880-1884        0.023099        0.026655        0.024661        0.031298        0.036277        0.033403
GBR_SCO  1885-1889        0.022790        0.026006        0.024085        0.031431        0.035983        0.033188
GBR_SCO  1890-1894        0.023884        0.027510        0.025417        0.033163        0.038291        0.035244
GBR_SCO  1895-1899        0.022967        0.026442        0.024532        0.031949        0.036931        0.034081
GBR_SCO  1900-1904        0.022859        0.026623        0.024562        0.032369        0.037861        0.034709
GBR_SCO  1905-1909        0.021471        0.025023        0.023010        0.030685        0.035937        0.032832
GBR_SCO  1910-1914        0.020425        0.023758        0.021986        0.029729        0.034595        0.031885
GBR_SCO  1915-1919        0.020535        0.024694        0.022392        0.030001        0.036192        0.032610
GBR_SCO  1920-1924        0.018450        0.022207        0.020079        0.027875        0.033756        0.030250
GBR_SCO  1925-1929        0.018024        0.021654        0.019698        0.027933        0.033560        0.030364
GBR_SCO  1930-1934        0.016610        0.020446        0.018216        0.025943        0.031911        0.028293
GBR_SCO  1935-1939        0.016048        0.020220        0.017845        0.025627        0.032113        0.028273
GBR_SCO  1940-1944        0.015421        0.020810        0.017787        0.024769        0.032316        0.027982
GBR_SCO  1945-1949        0.013467        0.018076        0.015314        0.022355        0.029307        0.025019
GBR_SCO  1950-1954        0.012612        0.017361        0.014589        0.021817        0.029246        0.024777
GBR_SCO  1955-1959        0.011605        0.016787        0.013749        0.020482        0.028357        0.023617
GBR_SCO  1960-1964        0.011000        0.016650        0.013362        0.019389        0.028106        0.022875
GBR_SCO  1965-1969        0.010155        0.015889        0.012489        0.017896        0.026897        0.021364
GBR_SCO  1970-1974        0.009725        0.015697        0.012120        0.017105        0.026651        0.020701
GBR_SCO  1975-1979        0.009266        0.015239        0.011575        0.016292        0.025991        0.019793
GBR_SCO  1980-1984        0.008666        0.014178        0.010808        0.015309        0.024381        0.018583
GBR_SCO  1985-1989        0.008224        0.013363        0.010215        0.014612        0.023167        0.017685
GBR_SCO  1990-1994        0.007650        0.012167        0.009427        0.013671        0.021235        0.016440
GBR_SCO  1995-1999        0.007208        0.011225        0.008854        0.012993        0.019652        0.015538
GBR_SCO  2000-2004        0.006648        0.010084        0.008096        0.012085        0.017693        0.014303
GBR_SCO  2005-2009        0.006111        0.008870        0.007304        0.011131        0.015600        0.012959
GBR_SCO  2010-2014        0.005588        0.007835        0.006576        0.010225        0.013912        0.011768
GBR_SCO  2015-2019        0.005499        0.007602        0.006440        0.010065        0.013444        0.011524
GBR_SCO  2020-2022        0.005701        0.007938        0.006725        0.010367        0.013915        0.011941
GBRCENW  1841-1844        0.025193        0.027450        0.026241        0.033529        0.036671        0.034940
GBRCENW  1845-1849        0.027442        0.030015        0.028624        0.036460        0.040145        0.038092
GBRCENW  1850-1854        0.025805        0.028456        0.026983        0.034388        0.038105        0.035976
GBRCENW  1855-1859        0.025561        0.028235        0.026751        0.034345        0.038100        0.035947
GBRCENW  1860-1864        0.025428        0.028351        0.026754        0.034150        0.038088        0.035870
GBRCENW  1865-1869        0.025588        0.029110        0.027191        0.034435        0.039157        0.036509
GBRCENW  1870-1874        0.025179        0.028956        0.026910        0.034134        0.039063        0.036318
GBRCENW  1875-1879        0.025391        0.029389        0.027205        0.035431        0.040680        0.037736
GBRCENW  1880-1884        0.023724        0.027768        0.025452        0.032832        0.038369        0.035109
GBRCENW  1885-1889        0.023708        0.027512        0.025423        0.033485        0.038708        0.035759
GBRCENW  1890-1894        0.024480        0.028725        0.026327        0.034668        0.040391        0.037060
GBRCENW  1895-1899        0.022882        0.026535        0.024597        0.032415        0.037206        0.034596
GBRCENW  1900-1904        0.021526        0.025631        0.023386        0.030777        0.036271        0.033178
GBRCENW  1905-1909        0.020251        0.024260        0.022049        0.029811        0.035449        0.032237
GBRCENW  1910-1914        0.018614        0.022766        0.020467        0.027653        0.033604        0.030193
GBRCENW  1915-1919        0.019151        0.025595        0.021799        0.028768        0.037392        0.032240
GBRCENW  1920-1924        0.016150        0.020111        0.017872        0.025072        0.030958        0.027499
GBRCENW  1925-1929        0.015980        0.020127        0.017771        0.025382        0.031712        0.027975
GBRCENW  1930-1934        0.014945        0.019077        0.016707        0.024007        0.030384        0.026588
GBRCENW  1935-1939        0.014036        0.018459        0.015917        0.022994        0.029958        0.025805
GBRCENW  1940-1944        0.013224        0.018203        0.015308        0.021770        0.029173        0.024752
GBRCENW  1945-1949        0.011426        0.015957        0.013302        0.019442        0.026505        0.022238
GBRCENW  1950-1954        0.010713        0.015844        0.012805        0.018905        0.027102        0.022101
GBRCENW  1955-1959        0.009896        0.015345        0.012066        0.017680        0.026424        0.020996
GBRCENW  1960-1964        0.009471        0.014895        0.011671        0.016968        0.025617        0.020286
GBRCENW  1965-1969        0.008874        0.014457        0.011109        0.015850        0.024832        0.019229
GBRCENW  1970-1974        0.008603        0.014078        0.010798        0.015388        0.024283        0.018723
GBRCENW  1975-1979        0.008203        0.013506        0.010316        0.014745        0.023528        0.018006
GBRCENW  1980-1984        0.007570        0.012406        0.009510        0.013634        0.021788        0.016678
GBRCENW  1985-1989        0.007120        0.011490        0.008886        0.012875        0.020355        0.015691
GBRCENW  1990-1994        0.006567        0.010439        0.008144        0.011953        0.018637        0.014495
GBRCENW  1995-1999        0.006228        0.009591        0.007615        0.011457        0.017303        0.013717
GBRCENW  2000-2004        0.005677        0.008437        0.006840        0.010510        0.015307        0.012416
GBRCENW  2005-2009        0.005103        0.007393        0.006087        0.009457        0.013395        0.011065
GBRCENW  2010-2014        0.004618        0.006545        0.005464        0.008572        0.011886        0.009969
GBRCENW  2015-2019        0.004536        0.006374        0.005353        0.008438        0.011558        0.009786
GBRCENW  2020-2022        0.004693        0.006750        0.005617        0.008687        0.012156        0.010208
GBRTENW  1841-1844        0.025193        0.027450        0.026241        0.033529        0.036671        0.034940
GBRTENW  1845-1849        0.027442        0.030015        0.028624        0.036460        0.040145        0.038092
GBRTENW  1850-1854        0.025805        0.028456        0.026983        0.034388        0.038105        0.035976
GBRTENW  1855-1859        0.025561        0.028235        0.026751        0.034345        0.038100        0.035947
GBRTENW  1860-1864        0.025428        0.028351        0.026754        0.034150        0.038088        0.035870
GBRTENW  1865-1869        0.025588        0.029110        0.027191        0.034435        0.039157        0.036509
GBRTENW  1870-1874        0.025179        0.028956        0.026910        0.034134        0.039063        0.036318
GBRTENW  1875-1879        0.025391        0.029389        0.027205        0.035431        0.040680        0.037736
GBRTENW  1880-1884        0.023724        0.027768        0.025452        0.032832        0.038369        0.035109
GBRTENW  1885-1889        0.023708        0.027512        0.025423        0.033485        0.038708        0.035759
GBRTENW  1890-1894        0.024480        0.028725        0.026327        0.034668        0.040391        0.037060
GBRTENW  1895-1899        0.022882        0.026535        0.024597        0.032415        0.037206        0.034596
GBRTENW  1900-1904        0.021526        0.025631        0.023386        0.030777        0.036271        0.033178
GBRTENW  1905-1909        0.020251        0.024260        0.022049        0.029811        0.035449        0.032237
GBRTENW  1910-1914        0.018614        0.023028        0.020595        0.027653        0.033828        0.030301
GBRTENW  1915-1919        0.019151        0.030086        0.024120        0.028768        0.041282        0.034253
GBRTENW  1920-1924        0.016149        0.020086        0.017861        0.025073        0.030937        0.027491
GBRTENW  1925-1929        0.015980        0.020127        0.017771        0.025382        0.031712        0.027975
GBRTENW  1930-1934        0.014945        0.019077        0.016707        0.024007        0.030384        0.026588
GBRTENW  1935-1939        0.014036        0.018455        0.015915        0.022994        0.029955        0.025804
GBRTENW  1940-1944        0.013204        0.019074        0.015803        0.021753        0.029923        0.025180
GBRTENW  1945-1949        0.011427        0.016543        0.013603        0.019442        0.027009        0.022498
GBRTENW  1950-1954        0.010712        0.015844        0.012804        0.018902        0.027102        0.022098
GBRTENW  1955-1959        0.009896        0.015345        0.012066        0.017680        0.026424        0.020996
GBRTENW  1960-1964        0.009471        0.014895        0.011671        0.016968        0.025617        0.020286
GBRTENW  1965-1969        0.008874        0.014457        0.011109        0.015850        0.024832        0.019229
GBRTENW  1970-1974        0.008603        0.014078        0.010798        0.015388        0.024283        0.018723
GBRTENW  1975-1979        0.008203        0.013506        0.010316        0.014745        0.023528        0.018006
GBRTENW  1980-1984        0.007570        0.012406        0.009510        0.013634        0.021788        0.016678
GBRTENW  1985-1989        0.007120        0.011490        0.008886        0.012875        0.020355        0.015691
GBRTENW  1990-1994        0.006567        0.010439        0.008144        0.011953        0.018637        0.014495
GBRTENW  1995-1999        0.006228        0.009591        0.007615        0.011457        0.017303        0.013717
GBRTENW  2000-2004        0.005677        0.008437        0.006840        0.010510        0.015307        0.012416
GBRTENW  2005-2009        0.005103        0.007393        0.006087        0.009457        0.013395        0.011065
GBRTENW  2010-2014        0.004618        0.006545        0.005464        0.008572        0.011886        0.009969
GBRTENW  2015-2019        0.004536        0.006374        0.005353        0.008438        0.011558        0.009786
GBRTENW  2020-2022        0.004693        0.006750        0.005617        0.008687        0.012156        0.010208
GRC      1981-1984        0.006834        0.009749        0.008164        0.012741        0.017014        0.014646
GRC      1985-1989        0.006538        0.009475        0.007882        0.012365        0.016720        0.014313
GRC      1990-1994        0.006079        0.009113        0.007455        0.011595        0.016123        0.013600
GRC      1995-1999        0.005685        0.008730        0.007094        0.010886        0.015473        0.012939
GRC      2000-2004        0.005264        0.008236        0.006646        0.010165        0.014669        0.012185
GRC      2005-2009        0.004709        0.007655        0.006045        0.009126        0.013550        0.011081
GRC      2010-2014        0.004337        0.007038        0.005558        0.008362        0.012368        0.010140
GRC      2015-2019        0.004254        0.006648        0.005378        0.008205        0.011685        0.009813
HKG      1986-1989        0.005953        0.010199        0.007575        0.010916        0.018054        0.013419
HKG      1990-1994        0.005364        0.008949        0.006908        0.009883        0.015869        0.012271
HKG      1995-1999        0.004588        0.007698        0.006004        0.008511        0.013832        0.010757
HKG      2000-2004        0.003975        0.006967        0.005306        0.007447        0.012590        0.009620
HKG      2005-2009        0.003673        0.006419        0.004914        0.006942        0.011713        0.009013
HKG      2010-2014        0.003262        0.005727        0.004382        0.006134        0.010463        0.008040
HKG      2015-2019        0.002915        0.005106        0.003918        0.005392        0.009232        0.007113
HKG      2020-2023        0.002838        0.004993        0.003824        0.005255        0.008991        0.006946
HRV      2001-2004        0.007256        0.012330        0.009380        0.013746        0.021359        0.016740
HRV      2005-2009        0.006728        0.011421        0.008730        0.012897        0.019958        0.015738
HRV      2010-2014        0.006040        0.010096        0.007787        0.011594        0.017826        0.014137
HRV      2015-2019        0.005781        0.009576        0.007435        0.011110        0.017014        0.013544
HUN      1950-1954        0.014268        0.017809        0.015839        0.024206        0.029250        0.026385
HUN      1955-1959        0.012427        0.015440        0.013816        0.021614        0.025731        0.023469
HUN      1960-1964        0.011669        0.015083        0.013249        0.020675        0.025759        0.022953
HUN      1965-1969        0.010884        0.015055        0.012694        0.019532        0.025767        0.022142
HUN      1970-1974        0.011013        0.015518        0.013098        0.019609        0.026344        0.022599
HUN      1975-1979        0.010583        0.015932        0.012914        0.018973        0.026931        0.022295
HUN      1980-1984        0.010609        0.017222        0.013472        0.018956        0.028603        0.022944
HUN      1985-1989        0.010116        0.016990        0.013046        0.018004        0.027905        0.022014
HUN      1990-1994        0.009711        0.017320        0.012948        0.017194        0.027893        0.021523
HUN      1995-1999        0.008995        0.016172        0.012026        0.016092        0.026214        0.020157
HUN      2000-2004        0.008154        0.014545        0.010835        0.014629        0.023835        0.018285
HUN      2005-2009        0.007525        0.013607        0.010066        0.013550        0.022460        0.017060
HUN      2010-2014        0.006889        0.011973        0.008989        0.012539        0.020085        0.015494
HUN      2015-2019        0.006519        0.011099        0.008441        0.011935        0.018831        0.014680
IRL      1950-1954        0.012882        0.015653        0.014235        0.021592        0.026005        0.023702
IRL      1955-1959        0.011751        0.014557        0.013218        0.020271        0.024756        0.022555
IRL      1960-1964        0.010735        0.014069        0.012327        0.018844        0.024120        0.021303
IRL      1965-1969        0.010251        0.014206        0.012120        0.018100        0.024424        0.020998
IRL      1970-1974        0.009884        0.014278        0.011921        0.017565        0.024541        0.020696
IRL      1975-1979        0.009285        0.013923        0.011409        0.016719        0.024143        0.020001
IRL      1980-1984        0.008516        0.013294        0.010657        0.015408        0.023267        0.018781
IRL      1985-1989        0.007926        0.012787        0.010015        0.014529        0.022634        0.017866
IRL      1990-1994        0.007235        0.011500        0.009093        0.013370        0.020608        0.016378
IRL      1995-1999        0.006898        0.011005        0.008664        0.012853        0.019920        0.015735
IRL      2000-2004        0.005999        0.009381        0.007440        0.011242        0.017111        0.013609
IRL      2005-2009        0.005182        0.007890        0.006349        0.009704        0.014450        0.011639
IRL      2010-2014        0.004670        0.007017        0.005667        0.008776        0.012819        0.010421
IRL      2015-2019        0.004382        0.006407        0.005271        0.008278        0.011805        0.009771
IRL      2020-2022        0.004245        0.006129        0.005080        0.008011        0.011283        0.009426
ISL      1838-1839        0.034769        0.040707        0.037597        0.044612        0.050452        0.047545
ISL      1840-1844        0.033808        0.038716        0.035921        0.045181        0.049658        0.046972
ISL      1845-1849        0.031338        0.035745        0.033484        0.038829        0.044321        0.041415
ISL      1850-1854        0.021553        0.027859        0.024317        0.026417        0.034561        0.029825
ISL      1855-1859        0.026790        0.034334        0.030110        0.034278        0.043358        0.038118
ISL      1860-1864        0.038263        0.047233        0.042734        0.049434        0.059586        0.054554
ISL      1865-1869        0.034113        0.045063        0.039875        0.044998        0.057819        0.051994
ISL      1870-1874        0.029823        0.035222        0.032557        0.038893        0.043734        0.041559
ISL      1875-1879        0.023506        0.031232        0.027100        0.030899        0.040177        0.035124
ISL      1880-1884        0.029566        0.034435        0.032001        0.036574        0.041963        0.039303
ISL      1885-1889        0.022458        0.028050        0.024959        0.031446        0.037729        0.034163
ISL      1890-1894        0.023879        0.028559        0.026203        0.034285        0.039245        0.036815
ISL      1895-1899        0.019674        0.026860        0.022642        0.027956        0.037312        0.031674
ISL      1900-1904        0.018908        0.024103        0.021306        0.026753        0.034044        0.030029
ISL      1905-1909        0.018169        0.024033        0.020601        0.025778        0.033904        0.028842
ISL      1910-1914        0.016240        0.020964        0.018268        0.024151        0.030559        0.026671
ISL      1915-1919        0.016616        0.021140        0.018599        0.024896        0.030953        0.027403
ISL      1920-1924        0.016078        0.022094        0.018719        0.024584        0.032389        0.027875
ISL      1925-1929        0.014627        0.016951        0.015740        0.021942        0.026095        0.023737
ISL      1930-1934        0.013080        0.016060        0.014383        0.019790        0.024364        0.021658
ISL      1935-1939        0.012651        0.016518        0.014339        0.019925        0.025768        0.022309
ISL      1940-1944        0.012101        0.015406        0.013567        0.019520        0.024226        0.021494
ISL      1945-1949        0.009998        0.011986        0.010913        0.016731        0.019613        0.017977
ISL      1950-1954        0.008828        0.012326        0.010077        0.015257        0.020670        0.017092
ISL      1955-1959        0.008316        0.011155        0.009575        0.014908        0.019152        0.016701
ISL      1960-1964        0.008143        0.011304        0.009536        0.014829        0.019376        0.016727
ISL      1965-1969        0.008219        0.011478        0.009672        0.014971        0.019572        0.016951
ISL      1970-1974        0.007654        0.011588        0.009422        0.013893        0.019681        0.016413
ISL      1975-1979        0.006096        0.009714        0.007695        0.010885        0.016429        0.013250
ISL      1980-1984        0.005932        0.009535        0.007597        0.010842        0.016469        0.013352
ISL      1985-1989        0.005932        0.009260        0.007306        0.010884        0.016291        0.013060
ISL      1990-1994        0.005619        0.008141        0.006797        0.010324        0.014562        0.012234
ISL      1995-1999        0.005441        0.007981        0.006589        0.010229        0.014563        0.012128
ISL      2000-2004        0.004832        0.006930        0.005743        0.009077        0.012841        0.010653
ISL      2005-2009        0.004563        0.006471        0.005395        0.008720        0.012020        0.010112
ISL      2010-2014        0.004262        0.005844        0.004987        0.008109        0.011071        0.009402
ISL      2015-2019        0.004181        0.005617        0.004849        0.008058        0.010527        0.009161
ISL      2020-2023        0.004187        0.005599        0.004849        0.007952        0.010326        0.009035
ISR      1983-1984        0.007767        0.009913        0.008781        0.014074        0.017052        0.015478
ISR      1985-1989        0.007291        0.009561        0.008349        0.013154        0.016542        0.014717
ISR      1990-1994        0.006488        0.008737        0.007508        0.011777        0.015297        0.013348
ISR      1995-1999        0.005947        0.008126        0.006929        0.011013        0.014388        0.012496
ISR      2000-2004        0.005185        0.007347        0.006154        0.009774        0.013118        0.011229
ISR      2005-2009        0.004824        0.006621        0.005640        0.009090        0.011844        0.010306
ISR      2010-2014        0.004410        0.005951        0.005143        0.008301        0.010758        0.009420
ISR      2015-2016        0.004140        0.005782        0.004892        0.007876        0.010496        0.009042
ITA      1872-1874        0.034504        0.034202        0.034318        0.044883        0.043213        0.043968
ITA      1875-1879        0.031896        0.031724        0.031802        0.041347        0.040214        0.040753
ITA      1880-1884        0.030929        0.030474        0.030663        0.040452        0.038802        0.039552
ITA      1885-1889        0.030218        0.029304        0.029704        0.041025        0.038832        0.039809
ITA      1890-1894        0.029142        0.028812        0.029017        0.040455        0.039283        0.039906
ITA      1895-1899        0.025568        0.026221        0.025895        0.034913        0.035869        0.035391
ITA      1900-1904        0.025401        0.026524        0.025943        0.035717        0.037573        0.036596
ITA      1905-1909        0.024541        0.025866        0.025155        0.034771        0.036806        0.035690
ITA      1910-1914        0.022348        0.023745        0.022918        0.032297        0.034419        0.033146
ITA      1915-1919        0.026578        0.034832        0.030442        0.037355        0.045657        0.041178
ITA      1920-1924        0.021236        0.022832        0.021983        0.031305        0.033663        0.032380
ITA      1925-1929        0.020223        0.022397        0.021255        0.030818        0.034124        0.032357
ITA      1930-1934        0.017241        0.019735        0.018372        0.026272        0.030039        0.027945
ITA      1935-1939        0.017219        0.020156        0.018437        0.026895        0.031204        0.028640
ITA      1940-1944        0.017891        0.024290        0.020746        0.028520        0.036385        0.031911
ITA      1945-1949        0.014571        0.017371        0.015913        0.023499        0.027169        0.025231
ITA      1950-1954        0.012187        0.015087        0.013522        0.020800        0.025056        0.022720
ITA      1955-1959        0.010881        0.014377        0.012449        0.018984        0.024045        0.021205
ITA      1960-1964        0.010050        0.014062        0.011843        0.017782        0.023608        0.020320
ITA      1965-1969        0.009421        0.013719        0.011330        0.016856        0.023186        0.019576
ITA      1970-1974        0.008640        0.013013        0.010582        0.015608        0.022222        0.018423
ITA      1975-1979        0.007863        0.012752        0.009962        0.014524        0.022053        0.017619
ITA      1980-1984        0.007131        0.011849        0.009141        0.013283        0.020664        0.016279
ITA      1985-1989        0.006283        0.010568        0.008105        0.011721        0.018565        0.014482
ITA      1990-1994        0.005645        0.009633        0.007336        0.010549        0.016986        0.013133
ITA      1995-1999        0.005107        0.008774        0.006644        0.009579        0.015660        0.011992
ITA      2000-2004        0.004566        0.007722        0.005886        0.008633        0.014002        0.010760
ITA      2005-2009        0.004135        0.006841        0.005265        0.007888        0.012574        0.009748
ITA      2010-2014        0.003850        0.006178        0.004831        0.007353        0.011465        0.009004
ITA      2015-2019        0.003728        0.005798        0.004613        0.007146        0.010799        0.008644
ITA      2020-2022        0.003945        0.006133        0.004900        0.007609        0.011460        0.009230
JPN      1947-1949        0.017575        0.022329        0.019640        0.026606        0.033743        0.029553
JPN      1950-1954        0.014500        0.018629        0.016277        0.023447        0.030014        0.026123
JPN      1955-1959        0.012478        0.016872        0.014394        0.021194        0.028161        0.024071
JPN      1960-1964        0.011209        0.015907        0.013206        0.019870        0.027284        0.022871
