Death rates (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
FIN      1955-1959     75-79            0.089621        0.110980        0.097052
FIN      1955-1959     80-84            0.144871        0.167052        0.152107
FIN      1955-1959     85-89            0.225625        0.248031        0.232444
FIN      1955-1959     90-94            0.340632        0.360344        0.346069
FIN      1955-1959     95-99            0.429932        0.453618        0.436050
FIN      1955-1959    100-104           0.619639        1.325239        0.693486
FIN      1955-1959    105-109           0.000000              .        0.000000
FIN      1955-1959    110+                    .              .              .
FIN      1960-1964        0             0.017307        0.022298        0.019856
FIN      1960-1964      1-4             0.000874        0.001213        0.001046
FIN      1960-1964      5-9             0.000377        0.000639        0.000510
FIN      1960-1964     10-14            0.000280        0.000518        0.000402
FIN      1960-1964     15-19            0.000466        0.001123        0.000800
FIN      1960-1964     20-24            0.000588        0.001553        0.001079
FIN      1960-1964     25-29            0.000745        0.001956        0.001364
FIN      1960-1964     30-34            0.001077        0.002483        0.001788
FIN      1960-1964     35-39            0.001559        0.003555        0.002529
FIN      1960-1964     40-44            0.002356        0.005362        0.003740
FIN      1960-1964     45-49            0.003601        0.008563        0.005878
FIN      1960-1964     50-54            0.005542        0.013614        0.009264
FIN      1960-1964     55-59            0.008654        0.021299        0.014342
FIN      1960-1964     60-64            0.015061        0.032493        0.022528
FIN      1960-1964     65-69            0.026694        0.048589        0.035491
FIN      1960-1964     70-74            0.049762        0.072203        0.058149
FIN      1960-1964     75-79            0.086965        0.109594        0.094766
FIN      1960-1964     80-84            0.144245        0.162721        0.150220
FIN      1960-1964     85-89            0.229490        0.243068        0.233684
FIN      1960-1964     90-94            0.333996        0.353617        0.339529
FIN      1960-1964     95-99            0.458030        0.517339        0.472803
FIN      1960-1964    100-104           0.592091        0.954023        0.649785
FIN      1960-1964    105-109           0.000000              .        0.000000
FIN      1960-1964    110+              0.545455              .        0.545455
FIN      1965-1969        0             0.013269        0.017164        0.015258
FIN      1965-1969      1-4             0.000782        0.000964        0.000875
FIN      1965-1969      5-9             0.000423        0.000695        0.000561
FIN      1965-1969     10-14            0.000280        0.000475        0.000379
FIN      1965-1969     15-19            0.000448        0.001013        0.000737
FIN      1965-1969     20-24            0.000508        0.001420        0.000974
FIN      1965-1969     25-29            0.000671        0.001815        0.001255
FIN      1965-1969     30-34            0.000896        0.002295        0.001607
FIN      1965-1969     35-39            0.001305        0.003615        0.002467
FIN      1965-1969     40-44            0.002139        0.005642        0.003830
FIN      1965-1969     45-49            0.003358        0.008917        0.005891
FIN      1965-1969     50-54            0.005101        0.013959        0.009099
FIN      1965-1969     55-59            0.008105        0.021718        0.014216
FIN      1965-1969     60-64            0.013953        0.032567        0.021989
FIN      1965-1969     65-69            0.025439        0.049078        0.034998
FIN      1965-1969     70-74            0.046946        0.074353        0.057142
FIN      1965-1969     75-79            0.085322        0.112023        0.094535
FIN      1965-1969     80-84            0.142372        0.169522        0.150922
FIN      1965-1969     85-89            0.227466        0.262188        0.237837
FIN      1965-1969     90-94            0.337469        0.362327        0.344569
FIN      1965-1969     95-99            0.473089        0.447428        0.466068
FIN      1965-1969    100-104           0.513290        0.469267        0.504570
FIN      1965-1969    105-109           0.851890              .        0.851890
FIN      1965-1969    110+                    .              .              .
FIN      1970-1974        0             0.010351        0.013778        0.012106
FIN      1970-1974      1-4             0.000547        0.000770        0.000661
FIN      1970-1974      5-9             0.000365        0.000590        0.000480
FIN      1970-1974     10-14            0.000278        0.000472        0.000377
FIN      1970-1974     15-19            0.000468        0.001253        0.000869
FIN      1970-1974     20-24            0.000487        0.001603        0.001061
FIN      1970-1974     25-29            0.000579        0.001738        0.001174
FIN      1970-1974     30-34            0.000786        0.002238        0.001523
FIN      1970-1974     35-39            0.001155        0.003439        0.002311
FIN      1970-1974     40-44            0.001821        0.005513        0.003667
FIN      1970-1974     45-49            0.002872        0.008801        0.005703
FIN      1970-1974     50-54            0.004478        0.013114        0.008346
FIN      1970-1974     55-59            0.007158        0.020375        0.012957
FIN      1970-1974     60-64            0.012297        0.030972        0.020324
FIN      1970-1974     65-69            0.021334        0.046676        0.031601
FIN      1970-1974     70-74            0.039501        0.070114        0.050884
FIN      1970-1974     75-79            0.072298        0.103077        0.082735
FIN      1970-1974     80-84            0.124634        0.157777        0.134931
FIN      1970-1974     85-89            0.200789        0.232531        0.209745
FIN      1970-1974     90-94            0.297268        0.345107        0.309612
FIN      1970-1974     95-99            0.394925        0.463581        0.412176
FIN      1970-1974    100-104           0.621906        0.697908        0.642604
FIN      1970-1974    105-109           0.377640              .        0.377640
FIN      1970-1974    110+                    .              .              .
FIN      1975-1979        0             0.007735        0.009883        0.008835
FIN      1975-1979      1-4             0.000410        0.000588        0.000501
FIN      1975-1979      5-9             0.000236        0.000416        0.000328
FIN      1975-1979     10-14            0.000197        0.000353        0.000276
FIN      1975-1979     15-19            0.000363        0.001065        0.000721
FIN      1975-1979     20-24            0.000414        0.001472        0.000955
FIN      1975-1979     25-29            0.000537        0.001724        0.001149
FIN      1975-1979     30-34            0.000661        0.001981        0.001340
FIN      1975-1979     35-39            0.001052        0.002896        0.001988
FIN      1975-1979     40-44            0.001606        0.004481        0.003056
FIN      1975-1979     45-49            0.002448        0.007641        0.005022
FIN      1975-1979     50-54            0.003941        0.012051        0.007753
FIN      1975-1979     55-59            0.006421        0.018291        0.011596
FIN      1975-1979     60-64            0.010387        0.028525        0.018013
FIN      1975-1979     65-69            0.018018        0.043142        0.028156
FIN      1975-1979     70-74            0.032923        0.064159        0.044529
FIN      1975-1979     75-79            0.059402        0.097046        0.071976
FIN      1975-1979     80-84            0.101413        0.143415        0.113985
FIN      1975-1979     85-89            0.167856        0.206051        0.178269
FIN      1975-1979     90-94            0.252674        0.301250        0.264478
FIN      1975-1979     95-99            0.353899        0.476365        0.377538
FIN      1975-1979    100-104           0.427544        0.765654        0.473076
FIN      1975-1979    105-109           2.645531              .        2.645531
FIN      1975-1979    110+                    .              .              .
FIN      1980-1984        0             0.005909        0.007155        0.006547
FIN      1980-1984      1-4             0.000264        0.000425        0.000346
FIN      1980-1984      5-9             0.000183        0.000293        0.000239
FIN      1980-1984     10-14            0.000153        0.000272        0.000214
FIN      1980-1984     15-19            0.000307        0.000857        0.000587
FIN      1980-1984     20-24            0.000334        0.001195        0.000775
FIN      1980-1984     25-29            0.000488        0.001458        0.000986
FIN      1980-1984     30-34            0.000618        0.001898        0.001278
FIN      1980-1984     35-39            0.000842        0.002428        0.001656
FIN      1980-1984     40-44            0.001442        0.003686        0.002577
FIN      1980-1984     45-49            0.002087        0.005808        0.003950
FIN      1980-1984     50-54            0.003315        0.010034        0.006600
FIN      1980-1984     55-59            0.005407        0.016058        0.010298
FIN      1980-1984     60-64            0.009201        0.024860        0.015770
FIN      1980-1984     65-69            0.015934        0.038372        0.024830
FIN      1980-1984     70-74            0.028896        0.058383        0.039843
FIN      1980-1984     75-79            0.051409        0.088662        0.063789
FIN      1980-1984     80-84            0.092252        0.132696        0.104038
FIN      1980-1984     85-89            0.150807        0.189622        0.160803
FIN      1980-1984     90-94            0.236164        0.289146        0.248471
FIN      1980-1984     95-99            0.309742        0.426871        0.332066
FIN      1980-1984    100-104           0.442901        0.462624        0.444713
FIN      1980-1984    105-109           0.389076              .        0.389076
FIN      1980-1984    110+                    .              .              .
FIN      1985-1989        0             0.005362        0.006722        0.006057
FIN      1985-1989      1-4             0.000283        0.000310        0.000297
FIN      1985-1989      5-9             0.000138        0.000238        0.000189
FIN      1985-1989     10-14            0.000136        0.000263        0.000201
FIN      1985-1989     15-19            0.000338        0.000937        0.000643
FIN      1985-1989     20-24            0.000368        0.001260        0.000823
FIN      1985-1989     25-29            0.000446        0.001445        0.000957
FIN      1985-1989     30-34            0.000614        0.001951        0.001298
FIN      1985-1989     35-39            0.000950        0.002640        0.001820
FIN      1985-1989     40-44            0.001319        0.003904        0.002641
FIN      1985-1989     45-49            0.002246        0.005666        0.003965
FIN      1985-1989     50-54            0.003261        0.008980        0.006092
FIN      1985-1989     55-59            0.005081        0.014462        0.009577
FIN      1985-1989     60-64            0.008607        0.022995        0.014995
FIN      1985-1989     65-69            0.015002        0.034864        0.022905
FIN      1985-1989     70-74            0.027037        0.055061        0.037326
FIN      1985-1989     75-79            0.049407        0.084072        0.060992
FIN      1985-1989     80-84            0.088735        0.127986        0.100140
FIN      1985-1989     85-89            0.149692        0.193794        0.160730
FIN      1985-1989     90-94            0.240860        0.278064        0.248912
FIN      1985-1989     95-99            0.362133        0.406057        0.370328
FIN      1985-1989    100-104           0.467697        0.629140        0.487421
FIN      1985-1989    105-109           0.594938        0.000000        0.583882
FIN      1985-1989    110+              1.176529              .        1.176529
FIN      1990-1994        0             0.004676        0.005565        0.005129
FIN      1990-1994      1-4             0.000220        0.000281        0.000251
FIN      1990-1994      5-9             0.000164        0.000193        0.000179
FIN      1990-1994     10-14            0.000149        0.000204        0.000177
FIN      1990-1994     15-19            0.000322        0.000871        0.000603
FIN      1990-1994     20-24            0.000407        0.001353        0.000890
FIN      1990-1994     25-29            0.000433        0.001418        0.000936
FIN      1990-1994     30-34            0.000570        0.001821        0.001210
FIN      1990-1994     35-39            0.000937        0.002686        0.001829
FIN      1990-1994     40-44            0.001424        0.003830        0.002656
FIN      1990-1994     45-49            0.002129        0.005330        0.003757
FIN      1990-1994     50-54            0.003179        0.007692        0.005426
FIN      1990-1994     55-59            0.004478        0.011845        0.008068
FIN      1990-1994     60-64            0.007586        0.019797        0.013274
FIN      1990-1994     65-69            0.013282        0.030802        0.020716
FIN      1990-1994     70-74            0.024209        0.048946        0.033404
FIN      1990-1994     75-79            0.045267        0.078215        0.056246
FIN      1990-1994     80-84            0.082847        0.121707        0.094310
FIN      1990-1994     85-89            0.147381        0.187349        0.157403
FIN      1990-1994     90-94            0.235550        0.278862        0.244828
FIN      1990-1994     95-99            0.358458        0.394636        0.365027
FIN      1990-1994    100-104           0.471837        0.556079        0.484027
FIN      1990-1994    105-109           0.685849        0.852726        0.705575
FIN      1990-1994    110+                    .              .              .
FIN      1995-1999        0             0.003500        0.004231        0.003872
FIN      1995-1999      1-4             0.000216        0.000222        0.000219
FIN      1995-1999      5-9             0.000132        0.000184        0.000158
FIN      1995-1999     10-14            0.000141        0.000199        0.000171
FIN      1995-1999     15-19            0.000262        0.000687        0.000479
FIN      1995-1999     20-24            0.000335        0.001064        0.000708
FIN      1995-1999     25-29            0.000353        0.001232        0.000802
FIN      1995-1999     30-34            0.000538        0.001485        0.001022
FIN      1995-1999     35-39            0.000809        0.002194        0.001515
FIN      1995-1999     40-44            0.001362        0.003370        0.002382
FIN      1995-1999     45-49            0.002078        0.004961        0.003544
FIN      1995-1999     50-54            0.002952        0.007089        0.005037
FIN      1995-1999     55-59            0.004152        0.010547        0.007293
FIN      1995-1999     60-64            0.006472        0.016334        0.011170
FIN      1995-1999     65-69            0.011091        0.027016        0.018235
FIN      1995-1999     70-74            0.020594        0.043384        0.029709
FIN      1995-1999     75-79            0.039028        0.069536        0.049402
FIN      1995-1999     80-84            0.074415        0.112919        0.085751
FIN      1995-1999     85-89            0.135590        0.179105        0.146697
FIN      1995-1999     90-94            0.231462        0.270129        0.239836
FIN      1995-1999     95-99            0.354929        0.402430        0.363734
FIN      1995-1999    100-104           0.526440        0.610124        0.537123
FIN      1995-1999    105-109           0.738746        1.789872        0.797272
FIN      1995-1999    110+              0.000000              .        0.000000
FIN      2000-2004        0             0.002781        0.003778        0.003291
FIN      2000-2004      1-4             0.000139        0.000223        0.000182
FIN      2000-2004      5-9             0.000104        0.000131        0.000118
FIN      2000-2004     10-14            0.000100        0.000152        0.000127
FIN      2000-2004     15-19            0.000261        0.000662        0.000466
FIN      2000-2004     20-24            0.000362        0.001122        0.000750
FIN      2000-2004     25-29            0.000370        0.001113        0.000751
FIN      2000-2004     30-34            0.000489        0.001316        0.000911
FIN      2000-2004     35-39            0.000779        0.001810        0.001304
FIN      2000-2004     40-44            0.001278        0.002836        0.002069
FIN      2000-2004     45-49            0.001941        0.004452        0.003208
FIN      2000-2004     50-54            0.002915        0.006680        0.004813
FIN      2000-2004     55-59            0.004054        0.009463        0.006747
FIN      2000-2004     60-64            0.006081        0.014097        0.009944
FIN      2000-2004     65-69            0.009605        0.021762        0.015227
FIN      2000-2004     70-74            0.017141        0.036578        0.025435
FIN      2000-2004     75-79            0.033570        0.060215        0.043444
FIN      2000-2004     80-84            0.065086        0.099708        0.075623
FIN      2000-2004     85-89            0.125433        0.166290        0.135798
FIN      2000-2004     90-94            0.223044        0.263730        0.231839
FIN      2000-2004     95-99            0.341209        0.416590        0.354416
FIN      2000-2004    100-104           0.502388        0.565121        0.511262
FIN      2000-2004    105-109           0.514142        0.284767        0.489499
FIN      2000-2004    110+              1.193153              .        1.193153
FIN      2005-2009        0             0.002537        0.003042        0.002795
FIN      2005-2009      1-4             0.000157        0.000200        0.000179
FIN      2005-2009      5-9             0.000117        0.000130        0.000124
FIN      2005-2009     10-14            0.000114        0.000141        0.000128
FIN      2005-2009     15-19            0.000258        0.000623        0.000444
FIN      2005-2009     20-24            0.000332        0.001009        0.000678
FIN      2005-2009     25-29            0.000338        0.001014        0.000684
FIN      2005-2009     30-34            0.000436        0.001271        0.000865
FIN      2005-2009     35-39            0.000665        0.001740        0.001213
FIN      2005-2009     40-44            0.001105        0.002531        0.001829
FIN      2005-2009     45-49            0.001787        0.004071        0.002939
FIN      2005-2009     50-54            0.002846        0.006400        0.004624
FIN      2005-2009     55-59            0.004173        0.009516        0.006834
FIN      2005-2009     60-64            0.005817        0.013461        0.009560
FIN      2005-2009     65-69            0.008590        0.019563        0.013747
FIN      2005-2009     70-74            0.014342        0.030190        0.021395
FIN      2005-2009     75-79            0.026729        0.051318        0.036584
FIN      2005-2009     80-84            0.054573        0.086087        0.065196
FIN      2005-2009     85-89            0.106474        0.143215        0.116307
FIN      2005-2009     90-94            0.197364        0.246410        0.207921
FIN      2005-2009     95-99            0.316543        0.372449        0.326327
FIN      2005-2009    100-104           0.496608        0.526439        0.500735
FIN      2005-2009    105-109           0.819133        0.510582        0.763452
FIN      2005-2009    110+              1.791643        0.543597        1.138291
FIN      2010-2014        0             0.001974        0.002359        0.002171
FIN      2010-2014      1-4             0.000140        0.000163        0.000152
FIN      2010-2014      5-9             0.000094        0.000087        0.000091
FIN      2010-2014     10-14            0.000085        0.000096        0.000091
FIN      2010-2014     15-19            0.000203        0.000453        0.000331
FIN      2010-2014     20-24            0.000320        0.000865        0.000599
FIN      2010-2014     25-29            0.000350        0.001037        0.000703
FIN      2010-2014     30-34            0.000417        0.001115        0.000776
FIN      2010-2014     35-39            0.000560        0.001369        0.000975
FIN      2010-2014     40-44            0.000869        0.002002        0.001445
FIN      2010-2014     45-49            0.001427        0.003214        0.002331
FIN      2010-2014     50-54            0.002414        0.005017        0.003717
FIN      2010-2014     55-59            0.003667        0.008139        0.005880
FIN      2010-2014     60-64            0.005593        0.012239        0.008853
FIN      2010-2014     65-69            0.008484        0.017890        0.012988
FIN      2010-2014     70-74            0.013479        0.026970        0.019615
FIN      2010-2014     75-79            0.024818        0.044932        0.033322
FIN      2010-2014     80-84            0.049749        0.078942        0.060529
FIN      2010-2014     85-89            0.101376        0.137677        0.112251
FIN      2010-2014     90-94            0.190373        0.236934        0.201035
FIN      2010-2014     95-99            0.323149        0.369565        0.331403
FIN      2010-2014    100-104           0.502360        0.542030        0.507639
FIN      2010-2014    105-109           0.723563        0.628090        0.708603
FIN      2010-2014    110+              0.000000              .        0.000000
FIN      2015-2019        0             0.001791        0.002019        0.001908
FIN      2015-2019      1-4             0.000100        0.000135        0.000118
FIN      2015-2019      5-9             0.000060        0.000065        0.000062
FIN      2015-2019     10-14            0.000095        0.000090        0.000093
FIN      2015-2019     15-19            0.000220        0.000437        0.000331
FIN      2015-2019     20-24            0.000316        0.000755        0.000541
FIN      2015-2019     25-29            0.000304        0.000843        0.000581
FIN      2015-2019     30-34            0.000381        0.000967        0.000683
FIN      2015-2019     35-39            0.000506        0.001207        0.000867
FIN      2015-2019     40-44            0.000748        0.001673        0.001223
FIN      2015-2019     45-49            0.001254        0.002565        0.001919
FIN      2015-2019     50-54            0.002087        0.004153        0.003125
FIN      2015-2019     55-59            0.003154        0.006587        0.004859
FIN      2015-2019     60-64            0.005083        0.010828        0.007889
FIN      2015-2019     65-69            0.008141        0.016368        0.012097
FIN      2015-2019     70-74            0.012744        0.024801        0.018361
FIN      2015-2019     75-79            0.023331        0.040733        0.030914
FIN      2015-2019     80-84            0.045681        0.071416        0.055869
FIN      2015-2019     85-89            0.095040        0.131738        0.107244
FIN      2015-2019     90-94            0.182965        0.228432        0.194721
FIN      2015-2019     95-99            0.317902        0.369711        0.327607
FIN      2015-2019    100-104           0.486390        0.510956        0.490226
FIN      2015-2019    105-109           0.612421        0.702443        0.623842
FIN      2015-2019    110+              1.621023              .        1.621023
FIN      2020-2024        0             0.001792        0.001951        0.001873
FIN      2020-2024      1-4             0.000107        0.000126        0.000116
FIN      2020-2024      5-9             0.000064        0.000084        0.000074
FIN      2020-2024     10-14            0.000083        0.000091        0.000087
FIN      2020-2024     15-19            0.000233        0.000472        0.000355
FIN      2020-2024     20-24            0.000331        0.000820        0.000583
FIN      2020-2024     25-29            0.000292        0.000819        0.000564
FIN      2020-2024     30-34            0.000380        0.000893        0.000645
FIN      2020-2024     35-39            0.000556        0.001086        0.000830
FIN      2020-2024     40-44            0.000784        0.001669        0.001239
FIN      2020-2024     45-49            0.001175        0.002461        0.001833
FIN      2020-2024     50-54            0.001913        0.003823        0.002878
FIN      2020-2024     55-59            0.003086        0.006078        0.004580
FIN      2020-2024     60-64            0.004855        0.010028        0.007396
FIN      2020-2024     65-69            0.008114        0.015813        0.011811
FIN      2020-2024     70-74            0.013213        0.024939        0.018708
FIN      2020-2024     75-79            0.023049        0.039381        0.030374
FIN      2020-2024     80-84            0.045678        0.070491        0.055867
FIN      2020-2024     85-89            0.091007        0.128048        0.104356
FIN      2020-2024     90-94            0.180714        0.231953        0.195428
FIN      2020-2024     95-99            0.321292        0.377461        0.333038
FIN      2020-2024    100-104           0.512107        0.547378        0.517342
FIN      2020-2024    105-109           0.704917        0.692883        0.702798
FIN      2020-2024    110+              2.114753        5.733230        2.363355
FRACNP   1816-1819        0             0.187808        0.223003        0.205796
FRACNP   1816-1819      1-4             0.036545        0.036579        0.036562
FRACNP   1816-1819      5-9             0.011950        0.011694        0.011819
FRACNP   1816-1819     10-14            0.005864        0.005528        0.005694
FRACNP   1816-1819     15-19            0.007278        0.006974        0.007127
FRACNP   1816-1819     20-24            0.008857        0.010905        0.009830
FRACNP   1816-1819     25-29            0.009222        0.009689        0.009434
FRACNP   1816-1819     30-34            0.010129        0.009607        0.009887
FRACNP   1816-1819     35-39            0.011530        0.010533        0.011055
FRACNP   1816-1819     40-44            0.013331        0.013016        0.013184
FRACNP   1816-1819     45-49            0.015350        0.016431        0.015846
FRACNP   1816-1819     50-54            0.019558        0.021639        0.020538
FRACNP   1816-1819     55-59            0.024745        0.026981        0.025823
FRACNP   1816-1819     60-64            0.039772        0.040500        0.040125
FRACNP   1816-1819     65-69            0.051403        0.053236        0.052290
FRACNP   1816-1819     70-74            0.081052        0.082772        0.081884
FRACNP   1816-1819     75-79            0.114694        0.119058        0.116796
FRACNP   1816-1819     80-84            0.180482        0.181799        0.181117
FRACNP   1816-1819     85-89            0.212881        0.214345        0.213588
FRACNP   1816-1819     90-94            0.254597        0.252035        0.253357
FRACNP   1816-1819     95-99            0.400261        0.380919        0.390405
FRACNP   1816-1819    100-104           0.553817        0.520353        0.536499
FRACNP   1816-1819    105-109           0.768778        0.709140        0.736649
FRACNP   1816-1819    110+              1.045174        1.044693        1.044928
FRACNP   1820-1824        0             0.191936        0.224640        0.208658
FRACNP   1820-1824      1-4             0.036885        0.037769        0.037331
FRACNP   1820-1824      5-9             0.012118        0.012118        0.012118
FRACNP   1820-1824     10-14            0.005705        0.005047        0.005368
FRACNP   1820-1824     15-19            0.006897        0.006354        0.006623
FRACNP   1820-1824     20-24            0.008599        0.010354        0.009470
FRACNP   1820-1824     25-29            0.008778        0.008905        0.008838
FRACNP   1820-1824     30-34            0.009572        0.008668        0.009161
FRACNP   1820-1824     35-39            0.010634        0.009730        0.010212
FRACNP   1820-1824     40-44            0.012215        0.011840        0.012036
FRACNP   1820-1824     45-49            0.013910        0.014070        0.013984
FRACNP   1820-1824     50-54            0.018135        0.019362        0.018698
FRACNP   1820-1824     55-59            0.022644        0.024849        0.023681
FRACNP   1820-1824     60-64            0.036039        0.036592        0.036306
FRACNP   1820-1824     65-69            0.049245        0.050427        0.049816
FRACNP   1820-1824     70-74            0.075351        0.077300        0.076287
FRACNP   1820-1824     75-79            0.107707        0.111696        0.109636
FRACNP   1820-1824     80-84            0.177295        0.176280        0.176804
FRACNP   1820-1824     85-89            0.217632        0.223324        0.220382
FRACNP   1820-1824     90-94            0.253323        0.247519        0.250531
FRACNP   1820-1824     95-99            0.389380        0.381368        0.385356
FRACNP   1820-1824    100-104           0.415277        0.428350        0.421943
FRACNP   1820-1824    105-109           0.697401        0.737515        0.719716
FRACNP   1820-1824    110+                    .              .              .
FRACNP   1825-1829        0             0.188676        0.222634        0.206030
FRACNP   1825-1829      1-4             0.038954        0.039326        0.039142
FRACNP   1825-1829      5-9             0.012347        0.012270        0.012309
FRACNP   1825-1829     10-14            0.006204        0.005428        0.005808
FRACNP   1825-1829     15-19            0.007614        0.006877        0.007236
FRACNP   1825-1829     20-24            0.008912        0.010457        0.009696
FRACNP   1825-1829     25-29            0.009578        0.009714        0.009645
FRACNP   1825-1829     30-34            0.010145        0.009193        0.009693
FRACNP   1825-1829     35-39            0.011420        0.010061        0.010799
FRACNP   1825-1829     40-44            0.012415        0.012482        0.012446
FRACNP   1825-1829     45-49            0.014410        0.015255        0.014812
FRACNP   1825-1829     50-54            0.018519        0.019417        0.018934
FRACNP   1825-1829     55-59            0.024172        0.025997        0.025005
FRACNP   1825-1829     60-64            0.037209        0.038965        0.038033
FRACNP   1825-1829     65-69            0.052138        0.053523        0.052804
FRACNP   1825-1829     70-74            0.078491        0.083219        0.080739
FRACNP   1825-1829     75-79            0.112684        0.117935        0.115199
FRACNP   1825-1829     80-84            0.180455        0.181900        0.181147
FRACNP   1825-1829     85-89            0.223360        0.230732        0.226912
FRACNP   1825-1829     90-94            0.262363        0.273985        0.267811
FRACNP   1825-1829     95-99            0.382095        0.378621        0.380399
FRACNP   1825-1829    100-104           0.434782        0.416632        0.425901
FRACNP   1825-1829    105-109           0.684978        0.617405        0.650323
FRACNP   1825-1829    110+                    .              .              .
FRACNP   1830-1834        0             0.183894        0.220080        0.202388
FRACNP   1830-1834      1-4             0.039409        0.039978        0.039696
FRACNP   1830-1834      5-9             0.012843        0.012511        0.012675
FRACNP   1830-1834     10-14            0.006367        0.005590        0.005973
FRACNP   1830-1834     15-19            0.007864        0.007012        0.007428
FRACNP   1830-1834     20-24            0.009653        0.012659        0.011195
FRACNP   1830-1834     25-29            0.010214        0.010701        0.010461
FRACNP   1830-1834     30-34            0.011241        0.010447        0.010845
FRACNP   1830-1834     35-39            0.012266        0.011131        0.011724
FRACNP   1830-1834     40-44            0.013797        0.012995        0.013430
FRACNP   1830-1834     45-49            0.015169        0.016122        0.015613
FRACNP   1830-1834     50-54            0.019594        0.020599        0.020071
FRACNP   1830-1834     55-59            0.025364        0.026085        0.025696
FRACNP   1830-1834     60-64            0.039547        0.039653        0.039595
FRACNP   1830-1834     65-69            0.054646        0.056891        0.055695
FRACNP   1830-1834     70-74            0.085023        0.087625        0.086268
FRACNP   1830-1834     75-79            0.120718        0.126137        0.123319
FRACNP   1830-1834     80-84            0.183624        0.188024        0.185725
FRACNP   1830-1834     85-89            0.232239        0.240756        0.236284
FRACNP   1830-1834     90-94            0.267961        0.268737        0.268327
FRACNP   1830-1834     95-99            0.375838        0.381369        0.378452
FRACNP   1830-1834    100-104           0.407958        0.419900        0.413889
FRACNP   1830-1834    105-109           0.551971        0.570877        0.562063
FRACNP   1830-1834    110+              6.000000        2.442211        2.691589
FRACNP   1835-1839        0             0.169679        0.199088        0.184715
FRACNP   1835-1839      1-4             0.035048        0.035624        0.035340
FRACNP   1835-1839      5-9             0.010403        0.010015        0.010207
FRACNP   1835-1839     10-14            0.005805        0.004912        0.005353
FRACNP   1835-1839     15-19            0.007198        0.006555        0.006871
FRACNP   1835-1839     20-24            0.009150        0.011471        0.010339
FRACNP   1835-1839     25-29            0.009644        0.010461        0.010061
FRACNP   1835-1839     30-34            0.010306        0.009286        0.009788
FRACNP   1835-1839     35-39            0.011449        0.010913        0.011181
FRACNP   1835-1839     40-44            0.012606        0.012396        0.012505
FRACNP   1835-1839     45-49            0.013948        0.014732        0.014305
FRACNP   1835-1839     50-54            0.017772        0.019523        0.018586
FRACNP   1835-1839     55-59            0.023297        0.025675        0.024419
FRACNP   1835-1839     60-64            0.036605        0.036783        0.036687
FRACNP   1835-1839     65-69            0.052325        0.053891        0.053031
FRACNP   1835-1839     70-74            0.081902        0.087716        0.084586
FRACNP   1835-1839     75-79            0.116661        0.125793        0.120960
FRACNP   1835-1839     80-84            0.182682        0.191494        0.186854
FRACNP   1835-1839     85-89            0.228849        0.240942        0.234494
FRACNP   1835-1839     90-94            0.269186        0.275652        0.272183
FRACNP   1835-1839     95-99            0.384139        0.401566        0.392223
FRACNP   1835-1839    100-104           0.498783        0.526042        0.510690
FRACNP   1835-1839    105-109           0.768907        0.809803        0.786507
FRACNP   1835-1839    110+              6.000000              .        6.000000
FRACNP   1840-1844        0             0.159016        0.185967        0.172778
FRACNP   1840-1844      1-4             0.034331        0.035105        0.034723
FRACNP   1840-1844      5-9             0.010610        0.010032        0.010317
FRACNP   1840-1844     10-14            0.005980        0.004993        0.005479
FRACNP   1840-1844     15-19            0.007613        0.006870        0.007236
FRACNP   1840-1844     20-24            0.009207        0.013761        0.011518
FRACNP   1840-1844     25-29            0.009761        0.010777        0.010277
FRACNP   1840-1844     30-34            0.010230        0.009195        0.009703
FRACNP   1840-1844     35-39            0.010778        0.009878        0.010322
FRACNP   1840-1844     40-44            0.012243        0.012665        0.012454
FRACNP   1840-1844     45-49            0.013321        0.014299        0.013788
FRACNP   1840-1844     50-54            0.017014        0.017487        0.017230
FRACNP   1840-1844     55-59            0.021762        0.023708        0.022662
FRACNP   1840-1844     60-64            0.034307        0.036425        0.035299
FRACNP   1840-1844     65-69            0.048781        0.048982        0.048873
FRACNP   1840-1844     70-74            0.080074        0.081318        0.080629
FRACNP   1840-1844     75-79            0.113016        0.124884        0.118411
FRACNP   1840-1844     80-84            0.182118        0.193543        0.187425
FRACNP   1840-1844     85-89            0.235917        0.252596        0.243607
FRACNP   1840-1844     90-94            0.273556        0.280401        0.276675
FRACNP   1840-1844     95-99            0.392774        0.402671        0.397387
FRACNP   1840-1844    100-104           0.478720        0.513750        0.493244
FRACNP   1840-1844    105-109           0.786275        0.952479        0.847155
FRACNP   1840-1844    110+                    .              .              .
FRACNP   1845-1849        0             0.161629        0.189567        0.175842
FRACNP   1845-1849      1-4             0.034899        0.035337        0.035120
FRACNP   1845-1849      5-9             0.010259        0.009848        0.010050
FRACNP   1845-1849     10-14            0.006186        0.005193        0.005682
FRACNP   1845-1849     15-19            0.007761        0.007073        0.007412
FRACNP   1845-1849     20-24            0.009882        0.012997        0.011463
FRACNP   1845-1849     25-29            0.010242        0.010980        0.010615
FRACNP   1845-1849     30-34            0.010974        0.009923        0.010440
FRACNP   1845-1849     35-39            0.011714        0.010859        0.011279
FRACNP   1845-1849     40-44            0.012809        0.012997        0.012904
FRACNP   1845-1849     45-49            0.014487        0.016348        0.015417
