Life tables (cohort 5x5), Males 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
CHE      1885-1889     50-54     0.01248  0.06058  2.59   59245    3589  287584  1379781  23.29
CHE      1885-1889     55-59     0.01755  0.08421  2.62   55656    4687  267122  1092197  19.62
CHE      1885-1889     60-64     0.02465  0.11632  2.59   50969    5929  240567   825075  16.19
CHE      1885-1889     65-69     0.03833  0.17549  2.60   45040    7904  206221   584508  12.98
CHE      1885-1889     70-74     0.05788  0.25390  2.58   37136    9429  162904   378287  10.19
CHE      1885-1889     75-79     0.09073  0.36986  2.50   27707   10248  112948   215383   7.77
CHE      1885-1889     80-84     0.13737  0.50644  2.41   17459    8842   64368   102435   5.87
CHE      1885-1889     85-89     0.19673  0.63962  2.27    8617    5512   28017    38067   4.42
CHE      1885-1889     90-94     0.28845  0.78278  2.08    3105    2431    8428    10050   3.24
CHE      1885-1889     95-99     0.40807  0.88209  1.78     675     595    1458     1623   2.41
CHE      1885-1889    100-104    0.47234  0.91772  1.67      80      73     155      164   2.07
CHE      1885-1889    105-109    0.66009  1.00000  1.51       7       7      10       10   1.51
CHE      1885-1889    110+             .        .    .       0       0       0        0      .
CHE      1890-1894        0      0.19292  0.16994  0.30  100000   16994   88089  5088946  50.89
CHE      1890-1894      1-4      0.01488  0.05725  1.34   83006    4752  319369  5000857  60.25
CHE      1890-1894      5-9      0.00368  0.01823  2.17   78254    1427  387230  4681488  59.82
CHE      1890-1894     10-14     0.00219  0.01091  2.43   76827     838  381981  4294258  55.90
CHE      1890-1894     15-19     0.00366  0.01818  2.82   75989    1381  376940  3912277  51.48
CHE      1890-1894     20-24     0.00539  0.02662  2.76   74608    1986  368593  3535337  47.39
CHE      1890-1894     25-29     0.00738  0.03614  2.22   72622    2625  355821  3166744  43.61
CHE      1890-1894     30-34     0.00427  0.02114  2.51   69998    1480  346305  2810924  40.16
CHE      1890-1894     35-39     0.00520  0.02569  2.63   68518    1760  338417  2464619  35.97
CHE      1890-1894     40-44     0.00645  0.03175  2.57   66758    2119  328649  2126201  31.85
CHE      1890-1894     45-49     0.00806  0.03955  2.59   64639    2556  317029  1797552  27.81
CHE      1890-1894     50-54     0.01117  0.05444  2.64   62082    3380  302435  1480523  23.85
CHE      1890-1894     55-59     0.01620  0.07797  2.61   58703    4577  282566  1178088  20.07
CHE      1890-1894     60-64     0.02362  0.11179  2.61   54125    6051  256149   895522  16.55
CHE      1890-1894     65-69     0.03609  0.16617  2.62   48075    7988  221326   639373  13.30
CHE      1890-1894     70-74     0.05666  0.24908  2.58   40086    9985  176221   418047  10.43
CHE      1890-1894     75-79     0.08684  0.35666  2.50   30101   10736  123636   241826   8.03
CHE      1890-1894     80-84     0.12766  0.47928  2.40   19365    9282   72705   118190   6.10
CHE      1890-1894     85-89     0.19256  0.63213  2.28   10084    6374   33103    45484   4.51
CHE      1890-1894     90-94     0.27686  0.76712  2.09    3710    2846   10278    12382   3.34
CHE      1890-1894     95-99     0.39445  0.88506  1.89     864     765    1938     2104   2.44
CHE      1890-1894    100-104    0.59910  0.96447  1.48      99      96     160      165   1.66
CHE      1890-1894    105-109    0.65533  1.00000  1.53       4       4       5        5   1.53
CHE      1890-1894    110+             .        .    .       0       0       0        0      .
CHE      1895-1899        0      0.17971  0.15960  0.30  100000   15960   88813  5266909  52.67
CHE      1895-1899      1-4      0.01302  0.05033  1.33   84040    4230  324846  5178095  61.61
CHE      1895-1899      5-9      0.00328  0.01623  2.19   79810    1295  395405  4853250  60.81
CHE      1895-1899     10-14     0.00205  0.01021  2.50   78515     802  390570  4457844  56.78
CHE      1895-1899     15-19     0.00396  0.01965  2.92   77713    1527  385395  4067274  52.34
CHE      1895-1899     20-24     0.00644  0.03165  2.29   76186    2411  374397  3681880  48.33
CHE      1895-1899     25-29     0.00403  0.01997  2.51   73775    1473  365209  3307483  44.83
CHE      1895-1899     30-34     0.00444  0.02197  2.53   72302    1589  357586  2942274  40.69
CHE      1895-1899     35-39     0.00473  0.02335  2.49   70713    1651  349421  2584688  36.55
CHE      1895-1899     40-44     0.00548  0.02706  2.61   69062    1869  340849  2235267  32.37
CHE      1895-1899     45-49     0.00745  0.03661  2.63   67193    2460  330134  1894418  28.19
CHE      1895-1899     50-54     0.01040  0.05078  2.65   64733    3287  315933  1564285  24.17
CHE      1895-1899     55-59     0.01514  0.07311  2.64   61446    4492  296641  1248352  20.32
CHE      1895-1899     60-64     0.02364  0.11194  2.64   56954    6376  269699   951711  16.71
CHE      1895-1899     65-69     0.03705  0.17005  2.59   50578    8601  232165   682012  13.48
CHE      1895-1899     70-74     0.05575  0.24515  2.54   41977   10291  184589   449847  10.72
CHE      1895-1899     75-79     0.08021  0.33437  2.51   31686   10595  132084   265257   8.37
CHE      1895-1899     80-84     0.12187  0.46359  2.42   21092    9778   80231   133174   6.31
CHE      1895-1899     85-89     0.17992  0.60446  2.29   11314    6839   38009    52943   4.68
CHE      1895-1899     90-94     0.27763  0.76312  2.05    4475    3415   12300    14934   3.34
CHE      1895-1899     95-99     0.38609  0.88115  1.92    1060     934    2419     2634   2.48
CHE      1895-1899    100-104    0.57876  0.95971  1.52     126     121     209      214   1.70
CHE      1895-1899    105-109    0.91611  1.00000  1.09       5       5       6        6   1.09
CHE      1895-1899    110+             .        .    .       0       0       0        0      .
CHE      1900-1904        0      0.16826  0.15051  0.30  100000   15051   89450  5488509  54.89
CHE      1900-1904      1-4      0.01152  0.04471  1.35   84949    3798  329724  5399058  63.56
CHE      1900-1904      5-9      0.00289  0.01435  2.20   81150    1164  402496  5069334  62.47
CHE      1900-1904     10-14     0.00193  0.00960  2.62   79986     768  398105  4666838  58.35
CHE      1900-1904     15-19     0.00401  0.01987  2.61   79218    1574  392333  4268734  53.89
CHE      1900-1904     20-24     0.00381  0.01886  2.49   77644    1464  384551  3876400  49.93
CHE      1900-1904     25-29     0.00386  0.01910  2.48   76180    1455  377231  3491849  45.84
CHE      1900-1904     30-34     0.00385  0.01906  2.50   74725    1424  370061  3114618  41.68
CHE      1900-1904     35-39     0.00394  0.01951  2.52   73301    1430  362956  2744557  37.44
CHE      1900-1904     40-44     0.00475  0.02349  2.62   71870    1688  355330  2381602  33.14
CHE      1900-1904     45-49     0.00641  0.03157  2.60   70182    2215  345593  2026272  28.87
CHE      1900-1904     50-54     0.00951  0.04651  2.65   67967    3161  332415  1680679  24.73
CHE      1900-1904     55-59     0.01473  0.07119  2.66   64805    4614  313226  1348264  20.80
CHE      1900-1904     60-64     0.02288  0.10852  2.62   60192    6532  285432  1035038  17.20
CHE      1900-1904     65-69     0.03534  0.16281  2.59   53660    8736  247238   749606  13.97
CHE      1900-1904     70-74     0.05074  0.22577  2.56   44923   10142  199869   502368  11.18
CHE      1900-1904     75-79     0.07507  0.31640  2.52   34781   11005  146599   302499   8.70
CHE      1900-1904     80-84     0.11369  0.43915  2.41   23776   10442   91843   155900   6.56
CHE      1900-1904     85-89     0.17367  0.59310  2.33   13335    7909   45539    64057   4.80
CHE      1900-1904     90-94     0.26966  0.76253  2.15    5426    4137   15343    18519   3.41
CHE      1900-1904     95-99     0.39431  0.87859  1.85    1289    1132    2871     3175   2.46
CHE      1900-1904    100-104    0.52357  0.95543  1.68     156     149     285      304   1.94
CHE      1900-1904    105-109    0.43711  0.87500  1.57       7       6      14       19   2.69
CHE      1900-1904    110+       0.18176  1.00000  5.50       1       1       5        5   5.50
CHE      1905-1909        0      0.14493  0.13157  0.30  100000   13157   90779  5759671  57.60
CHE      1905-1909      1-4      0.00991  0.03863  1.33   86843    3355  338414  5668893  65.28
CHE      1905-1909      5-9      0.00265  0.01318  2.29   83488    1100  414463  5330478  63.85
CHE      1905-1909     10-14     0.00210  0.01043  2.41   82388     859  409717  4916015  59.67
CHE      1905-1909     15-19     0.00271  0.01348  2.80   81529    1099  405226  4506297  55.27
CHE      1905-1909     20-24     0.00393  0.01946  2.54   80430    1565  398300  4101071  50.99
CHE      1905-1909     25-29     0.00346  0.01713  2.41   78865    1351  390825  3702772  46.95
CHE      1905-1909     30-34     0.00322  0.01596  2.51   77514    1237  384490  3311947  42.73
CHE      1905-1909     35-39     0.00336  0.01668  2.54   76277    1272  378254  2927457  38.38
CHE      1905-1909     40-44     0.00396  0.01959  2.57   75005    1469  371456  2549203  33.99
CHE      1905-1909     45-49     0.00566  0.02793  2.65   73536    2054  362850  2177747  29.61
CHE      1905-1909     50-54     0.00888  0.04350  2.69   71482    3109  350241  1814897  25.39
CHE      1905-1909     55-59     0.01428  0.06906  2.64   68373    4722  330741  1464656  21.42
CHE      1905-1909     60-64     0.02160  0.10274  2.63   63651    6540  302756  1133915  17.81
CHE      1905-1909     65-69     0.03218  0.14936  2.60   57112    8530  265070   831158  14.55
CHE      1905-1909     70-74     0.04716  0.21165  2.58   48582   10282  218022   566088  11.65
CHE      1905-1909     75-79     0.06895  0.29458  2.53   38299   11282  163624   348066   9.09
CHE      1905-1909     80-84     0.10698  0.42100  2.47   27017   11374  106323   184442   6.83
CHE      1905-1909     85-89     0.16309  0.57087  2.37   15643    8930   54757    78119   4.99
CHE      1905-1909     90-94     0.26068  0.74578  2.13    6713    5006   19206    23362   3.48
CHE      1905-1909     95-99     0.39618  0.88295  1.86    1707    1507    3803     4157   2.44
CHE      1905-1909    100-104    0.55997  0.95905  1.57     200     192     342      354   1.77
CHE      1905-1909    105-109    0.71075  1.00000  1.41       8       8      12       12   1.41
CHE      1905-1909    110+             .        .    .       0       0       0        0      .
CHE      1910-1914        0      0.12113  0.11165  0.30  100000   11165   92175  6037098  60.37
CHE      1910-1914      1-4      0.00831  0.03252  1.38   88835    2889  347763  5944923  66.92
CHE      1910-1914      5-9      0.00286  0.01421  2.17   85946    1221  426274  5597160  65.12
CHE      1910-1914     10-14     0.00151  0.00751  2.52   84725     636  422049  5170886  61.03
CHE      1910-1914     15-19     0.00266  0.01320  2.78   84089    1110  417980  4748837  56.47
CHE      1910-1914     20-24     0.00348  0.01726  2.46   82979    1432  411257  4330857  52.19
CHE      1910-1914     25-29     0.00316  0.01566  2.41   81546    1277  404418  3919600  48.07
CHE      1910-1914     30-34     0.00296  0.01470  2.47   80269    1180  398357  3515183  43.79
CHE      1910-1914     35-39     0.00284  0.01412  2.51   79089    1117  392666  3116826  39.41
CHE      1910-1914     40-44     0.00348  0.01726  2.66   77972    1345  386704  2724160  34.94
CHE      1910-1914     45-49     0.00529  0.02612  2.69   76626    2002  378515  2337456  30.50
CHE      1910-1914     50-54     0.00824  0.04045  2.70   74625    3019  366169  1958940  26.25
CHE      1910-1914     55-59     0.01294  0.06278  2.65   71606    4495  347447  1592771  22.24
CHE      1910-1914     60-64     0.01938  0.09261  2.62   67110    6215  320741  1245324  18.56
CHE      1910-1914     65-69     0.02936  0.13707  2.58   60896    8347  284270   924583  15.18
CHE      1910-1914     70-74     0.04284  0.19406  2.58   52549   10198  238047   640312  12.19
CHE      1910-1914     75-79     0.06400  0.27641  2.54   42351   11706  182919   402266   9.50
CHE      1910-1914     80-84     0.09921  0.39697  2.48   30645   12165  122621   219347   7.16
CHE      1910-1914     85-89     0.15391  0.54773  2.37   18480   10122   65765    96726   5.23
CHE      1910-1914     90-94     0.24267  0.71978  2.17    8358    6016   24790    30961   3.70
CHE      1910-1914     95-99     0.36049  0.85736  1.94    2342    2008    5570     6171   2.63
CHE      1910-1914    100-104    0.54931  0.95387  1.58     334     319     580      601   1.80
CHE      1910-1914    105-109    0.73721  1.00000  1.36      15      15      21       21   1.36
CHE      1910-1914    110+             .        .    .       0       0       0        0      .
CHE      1915-1919        0      0.10067  0.09403  0.30  100000    9403   93409  6283325  62.83
CHE      1915-1919      1-4      0.00817  0.03200  1.37   90597    2899  354768  6189915  68.32
CHE      1915-1919      5-9      0.00200  0.00993  2.29   87697     871  436127  5835147  66.54
CHE      1915-1919     10-14     0.00149  0.00743  2.51   86826     645  432524  5399020  62.18
CHE      1915-1919     15-19     0.00246  0.01221  2.79   86181    1052  428582  4966496  57.63
CHE      1915-1919     20-24     0.00306  0.01520  2.45   85128    1294  422345  4537914  53.31
CHE      1915-1919     25-29     0.00288  0.01431  2.38   83834    1199  416035  4115568  49.09
CHE      1915-1919     30-34     0.00233  0.01157  2.39   82635     956  410678  3699534  44.77
CHE      1915-1919     35-39     0.00232  0.01155  2.58   81679     943  406117  3288856  40.27
CHE      1915-1919     40-44     0.00327  0.01622  2.66   80736    1309  400610  2882739  35.71
CHE      1915-1919     45-49     0.00504  0.02492  2.66   79426    1979  392509  2482129  31.25
CHE      1915-1919     50-54     0.00795  0.03904  2.66   77447    3024  380163  2089620  26.98
CHE      1915-1919     55-59     0.01178  0.05731  2.65   74423    4265  362087  1709458  22.97
CHE      1915-1919     60-64     0.01818  0.08717  2.66   70158    6116  336462  1347370  19.20
CHE      1915-1919     65-69     0.02755  0.12925  2.61   64042    8277  300424  1010908  15.79
CHE      1915-1919     70-74     0.03900  0.17830  2.60   55765    9943  254966   710484  12.74
CHE      1915-1919     75-79     0.05848  0.25570  2.55   45822   11717  200355   455518   9.94
CHE      1915-1919     80-84     0.09129  0.37163  2.50   34105   12674  138837   255163   7.48
CHE      1915-1919     85-89     0.14414  0.52503  2.41   21431   11252   78064   116325   5.43
CHE      1915-1919     90-94     0.23620  0.71275  2.22   10179    7255   30716    38262   3.76
CHE      1915-1919     95-99     0.36945  0.85662  1.87    2924    2505    6779     7545   2.58
CHE      1915-1919    100-104    0.54474  0.94795  1.56     419     397     730      766   1.83
CHE      1915-1919    105-109    0.59849  1.00000  1.67      22      22      36       36   1.67
CHE      1915-1919    110+             .        .    .       0       0       0        0      .
CHE      1920-1924        0      0.08046  0.07611  0.29  100000    7611   94602  6595863  65.96
CHE      1920-1924      1-4      0.00534  0.02109  1.43   92389    1949  364553  6501261  70.37
CHE      1920-1924      5-9      0.00194  0.00964  2.27   90440     872  449816  6136709  67.85
CHE      1920-1924     10-14     0.00131  0.00651  2.54   89568     583  446402  5686892  63.49
CHE      1920-1924     15-19     0.00210  0.01047  2.72   88985     932  442799  5240490  58.89
CHE      1920-1924     20-24     0.00288  0.01432  2.49   88053    1261  437104  4797691  54.49
CHE      1920-1924     25-29     0.00207  0.01028  2.36   86792     892  431610  4360587  50.24
CHE      1920-1924     30-34     0.00184  0.00916  2.47   85900     786  427510  3928977  45.74
CHE      1920-1924     35-39     0.00214  0.01067  2.64   85114     908  423427  3501467  41.14
CHE      1920-1924     40-44     0.00322  0.01596  2.61   84206    1344  417815  3078040  36.55
CHE      1920-1924     45-49     0.00479  0.02367  2.67   82862    1962  409742  2660225  32.10
CHE      1920-1924     50-54     0.00742  0.03645  2.69   80900    2949  397682  2250483  27.82
CHE      1920-1924     55-59     0.01150  0.05597  2.64   77951    4363  379453  1852800  23.77
CHE      1920-1924     60-64     0.01684  0.08095  2.63   73588    5957  353824  1473347  20.02
CHE      1920-1924     65-69     0.02481  0.11710  2.60   67631    7919  319170  1119523  16.55
CHE      1920-1924     70-74     0.03597  0.16555  2.60   59712    9885  274792   800353  13.40
CHE      1920-1924     75-79     0.05199  0.23063  2.55   49826   11491  221034   525561  10.55
CHE      1920-1924     80-84     0.08065  0.33611  2.52   38335   12885  159756   304526   7.94
CHE      1920-1924     85-89     0.13262  0.49524  2.44   25450   12604   95037   144770   5.69
CHE      1920-1924     90-94     0.22635  0.69612  2.24   12846    8943   39508    49733   3.87
CHE      1920-1924     95-99     0.36416  0.85942  1.93    3904    3355    9213    10226   2.62
CHE      1920-1924    100-104    0.53844  0.94684  1.58     549     520     965     1013   1.85
CHE      1920-1924    105-109    0.60969  1.00000  1.64      29      29      48       48   1.64
CHE      1920-1924    110+             .        .    .       0       0       0        0      .
CHE      1925-1929        0      0.06426  0.06126  0.24  100000    6126   95337  6863525  68.64
CHE      1925-1929      1-4      0.00512  0.02021  1.41   93874    1898  370578  6768189  72.10
CHE      1925-1929      5-9      0.00170  0.00847  2.29   91976     779  457765  6397611  69.56
CHE      1925-1929     10-14     0.00125  0.00621  2.48   91197     567  454555  5939846  65.13
CHE      1925-1929     15-19     0.00190  0.00946  2.66   90630     857  451146  5485291  60.52
CHE      1925-1929     20-24     0.00197  0.00979  2.44   89773     879  446619  5034145  56.08
CHE      1925-1929     25-29     0.00166  0.00829  2.47   88894     737  442609  4587526  51.61
CHE      1925-1929     30-34     0.00174  0.00867  2.51   88158     764  438884  4144917  47.02
CHE      1925-1929     35-39     0.00205  0.01022  2.63   87393     893  434851  3706033  42.41
CHE      1925-1929     40-44     0.00292  0.01448  2.66   86500    1253  429574  3271182  37.82
CHE      1925-1929     45-49     0.00440  0.02178  2.67   85248    1857  421920  2841607  33.33
CHE      1925-1929     50-54     0.00673  0.03312  2.66   83391    2762  410500  2419687  29.02
CHE      1925-1929     55-59     0.01035  0.05050  2.63   80628    4072  393482  2009187  24.92
CHE      1925-1929     60-64     0.01482  0.07155  2.61   76556    5478  369682  1615705  21.10
CHE      1925-1929     65-69     0.02188  0.10395  2.60   71079    7389  337667  1246023  17.53
CHE      1925-1929     70-74     0.03065  0.14268  2.58   63690    9087  296458   908356  14.26
CHE      1925-1929     75-79     0.04426  0.19988  2.58   54602   10914  246578   611899  11.21
CHE      1925-1929     80-84     0.07149  0.30453  2.57   43688   13304  186097   365321   8.36
CHE      1925-1929     85-89     0.12390  0.47205  2.48   30384   14343  115758   179224   5.90
CHE      1925-1929     90-94     0.21850  0.68520  2.28   16041   10992   50303    63466   3.96
CHE      1925-1929     95-99     0.36566  0.85753  1.90    5050    4330   11842    13163   2.61
CHE      1925-1929    100-104    0.54158  0.94761  1.57     719     682    1259     1321   1.84
CHE      1925-1929    105-109    0.60969  1.00000  1.64      38      38      62       62   1.64
CHE      1925-1929    110+             .        .    .       0       0       0        0      .
CHE      1930-1932        0      0.05789  0.05538  0.22  100000    5538   95670  7058124  70.58
CHE      1930-1932      1-4      0.00425  0.01682  1.52   94462    1589  373899  6962454  73.71
CHE      1930-1932      5-9      0.00162  0.00807  2.22   92872     749  462282  6588555  70.94
CHE      1930-1932     10-14     0.00114  0.00568  2.45   92123     523  459282  6126272  66.50
CHE      1930-1932     15-19     0.00132  0.00658  2.60   91600     603  456556  5666991  61.87
CHE      1930-1932     20-24     0.00172  0.00854  2.54   90998     777  453077  5210435  57.26
CHE      1930-1932     25-29     0.00158  0.00787  2.30   90220     710  449185  4757358  52.73
CHE      1930-1932     30-34     0.00159  0.00792  2.56   89510     709  445823  4308174  48.13
CHE      1930-1932     35-39     0.00192  0.00954  2.74   88801     847  442091  3862351  43.49
CHE      1930-1932     40-44     0.00274  0.01363  2.64   87954    1199  436945  3420259  38.89
CHE      1930-1932     45-49     0.00396  0.01962  2.61   86755    1702  429717  2983315  34.39
CHE      1930-1932     50-54     0.00612  0.03018  2.65   85053    2567  419231  2553598  30.02
CHE      1930-1932     55-59     0.00914  0.04472  2.61   82487    3689  403623  2134368  25.88
CHE      1930-1932     60-64     0.01343  0.06502  2.59   78798    5124  381633  1730745  21.96
CHE      1930-1932     65-69     0.01893  0.09058  2.61   73674    6673  352452  1349112  18.31
CHE      1930-1932     70-74     0.02674  0.12553  2.57   67001    8411  314599   996659  14.88
CHE      1930-1932     75-79     0.03926  0.17940  2.60   58590   10511  267739   682060  11.64
CHE      1930-1932     80-84     0.06625  0.28570  2.59   48079   13736  207329   414321   8.62
CHE      1930-1932     85-89     0.11738  0.45458  2.52   34343   15611  133003   206992   6.03
CHE      1930-1932     90-94     0.21901  0.68480  2.26   18731   12827   58568    73989   3.95
CHE      1930-1932     95-99     0.36490  0.85779  1.91    5904    5065   13879    15420   2.61
CHE      1930-1932    100-104    0.54158  0.94761  1.57     840     796    1469     1541   1.84
CHE      1930-1932    105-109    0.60969  1.00000  1.64      44      44      72       72   1.64
CHE      1930-1932    110+             .        .    .       0       0       0        0      .
DNK      1835-1839        0      0.22647  0.19545  0.30  100000   19545   86301  4291156  42.91
DNK      1835-1839      1-4      0.02592  0.09705  1.36   80455    7808  301210  4204854  52.26
DNK      1835-1839      5-9      0.00724  0.03554  2.44   72647    2582  356628  3903644  53.73
DNK      1835-1839     10-14     0.00513  0.02528  2.30   70065    1771  345542  3547016  50.62
DNK      1835-1839     15-19     0.00521  0.02574  2.66   68294    1758  337352  3201474  46.88
DNK      1835-1839     20-24     0.00727  0.03570  2.53   66536    2376  326803  2864122  43.05
DNK      1835-1839     25-29     0.00804  0.03940  2.41   64161    2528  314257  2537319  39.55
DNK      1835-1839     30-34     0.00732  0.03595  2.54   61633    2216  302707  2223063  36.07
DNK      1835-1839     35-39     0.00898  0.04394  2.52   59417    2611  290612  1920356  32.32
DNK      1835-1839     40-44     0.01043  0.05086  2.55   56806    2889  276946  1629744  28.69
DNK      1835-1839     45-49     0.01272  0.06170  2.57   53917    3327  261491  1352798  25.09
DNK      1835-1839     50-54     0.01675  0.08048  2.59   50591    4072  243159  1091307  21.57
DNK      1835-1839     55-59     0.02163  0.10267  2.54   46519    4776  220831   848148  18.23
DNK      1835-1839     60-64     0.02990  0.13936  2.57   41743    5817  194572   627317  15.03
DNK      1835-1839     65-69     0.04375  0.19773  2.57   35926    7104  162356   432746  12.05
DNK      1835-1839     70-74     0.06460  0.27856  2.53   28822    8029  124287   270390   9.38
DNK      1835-1839     75-79     0.10255  0.40747  2.48   20793    8473   82615   146103   7.03
DNK      1835-1839     80-84     0.15795  0.55857  2.38   12321    6882   43572    63488   5.15
DNK      1835-1839     85-89     0.24796  0.73062  2.19    5439    3974   16026    19916   3.66
DNK      1835-1839     90-94     0.36191  0.85654  1.93    1465    1255    3467     3890   2.66
DNK      1835-1839     95-99     0.47904  0.91444  1.62     210     192     401      423   2.01
DNK      1835-1839    100-104    0.83950  1.00000  1.19      18      18      21       21   1.19
DNK      1835-1839    105-109         .       .    .       0       0       0        0      .
DNK      1835-1839    110+             .        .    .       0       0       0        0      .
DNK      1840-1844        0      0.22671  0.19563  0.30  100000   19563   86289  4363029  43.63
DNK      1840-1844      1-4      0.02370  0.08951  1.51   80437    7200  303793  4276740  53.17
DNK      1840-1844      5-9      0.00873  0.04260  2.21   73238    3120  357482  3972948  54.25
DNK      1840-1844     10-14     0.00491  0.02425  2.43   70118    1700  346225  3615466  51.56
DNK      1840-1844     15-19     0.00499  0.02464  2.59   68418    1686  338021  3269240  47.78
DNK      1840-1844     20-24     0.00808  0.03960  2.57   66732    2643  327232  2931219  43.93
