Life tables (cohort 1x10), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
CHE      1876-1879       37      0.00639  0.00637  0.50   62686     399   62488  2206686  35.20
CHE      1876-1879       38      0.00632  0.00630  0.52   62287     393   62099  2144199  34.42
CHE      1876-1879       39      0.00798  0.00795  0.49   61894     492   61644  2082100  33.64
CHE      1876-1879       40      0.00800  0.00796  0.49   61402     489   61152  2020456  32.91
CHE      1876-1879       41      0.00792  0.00789  0.50   60913     481   60672  1959304  32.17
CHE      1876-1879       42      0.00838  0.00834  0.49   60432     504   60176  1898631  31.42
CHE      1876-1879       43      0.00667  0.00665  0.52   59928     398   59736  1838455  30.68
CHE      1876-1879       44      0.00653  0.00651  0.50   59530     388   59336  1778719  29.88
CHE      1876-1879       45      0.00644  0.00642  0.52   59142     379   58961  1719383  29.07
CHE      1876-1879       46      0.00703  0.00701  0.51   58763     412   58561  1660422  28.26
CHE      1876-1879       47      0.00711  0.00708  0.50   58351     413   58145  1601861  27.45
CHE      1876-1879       48      0.00788  0.00785  0.50   57938     455   57712  1543716  26.64
CHE      1876-1879       49      0.00841  0.00837  0.50   57483     481   57244  1486004  25.85
CHE      1876-1879       50      0.00887  0.00883  0.51   57002     504   56757  1428760  25.07
CHE      1876-1879       51      0.00985  0.00981  0.50   56498     554   56223  1372003  24.28
CHE      1876-1879       52      0.01000  0.00995  0.50   55944     557   55667  1315780  23.52
CHE      1876-1879       53      0.01067  0.01062  0.50   55388     588   55095  1260114  22.75
CHE      1876-1879       54      0.01149  0.01142  0.51   54800     626   54490  1205018  21.99
CHE      1876-1879       55      0.01222  0.01215  0.51   54174     658   53851  1150529  21.24
CHE      1876-1879       56      0.01273  0.01265  0.51   53516     677   53181  1096677  20.49
CHE      1876-1879       57      0.01336  0.01328  0.51   52838     702   52497  1043496  19.75
CHE      1876-1879       58      0.01438  0.01428  0.51   52137     745   51769   990999  19.01
CHE      1876-1879       59      0.01515  0.01504  0.51   51392     773   51013   939230  18.28
CHE      1876-1879       60      0.01712  0.01698  0.50   50620     859   50193   888217  17.55
CHE      1876-1879       61      0.01855  0.01838  0.51   49760     915   49309   838024  16.84
CHE      1876-1879       62      0.01985  0.01966  0.52   48845     960   48381   788716  16.15
CHE      1876-1879       63      0.02120  0.02098  0.51   47885    1005   47391   740335  15.46
CHE      1876-1879       64      0.02204  0.02180  0.51   46880    1022   46375   692944  14.78
CHE      1876-1879       65      0.02496  0.02466  0.51   45858    1131   45301   646568  14.10
CHE      1876-1879       66      0.02721  0.02686  0.51   44728    1201   44145   601267  13.44
CHE      1876-1879       67      0.03089  0.03043  0.51   43526    1324   42875   557123  12.80
CHE      1876-1879       68      0.03504  0.03444  0.50   42202    1453   41480   514248  12.19
CHE      1876-1879       69      0.03843  0.03772  0.51   40749    1537   39996   472768  11.60
CHE      1876-1879       70      0.04133  0.04051  0.51   39212    1588   38429   432772  11.04
CHE      1876-1879       71      0.04519  0.04419  0.50   37623    1663   36794   394343  10.48
CHE      1876-1879       72      0.04829  0.04717  0.51   35961    1696   35123   357549   9.94
CHE      1876-1879       73      0.05298  0.05164  0.51   34264    1770   33402   322426   9.41
CHE      1876-1879       74      0.05703  0.05548  0.51   32495    1803   31615   289024   8.89
CHE      1876-1879       75      0.06292  0.06105  0.51   30692    1874   29778   257409   8.39
CHE      1876-1879       76      0.07221  0.06976  0.51   28818    2010   27841   227632   7.90
CHE      1876-1879       77      0.07870  0.07579  0.51   26808    2032   25816   199790   7.45
CHE      1876-1879       78      0.08606  0.08257  0.51   24776    2046   23771   173974   7.02
CHE      1876-1879       79      0.09472  0.09048  0.51   22730    2057   21713   150203   6.61
CHE      1876-1879       80      0.10144  0.09665  0.51   20674    1998   19696   128490   6.22
CHE      1876-1879       81      0.10931  0.10373  0.51   18676    1937   17723   108794   5.83
CHE      1876-1879       82      0.12477  0.11762  0.51   16738    1969   15779    91071   5.44
CHE      1876-1879       83      0.13902  0.13013  0.51   14770    1922   13826    75292   5.10
CHE      1876-1879       84      0.15025  0.13988  0.51   12848    1797   11961    61466   4.78
CHE      1876-1879       85      0.16739  0.15453  0.50   11051    1708   10202    49505   4.48
CHE      1876-1879       86      0.18683  0.17120  0.51    9343    1600    8561    39304   4.21
CHE      1876-1879       87      0.19568  0.17830  0.50    7743    1381    7055    30742   3.97
CHE      1876-1879       88      0.21199  0.19186  0.51    6363    1221    5759    23687   3.72
CHE      1876-1879       89      0.25062  0.22285  0.50    5142    1146    4572    17928   3.49
CHE      1876-1879       90      0.24654  0.22014  0.51    3996     880    3568    13356   3.34
CHE      1876-1879       91      0.26900  0.23731  0.50    3116     740    2749     9788   3.14
CHE      1876-1879       92      0.28961  0.25314  0.50    2377     602    2078     7038   2.96
CHE      1876-1879       93      0.30120  0.26284  0.52    1775     467    1549     4961   2.79
CHE      1876-1879       94      0.33903  0.28989  0.50    1309     379    1119     3412   2.61
CHE      1876-1879       95      0.37014  0.31254  0.50     929     290     785     2293   2.47
CHE      1876-1879       96      0.38693  0.32335  0.49     639     207     534     1508   2.36
CHE      1876-1879       97      0.39225  0.32943  0.51     432     142     363      974   2.25
CHE      1876-1879       98      0.41894  0.34757  0.51     290     101     240      611   2.11
CHE      1876-1879       99      0.43959  0.36310  0.52     189      69     156      371   1.96
CHE      1876-1879      100      0.64325  0.48131  0.48     120      58      90      215   1.78
CHE      1876-1879      101      0.48314  0.39640  0.55      62      25      51      124   1.99
CHE      1876-1879      102      0.41803  0.34328  0.48      38      13      31       73   1.94
CHE      1876-1879      103      0.62960  0.47727  0.49      25      12      19       42   1.71
CHE      1876-1879      104      0.36825  0.30435  0.43      13       4      11       23   1.81
CHE      1876-1879      105      0.68552  0.50000  0.46       9       5       7       13   1.42
CHE      1876-1879      106      0.66582  0.50000  0.50       5       2       3        6   1.38
CHE      1876-1879      107      0.74921  0.50000  0.33       2       1       2        3   1.25
CHE      1876-1879      108      0.59954  0.50000  0.67       1       1       1        1   1.17
CHE      1876-1879      109      1.49712  1.00000  0.67       1       1       0        0   0.67
CHE      1876-1879      110+           .        .     .       0       0       0        0      .
CHE      1880-1889        0      0.17011  0.15234  0.31  100000   15234   89551  5246101  52.46
CHE      1880-1889        1      0.03327  0.03272  0.49   84766    2773   83351  5156550  60.83
CHE      1880-1889        2      0.01566  0.01554  0.51   81993    1274   81366  5073199  61.87
CHE      1880-1889        3      0.01130  0.01124  0.51   80719     907   80276  4991833  61.84
CHE      1880-1889        4      0.00818  0.00815  0.51   79812     650   79492  4911557  61.54
CHE      1880-1889        5      0.00684  0.00681  0.51   79161     539   78896  4832065  61.04
CHE      1880-1889        6      0.00516  0.00514  0.52   78622     404   78428  4753169  60.46
CHE      1880-1889        7      0.00447  0.00446  0.52   78217     349   78048  4674741  59.77
CHE      1880-1889        8      0.00394  0.00393  0.51   77868     306   77719  4596693  59.03
CHE      1880-1889        9      0.00340  0.00339  0.52   77562     263   77435  4518974  58.26
CHE      1880-1889       10      0.00318  0.00318  0.51   77299     246   77178  4441539  57.46
CHE      1880-1889       11      0.00287  0.00287  0.51   77054     221   76945  4364361  56.64
CHE      1880-1889       12      0.00275  0.00275  0.52   76833     211   76731  4287415  55.80
CHE      1880-1889       13      0.00288  0.00288  0.52   76622     220   76515  4210684  54.95
CHE      1880-1889       14      0.00334  0.00333  0.52   76401     255   76278  4134169  54.11
CHE      1880-1889       15      0.00388  0.00387  0.51   76146     295   76003  4057891  53.29
CHE      1880-1889       16      0.00447  0.00446  0.51   75852     339   75687  3981888  52.50
CHE      1880-1889       17      0.00518  0.00516  0.51   75513     390   75322  3906200  51.73
CHE      1880-1889       18      0.00498  0.00497  0.51   75123     373   74941  3830879  50.99
CHE      1880-1889       19      0.00530  0.00529  0.51   74750     395   74556  3755937  50.25
CHE      1880-1889       20      0.00519  0.00518  0.51   74354     385   74167  3681381  49.51
CHE      1880-1889       21      0.00556  0.00554  0.51   73970     410   73769  3607214  48.77
CHE      1880-1889       22      0.00561  0.00559  0.50   73560     411   73356  3533445  48.04
CHE      1880-1889       23      0.00579  0.00577  0.51   73148     422   72942  3460089  47.30
CHE      1880-1889       24      0.00589  0.00588  0.52   72726     427   72519  3387148  46.57
CHE      1880-1889       25      0.00560  0.00558  0.51   72299     404   72102  3314629  45.85
CHE      1880-1889       26      0.00536  0.00535  0.51   71895     384   71706  3242527  45.10
CHE      1880-1889       27      0.00531  0.00529  0.51   71511     378   71325  3170821  44.34
CHE      1880-1889       28      0.00571  0.00569  0.52   71133     405   70939  3099495  43.57
CHE      1880-1889       29      0.00639  0.00637  0.49   70728     451   70497  3028557  42.82
CHE      1880-1889       30      0.00682  0.00680  0.50   70277     478   70037  2958060  42.09
CHE      1880-1889       31      0.00631  0.00629  0.49   69799     439   69576  2888023  41.38
CHE      1880-1889       32      0.00645  0.00643  0.49   69360     446   69135  2818448  40.63
CHE      1880-1889       33      0.00667  0.00664  0.50   68914     458   68684  2749313  39.89
CHE      1880-1889       34      0.00643  0.00641  0.50   68456     439   68236  2680629  39.16
CHE      1880-1889       35      0.00613  0.00611  0.50   68018     416   67810  2612392  38.41
CHE      1880-1889       36      0.00627  0.00625  0.50   67602     423   67389  2544582  37.64
CHE      1880-1889       37      0.00616  0.00614  0.51   67179     412   66977  2477192  36.87
CHE      1880-1889       38      0.00592  0.00590  0.50   66767     394   66569  2410216  36.10
CHE      1880-1889       39      0.00558  0.00556  0.51   66373     369   66192  2343647  35.31
CHE      1880-1889       40      0.00546  0.00544  0.50   66004     359   65825  2277455  34.50
CHE      1880-1889       41      0.00552  0.00551  0.51   65645     361   65468  2211630  33.69
CHE      1880-1889       42      0.00538  0.00537  0.50   65283     350   65108  2146162  32.87
CHE      1880-1889       43      0.00574  0.00573  0.52   64933     372   64753  2081054  32.05
CHE      1880-1889       44      0.00570  0.00568  0.51   64561     367   64381  2016301  31.23
CHE      1880-1889       45      0.00619  0.00617  0.51   64194     396   64001  1951920  30.41
CHE      1880-1889       46      0.00615  0.00613  0.50   63798     391   63603  1887919  29.59
CHE      1880-1889       47      0.00687  0.00685  0.51   63406     434   63192  1824316  28.77
CHE      1880-1889       48      0.00708  0.00705  0.51   62972     444   62753  1761124  27.97
CHE      1880-1889       49      0.00728  0.00726  0.51   62528     454   62305  1698371  27.16
CHE      1880-1889       50      0.00818  0.00815  0.51   62075     506   61826  1636066  26.36
CHE      1880-1889       51      0.00830  0.00826  0.51   61569     509   61318  1574241  25.57
CHE      1880-1889       52      0.00900  0.00896  0.51   61060     547   60791  1512923  24.78
CHE      1880-1889       53      0.00918  0.00914  0.51   60513     553   60244  1452132  24.00
CHE      1880-1889       54      0.00967  0.00962  0.51   59960     577   59675  1391888  23.21
CHE      1880-1889       55      0.01054  0.01048  0.50   59383     622   59074  1332213  22.43
CHE      1880-1889       56      0.01119  0.01113  0.51   58761     654   58441  1273138  21.67
CHE      1880-1889       57      0.01170  0.01163  0.51   58107     676   57773  1214697  20.90
CHE      1880-1889       58      0.01288  0.01279  0.51   57431     735   57068  1156924  20.14
CHE      1880-1889       59      0.01359  0.01350  0.50   56696     765   56316  1099856  19.40
CHE      1880-1889       60      0.01441  0.01431  0.51   55931     800   55541  1043541  18.66
CHE      1880-1889       61      0.01628  0.01615  0.51   55130     890   54691   987999  17.92
CHE      1880-1889       62      0.01709  0.01695  0.50   54240     919   53783   933309  17.21
CHE      1880-1889       63      0.01858  0.01841  0.51   53321     982   52839   879526  16.49
CHE      1880-1889       64      0.02087  0.02065  0.50   52339    1081   51803   826687  15.79
CHE      1880-1889       65      0.02246  0.02221  0.50   51258    1139   50692   774885  15.12
CHE      1880-1889       66      0.02414  0.02386  0.50   50120    1196   49526   724192  14.45
CHE      1880-1889       67      0.02604  0.02571  0.51   48924    1258   48308   674666  13.79
CHE      1880-1889       68      0.02904  0.02863  0.51   47666    1365   47001   626358  13.14
CHE      1880-1889       69      0.03122  0.03075  0.51   46301    1424   45602   579357  12.51
CHE      1880-1889       70      0.03412  0.03356  0.51   44878    1506   44138   533755  11.89
CHE      1880-1889       71      0.03630  0.03566  0.51   43372    1547   42609   489618  11.29
CHE      1880-1889       72      0.04122  0.04040  0.51   41825    1690   40997   447008  10.69
CHE      1880-1889       73      0.04492  0.04395  0.51   40135    1764   39270   406011  10.12
CHE      1880-1889       74      0.05033  0.04911  0.50   38371    1884   37438   366742   9.56
CHE      1880-1889       75      0.05448  0.05304  0.50   36487    1935   35529   329304   9.03
CHE      1880-1889       76      0.06225  0.06039  0.51   34552    2087   33519   293775   8.50
CHE      1880-1889       77      0.07000  0.06768  0.51   32465    2197   31388   260256   8.02
CHE      1880-1889       78      0.07529  0.07260  0.51   30268    2198   29186   228868   7.56
CHE      1880-1889       79      0.08383  0.08051  0.51   28070    2260   26956   199682   7.11
CHE      1880-1889       80      0.09249  0.08846  0.51   25810    2283   24686   172725   6.69
CHE      1880-1889       81      0.10373  0.09869  0.51   23527    2322   22385   148039   6.29
CHE      1880-1889       82      0.11506  0.10888  0.51   21205    2309   20065   125655   5.93
CHE      1880-1889       83      0.12363  0.11652  0.51   18897    2202   17809   105589   5.59
CHE      1880-1889       84      0.13463  0.12629  0.51   16695    2108   15661    87780   5.26
CHE      1880-1889       85      0.14898  0.13876  0.51   14586    2024   13586    72119   4.94
CHE      1880-1889       86      0.16392  0.15169  0.51   12562    1906   11625    58533   4.66
CHE      1880-1889       87      0.16927  0.15621  0.51   10657    1665    9835    46908   4.40
CHE      1880-1889       88      0.19249  0.17569  0.50    8992    1580    8207    37073   4.12
CHE      1880-1889       89      0.20181  0.18346  0.50    7412    1360    6738    28866   3.89
CHE      1880-1889       90      0.22557  0.20284  0.50    6052    1228    5442    22128   3.66
CHE      1880-1889       91      0.23609  0.21120  0.50    4825    1019    4316    16686   3.46
CHE      1880-1889       92      0.25385  0.22545  0.50    3806     858    3380    12370   3.25
CHE      1880-1889       93      0.27417  0.24119  0.50    2948     711    2593     8990   3.05
CHE      1880-1889       94      0.30200  0.26252  0.50    2237     587    1944     6397   2.86
CHE      1880-1889       95      0.32005  0.27614  0.50    1650     456    1423     4452   2.70
CHE      1880-1889       96      0.34232  0.29269  0.50    1194     349    1021     3029   2.54
CHE      1880-1889       97      0.35110  0.29906  0.50     845     253     719     2008   2.38
CHE      1880-1889       98      0.40263  0.33509  0.50     592     198     493     1288   2.18
CHE      1880-1889       99      0.45990  0.37355  0.50     394     147     320      796   2.02
CHE      1880-1889      100      0.51516  0.40564  0.48     247     100     194      476   1.93
CHE      1880-1889      101      0.47162  0.38298  0.51     147      56     119      282   1.92
CHE      1880-1889      102      0.53021  0.41910  0.50      90      38      71      163   1.80
CHE      1880-1889      103      0.49381  0.39726  0.51      53      21      42       91   1.74
CHE      1880-1889      104      0.72834  0.53788  0.51      32      17      23       49   1.55
CHE      1880-1889      105      0.56474  0.42623  0.42      15       6      11       26   1.76
CHE      1880-1889      106      0.44783  0.37143  0.54       8       3       7       15   1.75
CHE      1880-1889      107      0.57610  0.45455  0.54       5       2       4        8   1.47
CHE      1880-1889      108      0.55516  0.41667  0.40       3       1       2        4   1.25
CHE      1880-1889      109      0.79833  0.57143  0.50       2       1       1        1   0.86
CHE      1880-1889      110+     2.98512  1.00000  0.33       1       1       0        0   0.33
CHE      1890-1899        0      0.14831  0.13461  0.31  100000   13461   90767  5734406  57.34
CHE      1890-1899        1      0.02676  0.02639  0.49   86539    2284   85363  5643639  65.22
CHE      1890-1899        2      0.01193  0.01186  0.50   84255     999   83759  5558276  65.97
CHE      1890-1899        3      0.00819  0.00816  0.51   83255     680   82920  5474517  65.76
CHE      1890-1899        4      0.00573  0.00571  0.51   82576     472   82343  5391598  65.29
CHE      1890-1899        5      0.00496  0.00495  0.51   82104     406   81905  5309254  64.66
CHE      1890-1899        6      0.00371  0.00371  0.50   81698     303   81547  5227349  63.98
CHE      1890-1899        7      0.00341  0.00340  0.51   81395     277   81258  5145801  63.22
CHE      1890-1899        8      0.00300  0.00300  0.52   81118     243   81001  5064543  62.43
CHE      1890-1899        9      0.00272  0.00271  0.51   80875     220   80768  4983542  61.62
CHE      1890-1899       10      0.00229  0.00228  0.50   80655     184   80563  4902774  60.79
CHE      1890-1899       11      0.00217  0.00216  0.52   80471     174   80387  4822211  59.92
CHE      1890-1899       12      0.00240  0.00239  0.51   80297     192   80203  4741824  59.05
CHE      1890-1899       13      0.00284  0.00283  0.51   80105     227   79994  4661621  58.19
CHE      1890-1899       14      0.00276  0.00276  0.52   79878     220   79772  4581627  57.36
CHE      1890-1899       15      0.00341  0.00340  0.51   79657     271   79525  4501855  56.52
CHE      1890-1899       16      0.00371  0.00370  0.52   79386     294   79245  4422330  55.71
CHE      1890-1899       17      0.00406  0.00405  0.51   79093     320   78937  4343086  54.91
CHE      1890-1899       18      0.00441  0.00440  0.52   78773     347   78606  4264149  54.13
CHE      1890-1899       19      0.00517  0.00515  0.51   78426     404   78226  4185542  53.37
CHE      1890-1899       20      0.00532  0.00531  0.51   78022     414   77817  4107316  52.64
CHE      1890-1899       21      0.00500  0.00499  0.50   77608     387   77412  4029499  51.92
CHE      1890-1899       22      0.00527  0.00525  0.49   77220     406   77015  3952086  51.18
CHE      1890-1899       23      0.00531  0.00529  0.50   76815     406   76613  3875071  50.45
CHE      1890-1899       24      0.00543  0.00542  0.50   76408     414   76200  3798459  49.71
CHE      1890-1899       25      0.00546  0.00545  0.49   75994     414   75785  3722259  48.98
CHE      1890-1899       26      0.00548  0.00546  0.49   75580     413   75370  3646474  48.25
CHE      1890-1899       27      0.00551  0.00550  0.49   75168     413   74957  3571103  47.51
CHE      1890-1899       28      0.00517  0.00516  0.48   74755     385   74555  3496146  46.77
CHE      1890-1899       29      0.00441  0.00440  0.52   74369     327   74211  3421591  46.01
CHE      1890-1899       30      0.00418  0.00417  0.51   74042     309   73890  3347381  45.21
CHE      1890-1899       31      0.00406  0.00405  0.51   73733     299   73587  3273490  44.40
CHE      1890-1899       32      0.00373  0.00372  0.50   73435     273   73298  3199903  43.57
CHE      1890-1899       33      0.00409  0.00408  0.50   73161     298   73012  3126605  42.74
CHE      1890-1899       34      0.00397  0.00396  0.50   72863     289   72719  3053593  41.91
CHE      1890-1899       35      0.00390  0.00390  0.51   72574     283   72436  2980874  41.07
CHE      1890-1899       36      0.00405  0.00404  0.51   72292     292   72148  2908438  40.23
CHE      1890-1899       37      0.00404  0.00403  0.51   72000     290   71856  2836289  39.39
CHE      1890-1899       38      0.00403  0.00402  0.51   71709     288   71567  2764433  38.55
CHE      1890-1899       39      0.00399  0.00398  0.51   71421     284   71281  2692866  37.70
CHE      1890-1899       40      0.00423  0.00422  0.51   71137     300   70990  2621585  36.85
CHE      1890-1899       41      0.00423  0.00422  0.50   70837     299   70687  2550595  36.01
CHE      1890-1899       42      0.00412  0.00411  0.50   70537     290   70393  2479909  35.16
CHE      1890-1899       43      0.00444  0.00443  0.50   70247     311   70092  2409516  34.30
CHE      1890-1899       44      0.00449  0.00449  0.51   69936     314   69782  2339424  33.45
CHE      1890-1899       45      0.00461  0.00460  0.50   69622     320   69463  2269641  32.60
CHE      1890-1899       46      0.00487  0.00485  0.51   69302     336   69136  2200178  31.75
CHE      1890-1899       47      0.00530  0.00529  0.51   68966     365   68788  2131042  30.90
CHE      1890-1899       48      0.00528  0.00526  0.50   68601     361   68420  2062254  30.06
CHE      1890-1899       49      0.00588  0.00586  0.50   68240     400   68041  1993834  29.22
CHE      1890-1899       50      0.00638  0.00636  0.50   67840     432   67626  1925792  28.39
CHE      1890-1899       51      0.00689  0.00687  0.50   67409     463   67178  1858166  27.57
CHE      1890-1899       52      0.00707  0.00705  0.50   66946     472   66710  1790988  26.75
CHE      1890-1899       53      0.00750  0.00748  0.51   66474     497   66229  1724278  25.94
CHE      1890-1899       54      0.00775  0.00772  0.51   65977     509   65726  1658049  25.13
CHE      1890-1899       55      0.00806  0.00803  0.50   65467     526   65205  1592323  24.32
CHE      1890-1899       56      0.00888  0.00885  0.50   64942     574   64655  1527119  23.52
CHE      1890-1899       57      0.00923  0.00919  0.51   64367     591   64075  1462463  22.72
CHE      1890-1899       58      0.01031  0.01026  0.50   63776     654   63448  1398388  21.93
CHE      1890-1899       59      0.01092  0.01086  0.50   63122     685   62778  1334940  21.15
CHE      1890-1899       60      0.01179  0.01172  0.51   62436     732   62076  1272162  20.38
CHE      1890-1899       61      0.01246  0.01238  0.50   61705     764   61324  1210086  19.61
CHE      1890-1899       62      0.01372  0.01363  0.50   60941     831   60529  1148762  18.85
CHE      1890-1899       63      0.01439  0.01429  0.51   60110     859   59686  1088233  18.10
CHE      1890-1899       64      0.01615  0.01603  0.51   59251     950   58784  1028547  17.36
CHE      1890-1899       65      0.01731  0.01716  0.51   58302    1000   57809   969763  16.63
CHE      1890-1899       66      0.01896  0.01879  0.51   57301    1077   56768   911955  15.92
CHE      1890-1899       67      0.02054  0.02033  0.50   56224    1143   55656   855186  15.21
CHE      1890-1899       68      0.02385  0.02357  0.51   55081    1298   54441   799530  14.52
CHE      1890-1899       69      0.02550  0.02518  0.50   53783    1354   53112   745089  13.85
CHE      1890-1899       70      0.02832  0.02793  0.51   52429    1464   51704   691977  13.20
CHE      1890-1899       71      0.03135  0.03088  0.51   50964    1574   50189   640273  12.56
CHE      1890-1899       72      0.03451  0.03393  0.51   49391    1676   48562   590084  11.95
CHE      1890-1899       73      0.03773  0.03703  0.50   47715    1767   46840   541522  11.35
CHE      1890-1899       74      0.04122  0.04041  0.51   45948    1857   45035   494683  10.77
CHE      1890-1899       75      0.04606  0.04503  0.51   44091    1986   43112   449647  10.20
CHE      1890-1899       76      0.05010  0.04889  0.51   42106    2058   41088   406536   9.66
CHE      1890-1899       77      0.05533  0.05386  0.51   40047    2157   38981   365448   9.13
CHE      1890-1899       78      0.06115  0.05936  0.51   37890    2249   36779   326467   8.62
CHE      1890-1899       79      0.06765  0.06545  0.50   35641    2333   34482   289688   8.13
CHE      1890-1899       80      0.07188  0.06940  0.50   33309    2312   32158   255206   7.66
CHE      1890-1899       81      0.07971  0.07667  0.50   30997    2377   29815   223047   7.20
CHE      1890-1899       82      0.08820  0.08452  0.51   28620    2419   27427   193233   6.75
CHE      1890-1899       83      0.09895  0.09434  0.51   26201    2472   24980   165806   6.33
CHE      1890-1899       84      0.11100  0.10520  0.50   23730    2496   22489   140826   5.93
CHE      1890-1899       85      0.11674  0.11036  0.50   21233    2343   20073   118336   5.57
CHE      1890-1899       86      0.13253  0.12437  0.50   18890    2349   17727    98263   5.20
CHE      1890-1899       87      0.14607  0.13627  0.51   16541    2254   15430    80537   4.87
CHE      1890-1899       88      0.15417  0.14323  0.50   14287    2046   13273    65106   4.56
CHE      1890-1899       89      0.17248  0.15887  0.50   12241    1945   11274    51834   4.23
CHE      1890-1899       90      0.19368  0.17677  0.51   10296    1820    9397    40559   3.94
CHE      1890-1899       91      0.21253  0.19222  0.50    8476    1629    7666    31162   3.68
CHE      1890-1899       92      0.23054  0.20688  0.50    6847    1416    6144    23496   3.43
CHE      1890-1899       93      0.25641  0.22759  0.51    5430    1236    4820    17352   3.20
CHE      1890-1899       94      0.27726  0.24397  0.51    4194    1023    3691    12532   2.99
CHE      1890-1899       95      0.30200  0.26233  0.50    3171     832    2755     8842   2.79
CHE      1890-1899       96      0.32915  0.28306  0.51    2339     662    2012     6087   2.60
CHE      1890-1899       97      0.35683  0.30286  0.50    1677     508    1423     4075   2.43
CHE      1890-1899       98      0.39611  0.33070  0.50    1169     387     976     2652   2.27
CHE      1890-1899       99      0.38902  0.32527  0.50     783     255     654     1676   2.14
CHE      1890-1899      100      0.47762  0.38599  0.50     528     204     427     1022   1.93
CHE      1890-1899      101      0.44645  0.36509  0.50     324     118     265      595   1.84
CHE      1890-1899      102      0.59395  0.45783  0.50     206      94     159      330   1.60
CHE      1890-1899      103      0.63124  0.47879  0.50     112      53      85      171   1.53
CHE      1890-1899      104      0.68373  0.50775  0.49      58      30      43       87   1.49
CHE      1890-1899      105      0.66112  0.50394  0.53      29      14      22       43   1.51
CHE      1890-1899      106      0.62866  0.47619  0.49      14       7      11       22   1.51
CHE      1890-1899      107      0.63083  0.48485  0.52       7       4       6       11   1.45
CHE      1890-1899      108      0.51175  0.41176  0.53       4       2       3        5   1.32
CHE      1890-1899      109      0.85593  0.60000  0.50       2       1       2        2   0.87
CHE      1890-1899      110+     2.39178  1.00000  0.42       1       1       0        0   0.42
