Life tables (cohort 5x1), Males 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
CHE        1880        35-39     0.00861  0.04222  2.71   63309    2673  310435  2130663  33.65
CHE        1880        40-44     0.00760  0.03731  2.62   60636    2262  297799  1820228  30.02
CHE        1880        45-49     0.01091  0.05322  2.67   58374    3106  284643  1522428  26.08
CHE        1880        50-54     0.01513  0.07303  2.61   55268    4036  266679  1237785  22.40
CHE        1880        55-59     0.02038  0.09717  2.62   51231    4978  244296   971105  18.96
CHE        1880        60-64     0.02834  0.13270  2.61   46253    6138  216576   726810  15.71
CHE        1880        65-69     0.04049  0.18473  2.63   40115    7410  183020   510234  12.72
CHE        1880        70-74     0.05907  0.25741  2.51   32705    8419  142526   327214  10.01
CHE        1880        75-79     0.09380  0.37923  2.48   24286    9210   98184   184688   7.60
CHE        1880        80-84     0.13930  0.51219  2.42   15076    7722   55434    86504   5.74
CHE        1880        85-89     0.21152  0.66623  2.22    7354    4900   23164    31070   4.22
CHE        1880        90-94     0.29018  0.77931  2.03    2455    1913    6592     7906   3.22
CHE        1880        95-99     0.39220  0.87946  1.86     542     476    1215     1314   2.43
CHE        1880       100-104    0.63860  0.96296  1.37      65      63      98       99   1.52
CHE        1880       105-109    2.99133  1.00000  0.33       2       2       1        1   0.33
CHE        1880       110+             .        .    .       0       0       0        0      .
CHE        1881           0      0.23396  0.20100  0.30  100000   20100   85912  4693152  46.93
CHE        1881         1-4      0.01758  0.06728  1.43   79900    5375  305759  4607240  57.66
CHE        1881         5-9      0.00510  0.02517  2.36   74525    1876  367667  4301481  57.72
CHE        1881        10-14     0.00298  0.01479  2.36   72649    1075  360404  3933814  54.15
CHE        1881        15-19     0.00400  0.01984  2.77   71574    1420  354705  3573410  49.93
CHE        1881        20-24     0.00495  0.02446  2.55   70154    1716  346562  3218704  45.88
CHE        1881        25-29     0.00528  0.02607  2.54   68438    1784  337805  2872142  41.97
CHE        1881        30-34     0.00505  0.02494  2.43   66654    1662  328997  2534337  38.02
CHE        1881        35-39     0.00844  0.04133  2.50   64992    2686  318253  2205341  33.93
CHE        1881        40-44     0.00716  0.03517  2.53   62306    2191  306121  1887088  30.29
CHE        1881        45-49     0.00983  0.04807  2.69   60114    2889  293883  1580967  26.30
CHE        1881        50-54     0.01418  0.06862  2.63   57225    3927  276834  1287084  22.49
CHE        1881        55-59     0.02080  0.09917  2.65   53298    5285  254052  1010250  18.95
CHE        1881        60-64     0.02800  0.13103  2.55   48012    6291  224673   756198  15.75
CHE        1881        65-69     0.03905  0.17803  2.52   41721    7428  190218   531525  12.74
CHE        1881        70-74     0.05975  0.26089  2.57   34294    8947  149741   341307   9.95
CHE        1881        75-79     0.09315  0.37787  2.50   25347    9578  102822   191566   7.56
CHE        1881        80-84     0.14321  0.52181  2.40   15769    8228   57455    88744   5.63
CHE        1881        85-89     0.21248  0.66785  2.22    7541    5036   23701    31289   4.15
CHE        1881        90-94     0.30976  0.80428  2.01    2505    2014    6503     7588   3.03
CHE        1881        95-99     0.43631  0.91045  1.80     490     446    1023     1085   2.21
CHE        1881       100-104    0.68813  0.94444  1.16      44      41      60       62   1.41
CHE        1881       105-109    1.49759  1.00000  0.67       2       2       2        2   0.67
CHE        1881       110+             .        .    .       0       0       0        0      .
CHE        1882           0      0.20949  0.18267  0.30  100000   18267   87197  4797537  47.98
CHE        1882         1-4      0.01725  0.06609  1.45   81733    5401  313164  4710340  57.63
CHE        1882         5-9      0.00528  0.02602  2.32   76332    1986  376332  4397176  57.61
CHE        1882        10-14     0.00292  0.01447  2.42   74345    1076  368947  4020845  54.08
CHE        1882        15-19     0.00378  0.01872  2.78   73269    1372  363298  3651897  49.84
CHE        1882        20-24     0.00532  0.02625  2.49   71898    1888  354746  3288599  45.74
CHE        1882        25-29     0.00549  0.02706  2.52   70010    1895  345347  2933854  41.91
CHE        1882        30-34     0.00538  0.02654  2.41   68115    1808  335898  2588507  38.00
CHE        1882        35-39     0.00896  0.04365  2.12   66307    2894  323192  2252609  33.97
CHE        1882        40-44     0.00752  0.03694  2.66   63413    2342  311592  1929417  30.43
CHE        1882        45-49     0.01000  0.04883  2.58   61071    2982  298139  1617825  26.49
CHE        1882        50-54     0.01418  0.06855  2.60   58089    3982  280892  1319686  22.72
CHE        1882        55-59     0.01887  0.09030  2.61   54107    4886  258851  1038794  19.20
CHE        1882        60-64     0.02696  0.12648  2.56   49221    6226  230945   779943  15.85
CHE        1882        65-69     0.03958  0.18052  2.57   42995    7761  196095   548998  12.77
CHE        1882        70-74     0.05938  0.25898  2.54   35234    9125  153682   352903  10.02
CHE        1882        75-79     0.09071  0.37021  2.52   26109    9666  106558   199220   7.63
CHE        1882        80-84     0.14526  0.52377  2.34   16443    8613   59291    92662   5.64
CHE        1882        85-89     0.20786  0.65620  2.19    7831    5139   24720    33370   4.26
CHE        1882        90-94     0.29284  0.78995  2.09    2692    2127    7262     8650   3.21
CHE        1882        95-99     0.37783  0.86522  1.87     565     489    1295     1388   2.45
CHE        1882       100-104    0.82187  1.00000  1.22      76      76      93       93   1.22
CHE        1882       105-109         .       .    .       0       0       0        0      .
CHE        1882       110+             .        .    .       0       0       0        0      .
CHE        1883           0      0.20042  0.17573  0.30  100000   17573   87683  4840511  48.41
CHE        1883         1-4      0.01755  0.06704  1.33   82427    5526  314932  4752828  57.66
CHE        1883         5-9      0.00537  0.02646  2.14   76901    2035  378689  4437896  57.71
CHE        1883        10-14     0.00240  0.01193  2.35   74866     893  371962  4059207  54.22
CHE        1883        15-19     0.00396  0.01963  2.72   73974    1452  366551  3687245  49.85
CHE        1883        20-24     0.00551  0.02717  2.52   72522    1970  357720  3320694  45.79
CHE        1883        25-29     0.00555  0.02740  2.55   70552    1933  348024  2962974  42.00
CHE        1883        30-34     0.00574  0.02832  2.71   68619    1944  338645  2614950  38.11
CHE        1883        35-39     0.00809  0.03943  1.86   66675    2629  325126  2276305  34.14
CHE        1883        40-44     0.00737  0.03622  2.61   64046    2319  314698  1951178  30.47
CHE        1883        45-49     0.01092  0.05320  2.58   61727    3284  300696  1636481  26.51
CHE        1883        50-54     0.01403  0.06787  2.61   58442    3967  282738  1335785  22.86
CHE        1883        55-59     0.01829  0.08755  2.57   54476    4769  260802  1053047  19.33
CHE        1883        60-64     0.02691  0.12627  2.57   49706    6276  233254   792245  15.94
CHE        1883        65-69     0.03872  0.17700  2.58   43430    7687  198545   558991  12.87
CHE        1883        70-74     0.05827  0.25502  2.55   35743    9115  156423   360446  10.08
CHE        1883        75-79     0.09096  0.37150  2.53   26628    9892  108752   204023   7.66
CHE        1883        80-84     0.14020  0.51283  2.38   16736    8583   61215    95271   5.69
CHE        1883        85-89     0.21016  0.66310  2.22    8153    5406   25724    34057   4.18
CHE        1883        90-94     0.31303  0.80565  1.99    2747    2213    7070     8333   3.03
CHE        1883        95-99     0.40433  0.85909  1.65     534     459    1134     1263   2.37
CHE        1883       100-104    0.57246  0.96774  1.58      75      73     127      129   1.71
CHE        1883       105-109    1.49386  1.00000  0.67       2       2       2        2   0.67
CHE        1883       110+             .        .    .       0       0       0        0      .
CHE        1884           0      0.21253  0.18497  0.30  100000   18497   87035  4826337  48.26
CHE        1884         1-4      0.01703  0.06521  1.38   81503    5315  312108  4739302  58.15
CHE        1884         5-9      0.00495  0.02437  2.08   76188    1857  375519  4427194  58.11
CHE        1884        10-14     0.00238  0.01182  2.30   74330     878  369283  4051675  54.51
CHE        1884        15-19     0.00380  0.01882  2.85   73452    1383  364286  3682392  50.13
CHE        1884        20-24     0.00529  0.02613  2.59   72069    1883  355799  3318106  46.04
CHE        1884        25-29     0.00520  0.02567  2.52   70186    1802  346453  2962307  42.21
CHE        1884        30-34     0.00763  0.03762  3.17   68384    2573  337215  2615853  38.25
CHE        1884        35-39     0.00580  0.02857  2.47   65811    1881  324292  2278638  34.62
CHE        1884        40-44     0.00740  0.03636  2.57   63931    2324  314015  1954346  30.57
CHE        1884        45-49     0.01021  0.04984  2.59   61606    3071  300647  1640331  26.63
CHE        1884        50-54     0.01378  0.06668  2.61   58536    3903  283341  1339685  22.89
CHE        1884        55-59     0.01901  0.09085  2.56   54633    4964  261074  1056343  19.34
CHE        1884        60-64     0.02644  0.12421  2.56   49669    6169  233320   795269  16.01
CHE        1884        65-69     0.03726  0.17101  2.60   43500    7439  199621   561949  12.92
CHE        1884        70-74     0.05782  0.25351  2.57   36061    9142  158101   362328  10.05
CHE        1884        75-79     0.09281  0.37830  2.56   26919   10184  109729   204227   7.59
CHE        1884        80-84     0.14356  0.52189  2.39   16736    8734   60841    94499   5.65
CHE        1884        85-89     0.21013  0.66471  2.24    8002    5319   25312    33658   4.21
CHE        1884        90-94     0.30365  0.78967  1.96    2683    2119    6977     8346   3.11
CHE        1884        95-99     0.40180  0.88158  1.82     564     497    1238     1369   2.43
CHE        1884       100-104    0.49983  0.88889  1.38      67      59     119      131   1.96
CHE        1884       105-109    0.59998  1.00000  1.67       7       7      12       12   1.67
CHE        1884       110+             .        .    .       0       0       0        0      .
CHE        1885           0      0.20587  0.17991  0.30  100000   17991   87390  4834931  48.35
CHE        1885         1-4      0.01694  0.06492  1.43   82009    5324  314327  4747541  57.89
CHE        1885         5-9      0.00501  0.02470  2.09   76685    1894  377918  4433214  57.81
CHE        1885        10-14     0.00223  0.01106  2.28   74791     828  371707  4055296  54.22
CHE        1885        15-19     0.00436  0.02162  2.90   73964    1599  366460  3683588  49.80
CHE        1885        20-24     0.00544  0.02682  2.51   72365    1941  356992  3317129  45.84
CHE        1885        25-29     0.00547  0.02696  2.43   70424    1899  347248  2960137  42.03
CHE        1885        30-34     0.00894  0.04386  2.87   68525    3005  336233  2612889  38.13
CHE        1885        35-39     0.00595  0.02931  2.53   65520    1920  322848  2276656  34.75
CHE        1885        40-44     0.00751  0.03689  2.63   63600    2346  312447  1953809  30.72
CHE        1885        45-49     0.00980  0.04783  2.54   61253    2930  299051  1641361  26.80
CHE        1885        50-54     0.01352  0.06547  2.60   58323    3818  282453  1342310  23.02
CHE        1885        55-59     0.01832  0.08772  2.59   54505    4781  261006  1059857  19.45
CHE        1885        60-64     0.02493  0.11745  2.55   49723    5840  234295   798851  16.07
CHE        1885        65-69     0.03930  0.17951  2.59   43883    7878  200443   564556  12.86
CHE        1885        70-74     0.05838  0.25534  2.55   36006    9194  157470   364114  10.11
CHE        1885        75-79     0.09100  0.37169  2.54   26812    9966  109515   206644   7.71
CHE        1885        80-84     0.14038  0.51627  2.44   16846    8697   61956    97129   5.77
CHE        1885        85-89     0.20317  0.65073  2.24    8149    5303   26100    35173   4.32
CHE        1885        90-94     0.29608  0.79240  2.07    2846    2255    7617     9073   3.19
CHE        1885        95-99     0.40379  0.87234  1.74     591     515    1277     1455   2.46
CHE        1885       100-104    0.39978  0.86667  1.73      75      65     164      179   2.37
CHE        1885       105-109    0.66589  1.00000  1.50      10      10      15       15   1.50
CHE        1885       110+             .        .    .       0       0       0        0      .
CHE        1886           0      0.20724  0.18095  0.30  100000   18095   87317  4875453  48.75
CHE        1886         1-4      0.01612  0.06196  1.47   81905    5075  314759  4788136  58.46
CHE        1886         5-9      0.00476  0.02349  2.10   76830    1805  378915  4473377  58.22
CHE        1886        10-14     0.00249  0.01238  2.58   75025     929  372873  4094462  54.57
CHE        1886        15-19     0.00404  0.02003  2.80   74096    1484  367213  3721590  50.23
CHE        1886        20-24     0.00544  0.02685  2.59   72612    1950  358361  3354376  46.20
CHE        1886        25-29     0.00479  0.02366  2.40   70662    1672  348955  2996015  42.40
CHE        1886        30-34     0.00933  0.04560  2.49   68990    3146  337046  2647060  38.37
CHE        1886        35-39     0.00583  0.02876  2.57   65844    1893  324617  2310014  35.08
CHE        1886        40-44     0.00715  0.03515  2.63   63950    2248  314427  1985398  31.05
CHE        1886        45-49     0.00909  0.04450  2.67   61703    2746  302126  1670971  27.08
CHE        1886        50-54     0.01293  0.06272  2.63   58957    3698  286012  1368845  23.22
CHE        1886        55-59     0.01822  0.08722  2.57   55259    4820  264591  1082833  19.60
CHE        1886        60-64     0.02503  0.11811  2.62   50440    5957  238043   818242  16.22
CHE        1886        65-69     0.03743  0.17179  2.61   44482    7641  204142   580199  13.04
CHE        1886        70-74     0.05645  0.24790  2.55   36841    9133  161787   376057  10.21
CHE        1886        75-79     0.09218  0.37414  2.48   27708   10367  112459   214270   7.73
CHE        1886        80-84     0.13632  0.50519  2.44   17341    8761   64267   101811   5.87
CHE        1886        85-89     0.20013  0.64687  2.27    8581    5551   27734    37544   4.38
CHE        1886        90-94     0.28657  0.78236  2.10    3030    2371    8272     9810   3.24
CHE        1886        95-99     0.42631  0.87500  1.63     659     577    1354     1538   2.33
CHE        1886       100-104    0.43026  0.87879  1.63      82      72     168      184   2.23
CHE        1886       105-109    0.63050  1.00000  1.59      10      10      16       16   1.59
CHE        1886       110+             .        .    .       0       0       0        0      .
CHE        1887           0      0.20767  0.18128  0.30  100000   18128   87294  4846312  48.46
CHE        1887         1-4      0.01828  0.06983  1.42   81872    5717  312759  4759018  58.13
CHE        1887         5-9      0.00486  0.02394  2.10   76154    1824  375485  4446258  58.38
CHE        1887        10-14     0.00235  0.01170  2.39   74331     870  369386  4070773  54.77
CHE        1887        15-19     0.00412  0.02044  2.91   73461    1502  364162  3701387  50.39
CHE        1887        20-24     0.00514  0.02535  2.50   71959    1824  355230  3337225  46.38
CHE        1887        25-29     0.00494  0.02441  2.39   70135    1712  346213  2981995  42.52
CHE        1887        30-34     0.00915  0.04450  1.97   68423    3045  332892  2635782  38.52
CHE        1887        35-39     0.00556  0.02743  2.53   65379    1793  322472  2302890  35.22
CHE        1887        40-44     0.00729  0.03586  2.64   63585    2280  312556  1980418  31.15
CHE        1887        45-49     0.00904  0.04424  2.58   61305    2712  299961  1667862  27.21
CHE        1887        50-54     0.01237  0.06004  2.56   58593    3518  284380  1367901  23.35
CHE        1887        55-59     0.01647  0.07933  2.69   55075    4369  265277  1083521  19.67
CHE        1887        60-64     0.02450  0.11564  2.58   50706    5864  239365   818244  16.14
CHE        1887        65-69     0.03949  0.18031  2.59   44843    8085  204728   578878  12.91
CHE        1887        70-74     0.05802  0.25438  2.58   36757    9350  161168   374151  10.18
CHE        1887        75-79     0.08934  0.36409  2.46   27407    9979  111690   212982   7.77
CHE        1887        80-84     0.13984  0.51125  2.37   17428    8910   63717   101292   5.81
CHE        1887        85-89     0.19862  0.64325  2.26    8518    5479   27586    37575   4.41
CHE        1887        90-94     0.28451  0.77042  2.02    3039    2341    8229     9989   3.29
CHE        1887        95-99     0.38480  0.88256  1.93     698     616    1600     1760   2.52
CHE        1887       100-104    0.49130  0.90909  1.54      82      74     152      160   1.95
CHE        1887       105-109    0.89876  1.00000  1.11       7       7       8        8   1.11
CHE        1887       110+             .        .    .       0       0       0        0      .
CHE        1888           0      0.19591  0.17226  0.30  100000   17226   87927  4938237  49.38
CHE        1888         1-4      0.01775  0.06788  1.40   82774    5618  316467  4850310  58.60
CHE        1888         5-9      0.00460  0.02270  2.02   77156    1751  380558  4533843  58.76
CHE        1888        10-14     0.00240  0.01191  2.42   75405     898  374707  4153285  55.08
CHE        1888        15-19     0.00356  0.01764  2.71   74507    1314  369529  3778578  50.71
CHE        1888        20-24     0.00552  0.02723  2.47   73193    1993  360915  3409049  46.58
CHE        1888        25-29     0.00538  0.02660  2.77   71200    1894  351783  3048134  42.81
CHE        1888        30-34     0.00779  0.03796  1.63   69306    2631  337649  2696352  38.91
CHE        1888        35-39     0.00548  0.02704  2.57   66675    1803  328995  2358703  35.38
CHE        1888        40-44     0.00716  0.03519  2.57   64872    2283  318814  2029708  31.29
CHE        1888        45-49     0.00910  0.04449  2.54   62589    2784  306085  1710894  27.34
CHE        1888        50-54     0.01164  0.05660  2.56   59805    3385  290772  1404809  23.49
CHE        1888        55-59     0.01680  0.08072  2.60   56420    4554  271164  1114037  19.75
CHE        1888        60-64     0.02463  0.11626  2.59   51865    6030  244823   842873  16.25
CHE        1888        65-69     0.03744  0.17181  2.61   45836    7875  210325   598050  13.05
CHE        1888        70-74     0.05771  0.25393  2.64   37961    9639  167021   387725  10.21
CHE        1888        75-79     0.09136  0.37191  2.50   28321   10533  115283   220704   7.79
CHE        1888        80-84     0.13556  0.50049  2.39   17788    8903   65676   105420   5.93
CHE        1888        85-89     0.19135  0.62952  2.28    8885    5594   29233    39744   4.47
CHE        1888        90-94     0.29325  0.79313  2.11    3292    2611    8903    10511   3.19
CHE        1888        95-99     0.40911  0.88192  1.77     681     601    1468     1608   2.36
CHE        1888       100-104    0.56285  0.96875  1.62      80      78     138      140   1.74
CHE        1888       105-109    1.49118  1.00000  0.67       3       3       2        2   0.67
CHE        1888       110+             .        .    .       0       0       0        0      .
CHE        1889           0      0.19003  0.16770  0.30  100000   16770   88246  4979608  49.80
CHE        1889         1-4      0.01707  0.06541  1.43   83230    5444  318951  4891362  58.77
CHE        1889         5-9      0.00415  0.02051  2.09   77786    1595  384292  4572411  58.78
CHE        1889        10-14     0.00226  0.01126  2.48   76191     858  378798  4188118  54.97
CHE        1889        15-19     0.00397  0.01969  2.74   75334    1483  373323  3809321  50.57
CHE        1889        20-24     0.00491  0.02423  2.54   73850    1790  364847  3435997  46.53
CHE        1889        25-29     0.00893  0.04397  3.24   72061    3169  354736  3071151  42.62
CHE        1889        30-34     0.00507  0.02501  2.37   68892    1723  339931  2716415  39.43
CHE        1889        35-39     0.00537  0.02649  2.59   67169    1780  331552  2376484  35.38
CHE        1889        40-44     0.00684  0.03364  2.62   65389    2199  321716  2044931  31.27
CHE        1889        45-49     0.00863  0.04223  2.52   63190    2668  309326  1723215  27.27
CHE        1889        50-54     0.01203  0.05846  2.61   60522    3538  294155  1413889  23.36
CHE        1889        55-59     0.01802  0.08641  2.65   56983    4924  273331  1119734  19.65
CHE        1889        60-64     0.02416  0.11421  2.61   52059    5946  246072   846403  16.26
CHE        1889        65-69     0.03802  0.17417  2.60   46114    8031  211270   600330  13.02
CHE        1889        70-74     0.05885  0.25794  2.61   38082    9823  166914   389061  10.22
CHE        1889        75-79     0.08977  0.36749  2.53   28259   10385  115684   222147   7.86
CHE        1889        80-84     0.13491  0.49942  2.40   17874    8927   66168   106463   5.96
CHE        1889        85-89     0.19121  0.62878  2.28    8947    5626   29423    40296   4.50
CHE        1889        90-94     0.28254  0.77597  2.10    3321    2577    9122    10873   3.27
CHE        1889        95-99     0.41889  0.89619  1.81     744     667    1592     1751   2.35
CHE        1889       100-104    0.49654  0.96667  1.84      77      75     150      159   2.06
CHE        1889       105-109    0.29990  1.00000  3.33       3       3       9        9   3.33
CHE        1889       110+             .        .    .       0       0       0        0      .
CHE        1890           0      0.20428  0.17869  0.30  100000   17869   87475  4945893  49.46
CHE        1890         1-4      0.01688  0.06470  1.41   82131    5314  314742  4858418  59.15
CHE        1890         5-9      0.00364  0.01803  2.18   76817    1385  380184  4543676  59.15
CHE        1890        10-14     0.00221  0.01097  2.51   75432     827  375101  4163493  55.20
CHE        1890        15-19     0.00428  0.02121  2.76   74604    1582  369479  3788392  50.78
CHE        1890        20-24     0.00524  0.02586  2.48   73022    1888  360354  3418913  46.82
