Life tables (cohort 5x10), Total 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
CHE      1900-1909     75-79     0.05303  0.23491  2.57   44871   10540  198761   467801  10.43
CHE      1900-1909     80-84     0.08408  0.34783  2.52   34330   11941  142015   269041   7.84
CHE      1900-1909     85-89     0.13520  0.50238  2.44   22389   11248   83196   127025   5.67
CHE      1900-1909     90-94     0.22454  0.69300  2.24   11141    7721   34386    43829   3.93
CHE      1900-1909     95-99     0.34427  0.84072  1.96    3420    2876    8352     9444   2.76
CHE      1900-1909    100-104    0.48937  0.93306  1.68     545     508    1039     1091   2.00
CHE      1900-1909    105-109    0.70424  0.97965  1.32      36      36      51       53   1.44
CHE      1900-1909    110+       0.41125  1.00000  2.43       1       1       2        2   2.43
CHE      1910-1919        0      0.10013  0.09362  0.31  100000    9362   93499  6515061  65.15
CHE      1910-1919      1-4      0.00805  0.03151  1.37   90638    2856  355034  6421563  70.85
CHE      1910-1919      5-9      0.00242  0.01201  2.19   87781    1054  435944  6066528  69.11
CHE      1910-1919     10-14     0.00143  0.00715  2.54   86727     620  432110  5630584  64.92
CHE      1910-1919     15-19     0.00239  0.01190  2.72   86107    1025  428196  5198474  60.37
CHE      1910-1919     20-24     0.00293  0.01457  2.48   85082    1239  422288  4770279  56.07
CHE      1910-1919     25-29     0.00272  0.01351  2.41   83843    1133  416281  4347991  51.86
CHE      1910-1919     30-34     0.00235  0.01169  2.45   82710     967  411084  3931710  47.54
CHE      1910-1919     35-39     0.00222  0.01103  2.51   81743     902  406472  3520626  43.07
CHE      1910-1919     40-44     0.00275  0.01366  2.64   80841    1104  401603  3114154  38.52
CHE      1910-1919     45-49     0.00406  0.02009  2.68   79737    1602  394967  2712551  34.02
CHE      1910-1919     50-54     0.00618  0.03048  2.68   78135    2382  385145  2317584  29.66
CHE      1910-1919     55-59     0.00912  0.04463  2.64   75753    3381  370796  1932440  25.51
CHE      1910-1919     60-64     0.01336  0.06475  2.64   72372    4686  350784  1561644  21.58
CHE      1910-1919     65-69     0.01970  0.09409  2.61   67686    6368  323195  1210860  17.89
CHE      1910-1919     70-74     0.02874  0.13446  2.61   61317    8245  286902   887665  14.48
CHE      1910-1919     75-79     0.04388  0.19841  2.59   53072   10530  239978   600763  11.32
CHE      1910-1919     80-84     0.07177  0.30550  2.57   42542   12997  181076   360785   8.48
CHE      1910-1919     85-89     0.12099  0.46333  2.47   29546   13689  113144   179710   6.08
CHE      1910-1919     90-94     0.20461  0.65781  2.29   15856   10430   50977    66565   4.20
CHE      1910-1919     95-99     0.32815  0.82739  2.00    5426    4489   13681    15588   2.87
CHE      1910-1919    100-104    0.48123  0.93022  1.70     937     871    1810     1908   2.04
CHE      1910-1919    105-109    0.67114  0.99644  1.47      65      65      97       97   1.49
CHE      1910-1919    110+       0.70569  1.00000  1.42       0       0       0        0   1.42
CHE      1920-1929        0      0.06469  0.06176  0.27  100000    6176   95468  7110216  71.10
CHE      1920-1929      1-4      0.00500  0.01974  1.43   93824    1852  370533  7014748  74.76
CHE      1920-1929      5-9      0.00173  0.00860  2.25   91972     791  457687  6644215  72.24
CHE      1920-1929     10-14     0.00118  0.00589  2.51   91181     537  454570  6186527  67.85
CHE      1920-1929     15-19     0.00172  0.00855  2.66   90644     775  451405  5731958  63.24
CHE      1920-1929     20-24     0.00192  0.00954  2.45   89869     858  447157  5280553  58.76
CHE      1920-1929     25-29     0.00149  0.00740  2.38   89011     658  443329  4833396  54.30
CHE      1920-1929     30-34     0.00139  0.00694  2.51   88353     613  440235  4390067  49.69
CHE      1920-1929     35-39     0.00164  0.00817  2.62   87740     717  436993  3949832  45.02
CHE      1920-1929     40-44     0.00237  0.01178  2.63   87023    1025  432688  3512839  40.37
CHE      1920-1929     45-49     0.00353  0.01751  2.67   85998    1506  426476  3080151  35.82
CHE      1920-1929     50-54     0.00528  0.02609  2.66   84492    2204  417304  2653675  31.41
CHE      1920-1929     55-59     0.00776  0.03810  2.64   82288    3136  404032  2236371  27.18
CHE      1920-1929     60-64     0.01105  0.05383  2.62   79153    4261  385643  1832339  23.15
CHE      1920-1929     65-69     0.01620  0.07797  2.61   74892    5839  360528  1446696  19.32
CHE      1920-1929     70-74     0.02337  0.11068  2.62   69052    7643  327042  1086168  15.73
CHE      1920-1929     75-79     0.03510  0.16193  2.61   61410    9944  283281   759125  12.36
CHE      1920-1929     80-84     0.05851  0.25667  2.61   51466   13210  225771   475844   9.25
CHE      1920-1929     85-89     0.10491  0.41667  2.53   38256   15940  151937   250073   6.54
CHE      1920-1929     90-94     0.19013  0.63180  2.35   22316   14099   74157    98136   4.40
CHE      1920-1929     95-99     0.32128  0.82217  2.03    8217    6756   21027    23979   2.92
CHE      1920-1929    100-104    0.48636  0.93251  1.69    1461    1363    2802     2952   2.02
CHE      1920-1929    105-109    0.65512  0.99657  1.51      99      98     150      151   1.53
CHE      1920-1929    110+       0.53800  1.00000  1.86       0       0       1        1   1.86
CHE      1930-1932        0      0.05195  0.04993  0.22  100000    4993   96112  7413437  74.13
CHE      1930-1932      1-4      0.00397  0.01573  1.49   95007    1494  376277  7317325  77.02
CHE      1930-1932      5-9      0.00148  0.00737  2.22   93512     689  465646  6941048  74.23
CHE      1930-1932     10-14     0.00101  0.00503  2.51   92823     466  462951  6475402  69.76
CHE      1930-1932     15-19     0.00108  0.00537  2.54   92357     496  460561  6012451  65.10
CHE      1930-1932     20-24     0.00118  0.00589  2.49   91860     541  457942  5551890  60.44
CHE      1930-1932     25-29     0.00112  0.00559  2.37   91320     510  455256  5093948  55.78
CHE      1930-1932     30-34     0.00120  0.00600  2.58   90809     545  452728  4638692  51.08
CHE      1930-1932     35-39     0.00150  0.00746  2.71   90265     673  449783  4185965  46.37
CHE      1930-1932     40-44     0.00213  0.01060  2.64   89591     950  445718  3736181  41.70
CHE      1930-1932     45-49     0.00310  0.01537  2.63   88641    1362  439975  3290463  37.12
CHE      1930-1932     50-54     0.00454  0.02244  2.64   87279    1959  431778  2850488  32.66
CHE      1930-1932     55-59     0.00670  0.03299  2.60   85321    2815  419843  2418710  28.35
CHE      1930-1932     60-64     0.00959  0.04686  2.61   82506    3866  403299  1998867  24.23
CHE      1930-1932     65-69     0.01349  0.06536  2.62   78640    5140  380990  1595568  20.29
CHE      1930-1932     70-74     0.01950  0.09315  2.59   73500    6847  351029  1214579  16.52
CHE      1930-1932     75-79     0.02946  0.13776  2.64   66653    9182  311620   863549  12.96
CHE      1930-1932     80-84     0.05227  0.23269  2.64   57471   13373  255833   551930   9.60
CHE      1930-1932     85-89     0.09783  0.39567  2.58   44098   17448  178351   296097   6.71
CHE      1930-1932     90-94     0.18841  0.62738  2.34   26650   16720   88738   117746   4.42
CHE      1930-1932     95-99     0.32102  0.82143  2.03    9930    8157   25410    29007   2.92
CHE      1930-1932    100-104    0.48421  0.93206  1.70    1773    1653    3413     3597   2.03
CHE      1930-1932    105-109    0.65512  0.99657  1.51     120     120     183      184   1.53
CHE      1930-1932    110+       0.53800  1.00000  1.86       0       0       1        1   1.86
DNK      1835-1839        0      0.20532  0.17970  0.31  100000   17970   87524  4420951  44.21
DNK      1835-1839      1-4      0.02560  0.09600  1.39   82030    7875  307592  4333427  52.83
DNK      1835-1839      5-9      0.00753  0.03692  2.42   74155    2738  363707  4025835  54.29
DNK      1835-1839     10-14     0.00538  0.02649  2.32   71417    1892  352010  3662128  51.28
DNK      1835-1839     15-19     0.00536  0.02648  2.61   69525    1841  343226  3310118  47.61
DNK      1835-1839     20-24     0.00697  0.03427  2.53   67684    2319  332700  2966891  43.83
DNK      1835-1839     25-29     0.00801  0.03925  2.48   65364    2566  320344  2634191  40.30
DNK      1835-1839     30-34     0.00811  0.03976  2.55   62799    2497  307885  2313847  36.85
DNK      1835-1839     35-39     0.00958  0.04679  2.49   60302    2821  294429  2005963  33.27
DNK      1835-1839     40-44     0.00996  0.04862  2.52   57481    2795  280464  1711534  29.78
DNK      1835-1839     45-49     0.01130  0.05496  2.54   54686    3006  266049  1431069  26.17
DNK      1835-1839     50-54     0.01464  0.07070  2.60   51680    3654  249620  1165020  22.54
DNK      1835-1839     55-59     0.01862  0.08903  2.55   48027    4276  229648   915400  19.06
DNK      1835-1839     60-64     0.02619  0.12317  2.59   43751    5389  205785   685752  15.67
DNK      1835-1839     65-69     0.03945  0.18016  2.59   38362    6911  175174   479967  12.51
DNK      1835-1839     70-74     0.06026  0.26254  2.55   31451    8257  137019   304793   9.69
DNK      1835-1839     75-79     0.09768  0.39231  2.49   23194    9099   93156   167774   7.23
DNK      1835-1839     80-84     0.15160  0.54400  2.41   14095    7668   50577    74618   5.29
DNK      1835-1839     85-89     0.24243  0.72079  2.19    6427    4633   19109    24041   3.74
DNK      1835-1839     90-94     0.34754  0.84354  1.95    1795    1514    4356     4932   2.75
DNK      1835-1839     95-99     0.47354  0.92634  1.71     281     260     549      576   2.05
DNK      1835-1839    100-104    0.79386  0.97667  1.14      21      20      25       27   1.32
DNK      1835-1839    105-109    0.27273  1.00000  3.67       0       0       2        2   3.67
DNK      1835-1839    110+             .        .     .       0       0       0        0      .
DNK      1840-1849        0      0.21460  0.18678  0.31  100000   18678   87033  4408979  44.09
DNK      1840-1849      1-4      0.02484  0.09358  1.52   81322    7610  306378  4321946  53.15
DNK      1840-1849      5-9      0.00888  0.04333  2.24   73712    3194  359753  4015568  54.48
DNK      1840-1849     10-14     0.00555  0.02734  2.38   70518    1928  347547  3655814  51.84
DNK      1840-1849     15-19     0.00571  0.02816  2.59   68590    1931  338307  3308268  48.23
DNK      1840-1849     20-24     0.00744  0.03655  2.55   66659    2437  327318  2969961  44.55
DNK      1840-1849     25-29     0.00728  0.03573  2.49   64223    2295  315352  2642642  41.15
DNK      1840-1849     30-34     0.00788  0.03864  2.52   61928    2393  303709  2327290  37.58
DNK      1840-1849     35-39     0.00842  0.04126  2.52   59535    2456  291586  2023581  33.99
DNK      1840-1849     40-44     0.00935  0.04569  2.53   57079    2608  278956  1731995  30.34
DNK      1840-1849     45-49     0.01072  0.05224  2.56   54471    2846  265397  1453039  26.68
DNK      1840-1849     50-54     0.01346  0.06518  2.57   51625    3365  249944  1187642  23.01
DNK      1840-1849     55-59     0.01763  0.08454  2.59   48260    4080  231485   937698  19.43
DNK      1840-1849     60-64     0.02462  0.11626  2.61   44180    5136  208650   706214  15.98
DNK      1840-1849     65-69     0.03699  0.16983  2.60   39044    6631  179272   497564  12.74
DNK      1840-1849     70-74     0.05785  0.25386  2.59   32413    8228  142243   318291   9.82
DNK      1840-1849     75-79     0.09492  0.38434  2.53   24185    9295   97923   176048   7.28
DNK      1840-1849     80-84     0.15520  0.55145  2.38   14890    8211   52906    78125   5.25
DNK      1840-1849     85-89     0.23810  0.71204  2.18    6679    4755   19972    25219   3.78
DNK      1840-1849     90-94     0.35067  0.84510  1.94    1923    1625    4635     5247   2.73
DNK      1840-1849     95-99     0.47320  0.92185  1.69     298     275     580      612   2.05
DNK      1840-1849    100-104    0.73122  1.00000  1.37      23      23      32       32   1.37
DNK      1840-1849    105-109         .       .    .       0       0       0        0      .
DNK      1840-1849    110+             .        .     .       0       0       0        0      .
DNK      1850-1859        0      0.17451  0.15565  0.31  100000   15565   89194  4570564  45.71
DNK      1850-1859      1-4      0.02593  0.09754  1.56   84435    8236  317682  4481370  53.08
DNK      1850-1859      5-9      0.01092  0.05297  2.18   76199    4037  369605  4163688  54.64
DNK      1850-1859     10-14     0.00610  0.03003  2.38   72162    2167  355123  3794083  52.58
DNK      1850-1859     15-19     0.00562  0.02774  2.57   69995    1942  345250  3438960  49.13
DNK      1850-1859     20-24     0.00689  0.03390  2.53   68053    2307  334563  3093710  45.46
DNK      1850-1859     25-29     0.00682  0.03354  2.48   65747    2205  323179  2759147  41.97
DNK      1850-1859     30-34     0.00720  0.03538  2.53   63541    2248  312146  2435967  38.34
DNK      1850-1859     35-39     0.00779  0.03820  2.51   61293    2341  300635  2123821  34.65
DNK      1850-1859     40-44     0.00851  0.04169  2.53   58952    2457  288693  1823186  30.93
DNK      1850-1859     45-49     0.00977  0.04773  2.56   56494    2696  275881  1534493  27.16
DNK      1850-1859     50-54     0.01205  0.05856  2.58   53798    3150  261365  1258611  23.40
DNK      1850-1859     55-59     0.01622  0.07809  2.61   50648    3955  243785   997247  19.69
DNK      1850-1859     60-64     0.02328  0.11033  2.63   46692    5152  221277   753462  16.14
DNK      1850-1859     65-69     0.03557  0.16391  2.61   41541    6809  191432   532185  12.81
DNK      1850-1859     70-74     0.05845  0.25640  2.61   34732    8905  152364   340753   9.81
DNK      1850-1859     75-79     0.09659  0.38875  2.49   25826   10040  103944   188389   7.29
DNK      1850-1859     80-84     0.15330  0.54613  2.37   15786    8621   56237    84445   5.35
DNK      1850-1859     85-89     0.22829  0.69633  2.20    7165    4989   21855    28209   3.94
DNK      1850-1859     90-94     0.32417  0.82111  2.00    2176    1787    5511     6354   2.92
DNK      1850-1859     95-99     0.44316  0.90095  1.71     389     351     791      843   2.16
DNK      1850-1859    100-104    0.75205  0.97861  1.22      39      38      50       51   1.33
DNK      1850-1859    105-109    0.70588  1.00000  1.42       1       1       1        1   1.42
DNK      1850-1859    110+             .        .     .       0       0       0        0      .
DNK      1860-1869        0      0.14912  0.13513  0.31  100000   13513   90619  4821968  48.22
DNK      1860-1869      1-4      0.02691  0.10101  1.56   86487    8736  324596  4731349  54.71
DNK      1860-1869      5-9      0.00866  0.04227  2.14   77750    3287  379341  4406753  56.68
DNK      1860-1869     10-14     0.00527  0.02601  2.41   74463    1937  367306  4027412  54.09
DNK      1860-1869     15-19     0.00539  0.02660  2.58   72527    1929  357965  3660106  50.47
DNK      1860-1869     20-24     0.00640  0.03151  2.50   70597    2224  347416  3302141  46.77
DNK      1860-1869     25-29     0.00597  0.02940  2.46   68373    2010  336758  2954726  43.21
DNK      1860-1869     30-34     0.00620  0.03055  2.51   66363    2027  326770  2617968  39.45
DNK      1860-1869     35-39     0.00653  0.03213  2.52   64335    2067  316554  2291198  35.61
DNK      1860-1869     40-44     0.00736  0.03615  2.53   62268    2251  305788  1974644  31.71
DNK      1860-1869     45-49     0.00872  0.04271  2.58   60017    2563  293877  1668856  27.81
DNK      1860-1869     50-54     0.01102  0.05368  2.57   57454    3084  279772  1374979  23.93
DNK      1860-1869     55-59     0.01470  0.07099  2.61   54370    3860  262616  1095207  20.14
DNK      1860-1869     60-64     0.02222  0.10553  2.63   50510    5330  239929   832591  16.48
DNK      1860-1869     65-69     0.03568  0.16439  2.61   45179    7427  208175   592662  13.12
DNK      1860-1869     70-74     0.05709  0.25071  2.57   37752    9465  165785   384487  10.18
DNK      1860-1869     75-79     0.08927  0.36467  2.49   28288   10316  115555   218701   7.73
DNK      1860-1869     80-84     0.13841  0.50860  2.39   17972    9141   66039   103146   5.74
DNK      1860-1869     85-89     0.20742  0.66138  2.26    8831    5841   28159    37107   4.20
DNK      1860-1869     90-94     0.31484  0.81134  2.01    2990    2426    7706     8947   2.99
DNK      1860-1869     95-99     0.44274  0.90853  1.76     564     513    1158     1241   2.20
DNK      1860-1869    100-104    0.62351  0.96443  1.42      52      50      80       83   1.61
DNK      1860-1869    105-109    0.54000  1.00000  1.85       2       2       3        3   1.85
DNK      1860-1869    110+             .        .     .       0       0       0        0      .
DNK      1870-1879        0      0.15320  0.13847  0.31  100000   13847   90387  5069736  50.70
DNK      1870-1879      1-4      0.02094  0.07958  1.49   86153    6856  327433  4979349  57.80
DNK      1870-1879      5-9      0.00767  0.03753  2.21   79297    2976  388177  4651916  58.66
DNK      1870-1879     10-14     0.00507  0.02505  2.45   76321    1912  376736  4263740  55.87
DNK      1870-1879     15-19     0.00508  0.02506  2.50   74410    1865  367394  3887004  52.24
DNK      1870-1879     20-24     0.00521  0.02572  2.47   72545    1866  358011  3519610  48.52
DNK      1870-1879     25-29     0.00490  0.02420  2.49   70679    1710  349105  3161599  44.73
DNK      1870-1879     30-34     0.00512  0.02526  2.51   68969    1742  340506  2812493  40.78
DNK      1870-1879     35-39     0.00581  0.02866  2.58   67227    1927  331476  2471987  36.77
DNK      1870-1879     40-44     0.00646  0.03177  2.52   65300    2075  321346  2140511  32.78
DNK      1870-1879     45-49     0.00740  0.03636  2.57   63225    2299  310541  1819164  28.77
DNK      1870-1879     50-54     0.00968  0.04733  2.64   60926    2884  297820  1508623  24.76
DNK      1870-1879     55-59     0.01413  0.06838  2.64   58043    3969  280837  1210804  20.86
DNK      1870-1879     60-64     0.02138  0.10173  2.63   54074    5501  257328   929966  17.20
DNK      1870-1879     65-69     0.03246  0.15063  2.61   48573    7316  225397   672639  13.85
DNK      1870-1879     70-74     0.05003  0.22323  2.59   41257    9210  184087   447242  10.84
DNK      1870-1879     75-79     0.07916  0.33117  2.53   32047   10613  134072   263155   8.21
DNK      1870-1879     80-84     0.12800  0.48201  2.44   21434   10331   80715   129084   6.02
DNK      1870-1879     85-89     0.20228  0.65094  2.26   11103    7227   35728    48369   4.36
DNK      1870-1879     90-94     0.28700  0.77586  2.04    3875    3007   10477    12641   3.26
DNK      1870-1879     95-99     0.38689  0.86762  1.82     869     754    1948     2164   2.49
DNK      1870-1879    100-104    0.52292  0.95062  1.65     115     109     209      216   1.88
DNK      1870-1879    105-109    0.77419  1.00000  1.29       6       6       7        7   1.29
DNK      1870-1879    110+             .        .     .       0       0       0        0      .
DNK      1880-1889        0      0.15138  0.13699  0.31  100000   13699   90490  5296720  52.97
DNK      1880-1889      1-4      0.01963  0.07485  1.52   86301    6460  329171  5206230  60.33
DNK      1880-1889      5-9      0.00701  0.03434  2.12   79841    2742  391317  4877058  61.08
DNK      1880-1889     10-14     0.00365  0.01806  2.37   77099    1393  381836  4485741  58.18
DNK      1880-1889     15-19     0.00376  0.01864  2.58   75707    1411  375120  4103905  54.21
DNK      1880-1889     20-24     0.00421  0.02085  2.50   74295    1549  367611  3728785  50.19
DNK      1880-1889     25-29     0.00447  0.02212  2.60   72746    1609  359863  3361174  46.20
DNK      1880-1889     30-34     0.00534  0.02635  2.47   71137    1874  350951  3001312  42.19
DNK      1880-1889     35-39     0.00498  0.02461  2.45   69263    1705  341974  2650360  38.27
DNK      1880-1889     40-44     0.00504  0.02491  2.56   67558    1683  333692  2308386  34.17
DNK      1880-1889     45-49     0.00651  0.03203  2.61   65876    2110  324340  1974694  29.98
DNK      1880-1889     50-54     0.00897  0.04391  2.62   63765    2800  312149  1650354  25.88
DNK      1880-1889     55-59     0.01248  0.06062  2.62   60965    3696  296024  1338205  21.95
DNK      1880-1889     60-64     0.01810  0.08674  2.62   57269    4968  274519  1042181  18.20
DNK      1880-1889     65-69     0.02737  0.12853  2.63   52302    6722  245564   767662  14.68
DNK      1880-1889     70-74     0.04481  0.20239  2.61   45580    9225  205852   522097  11.45
DNK      1880-1889     75-79     0.07487  0.31641  2.55   36355   11503  153640   316245   8.70
DNK      1880-1889     80-84     0.11671  0.44855  2.42   24852   11147   95513   162605   6.54
DNK      1880-1889     85-89     0.17188  0.58754  2.31   13705    8052   46846    67091   4.90
DNK      1880-1889     90-94     0.25461  0.73548  2.13    5653    4157   16329    20245   3.58
DNK      1880-1889     95-99     0.36435  0.85266  1.88    1495    1275    3499     3917   2.62
DNK      1880-1889    100-104    0.51706  0.94122  1.62     220     207     401      418   1.90
DNK      1880-1889    105-109    0.78176  0.97561  1.15      13      13      16       17   1.28
DNK      1880-1889    110+       0.66667  1.00000  1.50       0       0       0        0   1.50
DNK      1890-1899        0      0.15039  0.13617  0.31  100000   13617   90545  5683674  56.84
DNK      1890-1899      1-4      0.01397  0.05386  1.33   86383    4653  333118  5593128  64.75
DNK      1890-1899      5-9      0.00335  0.01659  2.19   81730    1356  404846  5260011  64.36
DNK      1890-1899     10-14     0.00220  0.01094  2.51   80374     879  399680  4855165  60.41
