Death rates (cohort 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
FIN      1920-1924     20-24            0.004188        0.025575        0.014531
FIN      1920-1924     25-29            0.002548        0.004920        0.003670
FIN      1920-1924     30-34            0.001585        0.002943        0.002224
FIN      1920-1924     35-39            0.001739        0.003654        0.002637
FIN      1920-1924     40-44            0.002262        0.005618        0.003826
FIN      1920-1924     45-49            0.003128        0.009024        0.005846
FIN      1920-1924     50-54            0.004201        0.012729        0.008065
FIN      1920-1924     55-59            0.005848        0.017251        0.010885
FIN      1920-1924     60-64            0.008942        0.023914        0.015317
FIN      1920-1924     65-69            0.014203        0.033456        0.022003
FIN      1920-1924     70-74            0.022482        0.046692        0.031665
FIN      1920-1924     75-79            0.036959        0.065997        0.047079
FIN      1920-1924     80-84            0.059625        0.094358        0.070527
FIN      1920-1924     85-89            0.105614        0.143844        0.116144
FIN      1920-1924     90-94            0.190115        0.238891        0.201595
FIN      1920-1924     95-99            0.320781        0.389488        0.333562
FIN      1920-1924    100-104                  .               .               .
FIN      1920-1924    105-109                  .               .               .
FIN      1920-1924    110+                     .               .               .
FIN      1925-1929        0             0.084114        0.103213        0.093881
FIN      1925-1929      1-4             0.010064        0.010618        0.010346
FIN      1925-1929      5-9             0.002942        0.003233        0.003090
FIN      1925-1929     10-14            0.002194        0.002373        0.002285
FIN      1925-1929     15-19            0.003357        0.006164        0.004778
FIN      1925-1929     20-24            0.002154        0.005008        0.003589
FIN      1925-1929     25-29            0.001221        0.002446        0.001834
FIN      1925-1929     30-34            0.001177        0.002638        0.001908
FIN      1925-1929     35-39            0.001349        0.003581        0.002461
FIN      1925-1929     40-44            0.001914        0.005636        0.003758
FIN      1925-1929     45-49            0.002669        0.008299        0.005432
FIN      1925-1929     50-54            0.003495        0.011114        0.007180
FIN      1925-1929     55-59            0.005198        0.015200        0.009930
FIN      1925-1929     60-64            0.007929        0.021705        0.014246
FIN      1925-1929     65-69            0.012044        0.028811        0.019415
FIN      1925-1929     70-74            0.018736        0.040119        0.027636
FIN      1925-1929     75-79            0.029272        0.055987        0.039628
FIN      1925-1929     80-84            0.052014        0.083732        0.063226
FIN      1925-1929     85-89            0.099027        0.138872        0.111541
FIN      1925-1929     90-94            0.182791        0.232909        0.196249
FIN      1925-1929     95-99                   .               .               .
FIN      1925-1929    100-104                  .               .               .
FIN      1925-1929    105-109                  .               .               .
FIN      1925-1929    110+                     .               .               .
FIN      1930-1934        0             0.069169        0.083748        0.076631
FIN      1930-1934      1-4             0.007937        0.008880        0.008416
FIN      1930-1934      5-9             0.002578        0.002965        0.002774
FIN      1930-1934     10-14            0.001841        0.002233        0.002039
FIN      1930-1934     15-19            0.001546        0.002284        0.001919
FIN      1930-1934     20-24            0.000942        0.001998        0.001478
FIN      1930-1934     25-29            0.000865        0.002009        0.001447
FIN      1930-1934     30-34            0.000977        0.002341        0.001670
FIN      1930-1934     35-39            0.001293        0.003626        0.002473
FIN      1930-1934     40-44            0.001753        0.004986        0.003380
FIN      1930-1934     45-49            0.002216        0.006512        0.004360
FIN      1930-1934     50-54            0.003301        0.009184        0.006203
FIN      1930-1934     55-59            0.004751        0.013256        0.008873
FIN      1930-1934     60-64            0.006958        0.017582        0.011980
FIN      1930-1934     65-69            0.010179        0.024170        0.016576
FIN      1930-1934     70-74            0.015438        0.033063        0.023149
FIN      1930-1934     75-79            0.025437        0.048024        0.034769
FIN      1930-1934     80-84            0.047521        0.074779        0.057981
FIN      1930-1934     85-89            0.092138        0.128509        0.104770
FIN      1930-1934     90-94                   .               .               .
FIN      1930-1934     95-99                   .               .               .
FIN      1930-1934    100-104                  .               .               .
FIN      1930-1934    105-109                  .               .               .
FIN      1930-1934    110+                     .               .               .
FIN      1935-1939        0             0.064626        0.080273        0.072639
FIN      1935-1939      1-4             0.007332        0.008057        0.007701
FIN      1935-1939      5-9             0.002455        0.002968        0.002716
FIN      1935-1939     10-14            0.000810        0.001091        0.000953
FIN      1935-1939     15-19            0.000668        0.001175        0.000926
FIN      1935-1939     20-24            0.000639        0.001562        0.001110
FIN      1935-1939     25-29            0.000707        0.001903        0.001319
FIN      1935-1939     30-34            0.000862        0.002307        0.001595
FIN      1935-1939     35-39            0.001053        0.003054        0.002067
FIN      1935-1939     40-44            0.001498        0.004005        0.002763
FIN      1935-1939     45-49            0.002185        0.005790        0.003993
FIN      1935-1939     50-54            0.003247        0.008407        0.005808
FIN      1935-1939     55-59            0.004271        0.011035        0.007579
FIN      1935-1939     60-64            0.006261        0.015279        0.010580
FIN      1935-1939     65-69            0.008897        0.020299        0.014211
FIN      1935-1939     70-74            0.013615        0.028673        0.020388
FIN      1935-1939     75-79            0.024099        0.042749        0.032104
FIN      1935-1939     80-84            0.045523        0.070826        0.055720
FIN      1935-1939     85-89                   .               .               .
FIN      1935-1939     90-94                   .               .               .
FIN      1935-1939     95-99                   .               .               .
FIN      1935-1939    100-104                  .               .               .
FIN      1935-1939    105-109                  .               .               .
FIN      1935-1939    110+                     .               .               .
FIN      1940-1944        0             0.059399        0.072837        0.066298
FIN      1940-1944      1-4             0.006379        0.007078        0.006736
FIN      1940-1944      5-9             0.000970        0.001450        0.001215
FIN      1940-1944     10-14            0.000428        0.000658        0.000545
FIN      1940-1944     15-19            0.000482        0.001147        0.000820
FIN      1940-1944     20-24            0.000540        0.001565        0.001061
FIN      1940-1944     25-29            0.000626        0.001779        0.001214
FIN      1940-1944     30-34            0.000687        0.002090        0.001404
FIN      1940-1944     35-39            0.000973        0.002732        0.001871
FIN      1940-1944     40-44            0.001332        0.003763        0.002569
FIN      1940-1944     45-49            0.002196        0.005524        0.003879
FIN      1940-1944     50-54            0.003077        0.007331        0.005208
FIN      1940-1944     55-59            0.004144        0.009971        0.007026
FIN      1940-1944     60-64            0.005925        0.013725        0.009715
FIN      1940-1944     65-69            0.008644        0.019006        0.013561
FIN      1940-1944     70-74            0.013311        0.025765        0.019046
FIN      1940-1944     75-79            0.023131        0.039984        0.030593
FIN      1940-1944     80-84                   .               .               .
FIN      1940-1944     85-89                   .               .               .
FIN      1940-1944     90-94                   .               .               .
FIN      1940-1944     95-99                   .               .               .
FIN      1940-1944    100-104                  .               .               .
FIN      1940-1944    105-109                  .               .               .
FIN      1940-1944    110+                     .               .               .
FIN      1945-1949        0             0.049622        0.062024        0.055978
FIN      1945-1949      1-4             0.002550        0.003011        0.002786
FIN      1945-1949      5-9             0.000532        0.000845        0.000692
FIN      1945-1949     10-14            0.000320        0.000546        0.000435
FIN      1945-1949     15-19            0.000466        0.001026        0.000752
FIN      1945-1949     20-24            0.000520        0.001457        0.001001
FIN      1945-1949     25-29            0.000543        0.001806        0.001193
FIN      1945-1949     30-34            0.000675        0.001951        0.001333
FIN      1945-1949     35-39            0.000912        0.002446        0.001702
FIN      1945-1949     40-44            0.001430        0.003912        0.002703
FIN      1945-1949     45-49            0.002056        0.005133        0.003624
FIN      1945-1949     50-54            0.002894        0.006922        0.004928
FIN      1945-1949     55-59            0.004139        0.009603        0.006865
FIN      1945-1949     60-64            0.005683        0.012945        0.009248
FIN      1945-1949     65-69            0.008279        0.017159        0.012548
FIN      1945-1949     70-74            0.013031        0.025071        0.018664
FIN      1945-1949     75-79                   .               .               .
FIN      1945-1949     80-84                   .               .               .
FIN      1945-1949     85-89                   .               .               .
FIN      1945-1949     90-94                   .               .               .
FIN      1945-1949     95-99                   .               .               .
FIN      1945-1949    100-104                  .               .               .
FIN      1945-1949    105-109                  .               .               .
FIN      1945-1949    110+                     .               .               .
FIN      1950-1954        0             0.030182        0.038428        0.034395
FIN      1950-1954      1-4             0.001481        0.002020        0.001756
FIN      1950-1954      5-9             0.000405        0.000700        0.000555
FIN      1950-1954     10-14            0.000281        0.000517        0.000401
FIN      1950-1954     15-19            0.000444        0.001159        0.000810
FIN      1950-1954     20-24            0.000451        0.001612        0.001046
FIN      1950-1954     25-29            0.000528        0.001530        0.001043
FIN      1950-1954     30-34            0.000572        0.001889        0.001248
FIN      1950-1954     35-39            0.000917        0.002766        0.001863
FIN      1950-1954     40-44            0.001347        0.003614        0.002502
FIN      1950-1954     45-49            0.002075        0.004663        0.003384
FIN      1950-1954     50-54            0.002921        0.006611        0.004772
FIN      1950-1954     55-59            0.003929        0.008800        0.006344
FIN      1950-1954     60-64            0.005402        0.011573        0.008417
FIN      1950-1954     65-69            0.008150        0.015981        0.011908
FIN      1950-1954     70-74                   .               .               .
FIN      1950-1954     75-79                   .               .               .
FIN      1950-1954     80-84                   .               .               .
FIN      1950-1954     85-89                   .               .               .
FIN      1950-1954     90-94                   .               .               .
FIN      1950-1954     95-99                   .               .               .
FIN      1950-1954    100-104                  .               .               .
FIN      1950-1954    105-109                  .               .               .
FIN      1950-1954    110+                     .               .               .
FIN      1955-1959        0             0.023094        0.029431        0.026335
FIN      1955-1959      1-4             0.001273        0.001541        0.001410
FIN      1955-1959      5-9             0.000412        0.000669        0.000544
FIN      1955-1959     10-14            0.000273        0.000458        0.000367
FIN      1955-1959     15-19            0.000436        0.001213        0.000833
FIN      1955-1959     20-24            0.000350        0.001290        0.000831
FIN      1955-1959     25-29            0.000461        0.001443        0.000964
FIN      1955-1959     30-34            0.000619        0.002002        0.001327
FIN      1955-1959     35-39            0.000910        0.002410        0.001675
FIN      1955-1959     40-44            0.001345        0.003112        0.002242
FIN      1955-1959     45-49            0.001897        0.004325        0.003123
FIN      1955-1959     50-54            0.002675        0.005731        0.004205
FIN      1955-1959     55-59            0.003375        0.007376        0.005359
FIN      1955-1959     60-64            0.004966        0.010355        0.007608
FIN      1955-1959     65-69                   .               .               .
FIN      1955-1959     70-74                   .               .               .
FIN      1955-1959     75-79                   .               .               .
FIN      1955-1959     80-84                   .               .               .
FIN      1955-1959     85-89                   .               .               .
FIN      1955-1959     90-94                   .               .               .
FIN      1955-1959     95-99                   .               .               .
FIN      1955-1959    100-104                  .               .               .
FIN      1955-1959    105-109                  .               .               .
FIN      1955-1959    110+                     .               .               .
FIN      1960-1964        0             0.016971        0.021932        0.019506
FIN      1960-1964      1-4             0.000814        0.001096        0.000958
FIN      1960-1964      5-9             0.000400        0.000671        0.000538
FIN      1960-1964     10-14            0.000242        0.000415        0.000330
FIN      1960-1964     15-19            0.000316        0.000867        0.000597
FIN      1960-1964     20-24            0.000345        0.001176        0.000770
FIN      1960-1964     25-29            0.000436        0.001429        0.000944
FIN      1960-1964     30-34            0.000520        0.001561        0.001052
FIN      1960-1964     35-39            0.000770        0.001933        0.001363
FIN      1960-1964     40-44            0.001178        0.002636        0.001919
FIN      1960-1964     45-49            0.001551        0.003622        0.002597
FIN      1960-1964     50-54            0.002166        0.004444        0.003309
FIN      1960-1964     55-59            0.003112        0.006208        0.004654
FIN      1960-1964     60-64                   .               .               .
FIN      1960-1964     65-69                   .               .               .
FIN      1960-1964     70-74                   .               .               .
FIN      1960-1964     75-79                   .               .               .
FIN      1960-1964     80-84                   .               .               .
FIN      1960-1964     85-89                   .               .               .
FIN      1960-1964     90-94                   .               .               .
FIN      1960-1964     95-99                   .               .               .
FIN      1960-1964    100-104                  .               .               .
FIN      1960-1964    105-109                  .               .               .
FIN      1960-1964    110+                     .               .               .
FIN      1965-1969        0             0.013445        0.017250        0.015389
FIN      1965-1969      1-4             0.000716        0.000892        0.000806
FIN      1965-1969      5-9             0.000325        0.000493        0.000411
FIN      1965-1969     10-14            0.000164        0.000322        0.000245
FIN      1965-1969     15-19            0.000333        0.000889        0.000616
FIN      1965-1969     20-24            0.000422        0.001371        0.000906
FIN      1965-1969     25-29            0.000402        0.001327        0.000874
FIN      1965-1969     30-34            0.000543        0.001414        0.000987
FIN      1965-1969     35-39            0.000721        0.001804        0.001272
FIN      1965-1969     40-44            0.000972        0.002210        0.001601
FIN      1965-1969     45-49            0.001325        0.002834        0.002089
FIN      1965-1969     50-54            0.001984        0.003948        0.002973
FIN      1965-1969     55-59                   .               .               .
FIN      1965-1969     60-64                   .               .               .
FIN      1965-1969     65-69                   .               .               .
FIN      1965-1969     70-74                   .               .               .
FIN      1965-1969     75-79                   .               .               .
FIN      1965-1969     80-84                   .               .               .
FIN      1965-1969     85-89                   .               .               .
FIN      1965-1969     90-94                   .               .               .
FIN      1965-1969     95-99                   .               .               .
FIN      1965-1969    100-104                  .               .               .
FIN      1965-1969    105-109                  .               .               .
FIN      1965-1969    110+                     .               .               .
FIN      1970-1974        0             0.010229        0.013738        0.012025
FIN      1970-1974      1-4             0.000498        0.000672        0.000587
FIN      1970-1974      5-9             0.000178        0.000358        0.000270
FIN      1970-1974     10-14            0.000153        0.000254        0.000205
FIN      1970-1974     15-19            0.000350        0.000973        0.000668
FIN      1970-1974     20-24            0.000318        0.001162        0.000749
FIN      1970-1974     25-29            0.000349        0.001177        0.000772
FIN      1970-1974     30-34            0.000459        0.001212        0.000844
FIN      1970-1974     35-39            0.000599        0.001512        0.001066
FIN      1970-1974     40-44            0.000807        0.001843        0.001336
FIN      1970-1974     45-49            0.001216        0.002497        0.001868
FIN      1970-1974     50-54                   .               .               .
FIN      1970-1974     55-59                   .               .               .
FIN      1970-1974     60-64                   .               .               .
FIN      1970-1974     65-69                   .               .               .
FIN      1970-1974     70-74                   .               .               .
FIN      1970-1974     75-79                   .               .               .
FIN      1970-1974     80-84                   .               .               .
FIN      1970-1974     85-89                   .               .               .
FIN      1970-1974     90-94                   .               .               .
FIN      1970-1974     95-99                   .               .               .
FIN      1970-1974    100-104                  .               .               .
FIN      1970-1974    105-109                  .               .               .
FIN      1970-1974    110+                     .               .               .
FIN      1975-1979        0             0.007778        0.009847        0.008837
FIN      1975-1979      1-4             0.000297        0.000468        0.000384
FIN      1975-1979      5-9             0.000177        0.000267        0.000223
FIN      1975-1979     10-14            0.000137        0.000239        0.000189
FIN      1975-1979     15-19            0.000258        0.000740        0.000504
FIN      1975-1979     20-24            0.000352        0.001070        0.000719
FIN      1975-1979     25-29            0.000345        0.001026        0.000694
FIN      1975-1979     30-34            0.000396        0.001210        0.000814
FIN      1975-1979     35-39            0.000517        0.001292        0.000915
FIN      1975-1979     40-44            0.000755        0.001680        0.001230
FIN      1975-1979     45-49                   .               .               .
FIN      1975-1979     50-54                   .               .               .
FIN      1975-1979     55-59                   .               .               .
FIN      1975-1979     60-64                   .               .               .
FIN      1975-1979     65-69                   .               .               .
FIN      1975-1979     70-74                   .               .               .
FIN      1975-1979     75-79                   .               .               .
FIN      1975-1979     80-84                   .               .               .
FIN      1975-1979     85-89                   .               .               .
FIN      1975-1979     90-94                   .               .               .
FIN      1975-1979     95-99                   .               .               .
FIN      1975-1979    100-104                  .               .               .
FIN      1975-1979    105-109                  .               .               .
FIN      1975-1979    110+                     .               .               .
FIN      1980-1984        0             0.005829        0.007072        0.006465
FIN      1980-1984      1-4             0.000257        0.000355        0.000307
FIN      1980-1984      5-9             0.000156        0.000211        0.000184
FIN      1980-1984     10-14            0.000146        0.000208        0.000178
FIN      1980-1984     15-19            0.000275        0.000700        0.000492
FIN      1980-1984     20-24            0.000353        0.001089        0.000730
FIN      1980-1984     25-29            0.000360        0.001070        0.000725
FIN      1980-1984     30-34            0.000412        0.001053        0.000743
FIN      1980-1984     35-39            0.000550        0.001151        0.000860
FIN      1980-1984     40-44                   .               .               .
FIN      1980-1984     45-49                   .               .               .
FIN      1980-1984     50-54                   .               .               .
FIN      1980-1984     55-59                   .               .               .
FIN      1980-1984     60-64                   .               .               .
FIN      1980-1984     65-69                   .               .               .
FIN      1980-1984     70-74                   .               .               .
FIN      1980-1984     75-79                   .               .               .
FIN      1980-1984     80-84                   .               .               .
FIN      1980-1984     85-89                   .               .               .
FIN      1980-1984     90-94                   .               .               .
FIN      1980-1984     95-99                   .               .               .
FIN      1980-1984    100-104                  .               .               .
FIN      1980-1984    105-109                  .               .               .
FIN      1980-1984    110+                     .               .               .
FIN      1985-1989        0             0.005329        0.006752        0.006056
FIN      1985-1989      1-4             0.000257        0.000311        0.000285
FIN      1985-1989      5-9             0.000130        0.000181        0.000156
FIN      1985-1989     10-14            0.000126        0.000147        0.000137
FIN      1985-1989     15-19            0.000260        0.000617        0.000442
FIN      1985-1989     20-24            0.000341        0.000954        0.000654
FIN      1985-1989     25-29            0.000311        0.000893        0.000609
FIN      1985-1989     30-34            0.000366        0.000932        0.000658
FIN      1985-1989     35-39                   .               .               .
FIN      1985-1989     40-44                   .               .               .
FIN      1985-1989     45-49                   .               .               .
FIN      1985-1989     50-54                   .               .               .
FIN      1985-1989     55-59                   .               .               .
FIN      1985-1989     60-64                   .               .               .
FIN      1985-1989     65-69                   .               .               .
FIN      1985-1989     70-74                   .               .               .
FIN      1985-1989     75-79                   .               .               .
FIN      1985-1989     80-84                   .               .               .
FIN      1985-1989     85-89                   .               .               .
FIN      1985-1989     90-94                   .               .               .
FIN      1985-1989     95-99                   .               .               .
FIN      1985-1989    100-104                  .               .               .
FIN      1985-1989    105-109                  .               .               .
FIN      1985-1989    110+                     .               .               .
FIN      1990-1994        0             0.004674        0.005481        0.005086
FIN      1990-1994      1-4             0.000243        0.000239        0.000241
FIN      1990-1994      5-9             0.000125        0.000150        0.000138
FIN      1990-1994     10-14            0.000112        0.000157        0.000135
FIN      1990-1994     15-19            0.000229        0.000532        0.000384
FIN      1990-1994     20-24            0.000310        0.000762        0.000541
FIN      1990-1994     25-29            0.000320        0.000848        0.000591
FIN      1990-1994     30-34                   .               .               .
FIN      1990-1994     35-39                   .               .               .
FIN      1990-1994     40-44                   .               .               .
FIN      1990-1994     45-49                   .               .               .
FIN      1990-1994     50-54                   .               .               .
FIN      1990-1994     55-59                   .               .               .
FIN      1990-1994     60-64                   .               .               .
FIN      1990-1994     65-69                   .               .               .
FIN      1990-1994     70-74                   .               .               .
FIN      1990-1994     75-79                   .               .               .
FIN      1990-1994     80-84                   .               .               .
FIN      1990-1994     85-89                   .               .               .
FIN      1990-1994     90-94                   .               .               .
FIN      1990-1994     95-99                   .               .               .
FIN      1990-1994    100-104                  .               .               .
FIN      1990-1994    105-109                  .               .               .
FIN      1990-1994    110+                     .               .               .
FRACNP   1737-1739        0                    .               .               .
FRACNP   1737-1739      1-4                    .               .               .
FRACNP   1737-1739      5-9                    .               .               .
FRACNP   1737-1739     10-14                   .               .               .
FRACNP   1737-1739     15-19                   .               .               .
FRACNP   1737-1739     20-24                   .               .               .
FRACNP   1737-1739     25-29                   .               .               .
FRACNP   1737-1739     30-34                   .               .               .
FRACNP   1737-1739     35-39                   .               .               .
FRACNP   1737-1739     40-44                   .               .               .
FRACNP   1737-1739     45-49                   .               .               .
FRACNP   1737-1739     50-54                   .               .               .
FRACNP   1737-1739     55-59                   .               .               .
FRACNP   1737-1739     60-64                   .               .               .
FRACNP   1737-1739     65-69                   .               .               .
FRACNP   1737-1739     70-74                   .               .               .
FRACNP   1737-1739     75-79                   .               .               .
FRACNP   1737-1739     80-84            0.179859        0.178607        0.179255
FRACNP   1737-1739     85-89            0.216827        0.225647        0.221074
FRACNP   1737-1739     90-94            0.265680        0.269641        0.267532
FRACNP   1737-1739     95-99            0.383697        0.402800        0.392560
FRACNP   1737-1739    100-104           0.493182        0.520223        0.504466
FRACNP   1737-1739    105-109           0.767215        0.943008        0.826130
FRACNP   1737-1739    110+                    .              .              .
FRACNP   1740-1744        0                    .               .               .
FRACNP   1740-1744      1-4                    .               .               .
FRACNP   1740-1744      5-9                    .               .               .
FRACNP   1740-1744     10-14                   .               .               .
FRACNP   1740-1744     15-19                   .               .               .
FRACNP   1740-1744     20-24                   .               .               .
FRACNP   1740-1744     25-29                   .               .               .
FRACNP   1740-1744     30-34                   .               .               .
FRACNP   1740-1744     35-39                   .               .               .
FRACNP   1740-1744     40-44                   .               .               .
FRACNP   1740-1744     45-49                   .               .               .
FRACNP   1740-1744     50-54                   .               .               .
FRACNP   1740-1744     55-59                   .               .               .
FRACNP   1740-1744     60-64                   .               .               .
FRACNP   1740-1744     65-69                   .               .               .
FRACNP   1740-1744     70-74                   .               .               .
FRACNP   1740-1744     75-79            0.116307        0.119830        0.118011
FRACNP   1740-1744     80-84            0.176849        0.177089        0.176965
FRACNP   1740-1744     85-89            0.230401        0.236326        0.233251
FRACNP   1740-1744     90-94            0.269094        0.274326        0.271564
FRACNP   1740-1744     95-99            0.389100        0.402247        0.395235
FRACNP   1740-1744    100-104           0.479418        0.495143        0.485917
FRACNP   1740-1744    105-109           0.784280        0.831382        0.802599
FRACNP   1740-1744    110+                    .              .              .
FRACNP   1745-1749        0                    .               .               .
FRACNP   1745-1749      1-4                    .               .               .
FRACNP   1745-1749      5-9                    .               .               .
FRACNP   1745-1749     10-14                   .               .               .
FRACNP   1745-1749     15-19                   .               .               .
FRACNP   1745-1749     20-24                   .               .               .
FRACNP   1745-1749     25-29                   .               .               .
FRACNP   1745-1749     30-34                   .               .               .
FRACNP   1745-1749     35-39                   .               .               .
FRACNP   1745-1749     40-44                   .               .               .
FRACNP   1745-1749     45-49                   .               .               .
FRACNP   1745-1749     50-54                   .               .               .
FRACNP   1745-1749     55-59                   .               .               .
FRACNP   1745-1749     60-64                   .               .               .
FRACNP   1745-1749     65-69                   .               .               .
FRACNP   1745-1749     70-74            0.081185        0.082348        0.081746
FRACNP   1745-1749     75-79            0.108869        0.112520        0.110630
FRACNP   1745-1749     80-84            0.185513        0.188166        0.186779
FRACNP   1745-1749     85-89            0.231958        0.241963        0.236665
FRACNP   1745-1749     90-94            0.269919        0.271309        0.270558
FRACNP   1745-1749     95-99            0.396326        0.405858        0.400749
FRACNP   1745-1749    100-104           0.496722        0.492342        0.494885
FRACNP   1745-1749    105-109           0.785410        0.830313        0.803730
FRACNP   1745-1749    110+                    .              .              .
FRACNP   1750-1754        0                    .               .               .
FRACNP   1750-1754      1-4                    .               .               .
FRACNP   1750-1754      5-9                    .               .               .
FRACNP   1750-1754     10-14                   .               .               .
FRACNP   1750-1754     15-19                   .               .               .
FRACNP   1750-1754     20-24                   .               .               .
FRACNP   1750-1754     25-29                   .               .               .
FRACNP   1750-1754     30-34                   .               .               .
FRACNP   1750-1754     35-39                   .               .               .
FRACNP   1750-1754     40-44                   .               .               .
FRACNP   1750-1754     45-49                   .               .               .
FRACNP   1750-1754     50-54                   .               .               .
FRACNP   1750-1754     55-59                   .               .               .
FRACNP   1750-1754     60-64                   .               .               .
FRACNP   1750-1754     65-69            0.052417        0.053557        0.052968
FRACNP   1750-1754     70-74            0.075053        0.079634        0.077229
FRACNP   1750-1754     75-79            0.117997        0.124023        0.120881
FRACNP   1750-1754     80-84            0.182834        0.189399        0.185964
FRACNP   1750-1754     85-89            0.233767        0.244301        0.238679
FRACNP   1750-1754     90-94            0.279598        0.286929        0.282908
FRACNP   1750-1754     95-99            0.420238        0.434555        0.426664
FRACNP   1750-1754    100-104           0.510061        0.549020        0.525517
FRACNP   1750-1754    105-109           0.883209        0.955485        0.908179
FRACNP   1750-1754    110+                    .              .              .
FRACNP   1755-1759        0                    .               .               .
FRACNP   1755-1759      1-4                    .               .               .
FRACNP   1755-1759      5-9                    .               .               .
FRACNP   1755-1759     10-14                   .               .               .
FRACNP   1755-1759     15-19                   .               .               .
FRACNP   1755-1759     20-24                   .               .               .
FRACNP   1755-1759     25-29                   .               .               .
FRACNP   1755-1759     30-34                   .               .               .
FRACNP   1755-1759     35-39                   .               .               .
FRACNP   1755-1759     40-44                   .               .               .
FRACNP   1755-1759     45-49                   .               .               .
FRACNP   1755-1759     50-54                   .               .               .
FRACNP   1755-1759     55-59                   .               .               .
FRACNP   1755-1759     60-64            0.039478        0.039783        0.039626
FRACNP   1755-1759     65-69            0.050018        0.051362        0.050668
FRACNP   1755-1759     70-74            0.083421        0.086319        0.084815
FRACNP   1755-1759     75-79            0.118764        0.125884        0.122160
FRACNP   1755-1759     80-84            0.183008        0.192010        0.187235
FRACNP   1755-1759     85-89            0.237769        0.261111        0.248305
FRACNP   1755-1759     90-94            0.294182        0.319439        0.304768
FRACNP   1755-1759     95-99            0.426604        0.438136        0.431178
FRACNP   1755-1759    100-104           0.502200        0.488815        0.497003
FRACNP   1755-1759    105-109           0.789080        0.985777        0.850346
FRACNP   1755-1759    110+                    .              .              .
FRACNP   1760-1764        0                    .               .               .
FRACNP   1760-1764      1-4                    .               .               .
FRACNP   1760-1764      5-9                    .               .               .
FRACNP   1760-1764     10-14                   .               .               .
FRACNP   1760-1764     15-19                   .               .               .
FRACNP   1760-1764     20-24                   .               .               .
FRACNP   1760-1764     25-29                   .               .               .
FRACNP   1760-1764     30-34                   .               .               .
FRACNP   1760-1764     35-39                   .               .               .
FRACNP   1760-1764     40-44                   .               .               .
FRACNP   1760-1764     45-49                   .               .               .
FRACNP   1760-1764     50-54                   .               .               .
FRACNP   1760-1764     55-59            0.024423        0.026553        0.025441
FRACNP   1760-1764     60-64            0.035981        0.036960        0.036448
FRACNP   1760-1764     65-69            0.053773        0.055532        0.054611
FRACNP   1760-1764     70-74            0.083504        0.087512        0.085396
FRACNP   1760-1764     75-79            0.115434        0.125840        0.120272
FRACNP   1760-1764     80-84            0.184041        0.196470        0.189770
FRACNP   1760-1764     85-89            0.254140        0.279277        0.265152
FRACNP   1760-1764     90-94            0.332664        0.351344        0.340229
FRACNP   1760-1764     95-99            0.407344        0.413322        0.409763
FRACNP   1760-1764    100-104           0.513407        0.525195        0.517783
FRACNP   1760-1764    105-109           0.982887        1.007108        0.991701
FRACNP   1760-1764    110+                    .              .              .
FRACNP   1765-1769        0                    .               .               .
FRACNP   1765-1769      1-4                    .               .               .
FRACNP   1765-1769      5-9                    .               .               .
FRACNP   1765-1769     10-14                   .               .               .
FRACNP   1765-1769     15-19                   .               .               .
FRACNP   1765-1769     20-24                   .               .               .
FRACNP   1765-1769     25-29                   .               .               .
FRACNP   1765-1769     30-34                   .               .               .
FRACNP   1765-1769     35-39                   .               .               .
FRACNP   1765-1769     40-44                   .               .               .
FRACNP   1765-1769     45-49                   .               .               .
FRACNP   1765-1769     50-54            0.019470        0.021380        0.020354
FRACNP   1765-1769     55-59            0.023060        0.025302        0.024096
FRACNP   1765-1769     60-64            0.038330        0.039911        0.039057
FRACNP   1765-1769     65-69            0.053542        0.056168        0.054742
FRACNP   1765-1769     70-74            0.081140        0.085733        0.083216
FRACNP   1765-1769     75-79            0.114226        0.124205        0.118672
FRACNP   1765-1769     80-84            0.188551        0.202839        0.194778
FRACNP   1765-1769     85-89            0.271930        0.289126        0.279088
FRACNP   1765-1769     90-94            0.329073        0.330823        0.329775
FRACNP   1765-1769     95-99            0.396274        0.387607        0.392745
FRACNP   1765-1769    100-104           0.607608        0.528333        0.574108
FRACNP   1765-1769    105-109           1.526897        1.329474        1.414925
FRACNP   1765-1769    110+                    .              .              .
FRACNP   1770-1774        0                    .               .               .
FRACNP   1770-1774      1-4                    .               .               .
FRACNP   1770-1774      5-9                    .               .               .
FRACNP   1770-1774     10-14                   .               .               .
FRACNP   1770-1774     15-19                   .               .               .
FRACNP   1770-1774     20-24                   .               .               .
FRACNP   1770-1774     25-29                   .               .               .
FRACNP   1770-1774     30-34                   .               .               .
FRACNP   1770-1774     35-39                   .               .               .
FRACNP   1770-1774     40-44                   .               .               .
FRACNP   1770-1774     45-49            0.015117        0.015653        0.015362
FRACNP   1770-1774     50-54            0.018244        0.018998        0.018588
FRACNP   1770-1774     55-59            0.024798        0.025933        0.025313
FRACNP   1770-1774     60-64            0.038394        0.038054        0.038240
FRACNP   1770-1774     65-69            0.050942        0.050755        0.050858
FRACNP   1770-1774     70-74            0.080215        0.079181        0.079753
FRACNP   1770-1774     75-79            0.119977        0.121584        0.120686
FRACNP   1770-1774     80-84            0.194126        0.204955        0.198662
FRACNP   1770-1774     85-89            0.267152        0.283007        0.273544
