Life tables (cohort 5x10), Females 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
CHE      1890-1899     40-44     0.00430  0.02129  2.53   71137    1514  351944  2621585  36.85
CHE      1890-1899     45-49     0.00518  0.02559  2.61   69622    1782  343849  2269641  32.60
CHE      1890-1899     50-54     0.00712  0.03498  2.58   67840    2373  333469  1925792  28.39
CHE      1890-1899     55-59     0.00947  0.04630  2.63   65467    3031  320161  1592323  24.32
CHE      1890-1899     60-64     0.01367  0.06623  2.63   62436    4135  302399  1272162  20.38
CHE      1890-1899     65-69     0.02114  0.10073  2.66   58302    5873  277786   969763  16.63
CHE      1890-1899     70-74     0.03441  0.15902  2.62   52429    8337  242330   691977  13.20
CHE      1890-1899     75-79     0.05545  0.24455  2.59   44091   10783  194442   449647  10.20
CHE      1890-1899     80-84     0.08823  0.36253  2.54   33309   12075  136870   255206   7.66
CHE      1890-1899     85-89     0.14063  0.51511  2.40   21233   10938   77777   118336   5.57
CHE      1890-1899     90-94     0.22463  0.69201  2.23   10296    7125   31718    40559   3.94
CHE      1890-1899     95-99     0.33799  0.83350  1.96    3171    2643    7820     8842   2.79
CHE      1890-1899    100-104    0.51043  0.94577  1.67     528     499     978     1022   1.93
CHE      1890-1899    105-109    0.64541  0.96850  1.39      29      28      43       43   1.51
CHE      1890-1899    110+       2.39178  1.00000  0.42       1       1       0        0   0.42
CHE      1900-1909        0      0.12477  0.11494  0.31  100000   11494   92117  6269020  62.69
CHE      1900-1909      1-4      0.01028  0.04003  1.31   88506    3543  344492  6176904  69.79
CHE      1900-1909      5-9      0.00264  0.01312  2.25   84964    1114  421754  5832412  68.65
CHE      1900-1909     10-14     0.00220  0.01093  2.61   83849     916  417053  5410657  64.53
CHE      1900-1909     15-19     0.00349  0.01730  2.61   82933    1435  411244  4993604  60.21
CHE      1900-1909     20-24     0.00366  0.01815  2.54   81498    1479  403852  4582361  56.23
CHE      1900-1909     25-29     0.00347  0.01719  2.42   80019    1376  396548  4178509  52.22
CHE      1900-1909     30-34     0.00302  0.01500  2.42   78644    1180  390177  3781960  48.09
CHE      1900-1909     35-39     0.00294  0.01458  2.50   77464    1129  384500  3391783  43.79
CHE      1900-1909     40-44     0.00320  0.01586  2.57   76335    1211  378732  3007283  39.40
CHE      1900-1909     45-49     0.00397  0.01966  2.62   75124    1477  372104  2628551  34.99
CHE      1900-1909     50-54     0.00527  0.02603  2.64   73647    1917  363707  2256447  30.64
CHE      1900-1909     55-59     0.00737  0.03621  2.64   71730    2597  352510  1892740  26.39
CHE      1900-1909     60-64     0.01106  0.05390  2.63   69133    3727  336850  1540230  22.28
CHE      1900-1909     65-69     0.01665  0.08009  2.65   65406    5238  314698  1203380  18.40
CHE      1900-1909     70-74     0.02559  0.12069  2.64   60168    7262  283730   888682  14.77
CHE      1900-1909     75-79     0.04142  0.18856  2.62   52906    9976  240819   604952  11.43
CHE      1900-1909     80-84     0.07060  0.30147  2.58   42930   12942  183326   364133   8.48
CHE      1900-1909     85-89     0.12151  0.46589  2.50   29988   13971  114976   180806   6.03
CHE      1900-1909     90-94     0.21145  0.67109  2.28   16017   10749   50834    65830   4.11
CHE      1900-1909     95-99     0.33183  0.82970  1.99    5268    4371   13172    14996   2.85
CHE      1900-1909    100-104    0.47996  0.92841  1.70     897     833    1735     1824   2.03
CHE      1900-1909    105-109    0.72421  0.98382  1.30      64      63      87       89   1.38
CHE      1900-1909    110+       0.83090  1.00000  1.20       1       1       1        1   1.20
CHE      1910-1919        0      0.08797  0.08297  0.31  100000    8297   94309  6885191  68.85
CHE      1910-1919      1-4      0.00784  0.03072  1.36   91703    2818  359379  6790881  74.05
CHE      1910-1919      5-9      0.00237  0.01176  2.16   88886    1045  441466  6431503  72.36
CHE      1910-1919     10-14     0.00137  0.00682  2.57   87841     599  437746  5990037  68.19
CHE      1910-1919     15-19     0.00222  0.01107  2.64   87242     965  433930  5552291  63.64
CHE      1910-1919     20-24     0.00259  0.01284  2.51   86276    1108  428622  5118361  59.33
CHE      1910-1919     25-29     0.00242  0.01203  2.43   85168    1024  423210  4689739  55.06
CHE      1910-1919     30-34     0.00205  0.01020  2.47   84144     858  418550  4266529  50.71
CHE      1910-1919     35-39     0.00185  0.00922  2.47   83286     768  414488  3847979  46.20
CHE      1910-1919     40-44     0.00215  0.01069  2.63   82518     882  410494  3433491  41.61
CHE      1910-1919     45-49     0.00299  0.01485  2.68   81636    1212  405365  3022997  37.03
CHE      1910-1919     50-54     0.00437  0.02163  2.68   80423    1739  398074  2617632  32.55
CHE      1910-1919     55-59     0.00610  0.03008  2.64   78684    2366  387825  2219558  28.21
CHE      1910-1919     60-64     0.00856  0.04197  2.64   76317    3203  374029  1831733  24.00
CHE      1910-1919     65-69     0.01252  0.06079  2.64   73115    4445  355069  1457703  19.94
CHE      1910-1919     70-74     0.01962  0.09378  2.65   68670    6440  328218  1102634  16.06
CHE      1910-1919     75-79     0.03248  0.15086  2.65   62230    9388  289085   774417  12.44
CHE      1910-1919     80-84     0.05870  0.25768  2.63   52842   13616  231975   485332   9.18
CHE      1910-1919     85-89     0.10819  0.42670  2.53   39225   16738  154712   253357   6.46
CHE      1910-1919     90-94     0.19188  0.63417  2.33   22488   14261   74323    98645   4.39
CHE      1910-1919     95-99     0.31760  0.81810  2.04    8227    6730   21191    24322   2.96
CHE      1910-1919    100-104    0.46699  0.92512  1.74    1496    1384    2964     3131   2.09
CHE      1910-1919    105-109    0.67367  0.99606  1.46     112     112     166      166   1.48
CHE      1910-1919    110+       0.70569  1.00000  1.42       0       0       1        1   1.42
CHE      1920-1929        0      0.05638  0.05414  0.27  100000    5414   96027  7491164  74.91
CHE      1920-1929      1-4      0.00475  0.01879  1.44   94586    1777  373788  7395137  78.18
CHE      1920-1929      5-9      0.00163  0.00811  2.23   92809     752  461960  7021349  75.65
CHE      1920-1929     10-14     0.00108  0.00540  2.52   92057     497  459050  6559389  71.25
CHE      1920-1929     15-19     0.00143  0.00712  2.61   91559     652  456241  6100339  66.63
CHE      1920-1929     20-24     0.00142  0.00708  2.42   90907     644  452875  5644099  62.09
CHE      1920-1929     25-29     0.00112  0.00559  2.32   90264     505  449965  5191223  57.51
CHE      1920-1929     30-34     0.00101  0.00504  2.52   89759     452  447676  4741258  52.82
CHE      1920-1929     35-39     0.00121  0.00602  2.59   89307     537  445240  4293582  48.08
CHE      1920-1929     40-44     0.00171  0.00849  2.62   88770     754  442055  3848343  43.35
CHE      1920-1929     45-49     0.00252  0.01253  2.65   88016    1103  437490  3406288  38.70
CHE      1920-1929     50-54     0.00361  0.01790  2.63   86913    1555  430883  2968798  34.16
CHE      1920-1929     55-59     0.00489  0.02416  2.65   85358    2062  421936  2537915  29.73
CHE      1920-1929     60-64     0.00690  0.03396  2.64   83296    2829  409795  2115979  25.40
CHE      1920-1929     65-69     0.01043  0.05088  2.64   80468    4094  392668  1706184  21.20
CHE      1920-1929     70-74     0.01598  0.07700  2.66   76373    5880  368102  1313515  17.20
CHE      1920-1929     75-79     0.02637  0.12422  2.66   70493    8757  332008   945414  13.41
CHE      1920-1929     80-84     0.04816  0.21654  2.67   61736   13368  277567   613406   9.94
CHE      1920-1929     85-89     0.09313  0.38004  2.58   48368   18382  197370   335839   6.94
CHE      1920-1929     90-94     0.17676  0.60489  2.39   29986   18138  102617   138469   4.62
CHE      1920-1929     95-99     0.30748  0.80942  2.07   11848    9590   31189    35852   3.03
CHE      1920-1929    100-104    0.47439  0.92881  1.72    2258    2097    4421     4663   2.07
CHE      1920-1929    105-109    0.66483  0.99629  1.49     161     160     241      242   1.51
CHE      1920-1929    110+       0.53800  1.00000  1.86       1       1       1        1   1.86
CHE      1930-1932        0      0.04577  0.04420  0.23  100000    4420   96576  7769541  77.70
CHE      1930-1932      1-4      0.00368  0.01459  1.46   95580    1395  378778  7672965  80.28
CHE      1930-1932      5-9      0.00134  0.00665  2.21   94185     627  469182  7294187  77.45
CHE      1930-1932     10-14     0.00087  0.00436  2.58   93559     407  466809  6825005  72.95
CHE      1930-1932     15-19     0.00084  0.00419  2.45   93151     390  464760  6358196  68.26
CHE      1930-1932     20-24     0.00068  0.00340  2.38   92761     315  462979  5893436  63.53
CHE      1930-1932     25-29     0.00067  0.00334  2.52   92446     309  461465  5430458  58.74
CHE      1930-1932     30-34     0.00082  0.00409  2.61   92137     377  459785  4968993  53.93
CHE      1930-1932     35-39     0.00108  0.00538  2.67   91760     494  457650  4509208  49.14
CHE      1930-1932     40-44     0.00152  0.00758  2.65   91266     692  454706  4051557  44.39
CHE      1930-1932     45-49     0.00225  0.01119  2.65   90575    1013  450491  3596852  39.71
CHE      1930-1932     50-54     0.00301  0.01492  2.63   89561    1337  444638  3146361  35.13
CHE      1930-1932     55-59     0.00440  0.02179  2.57   88225    1922  436458  2701722  30.62
CHE      1930-1932     60-64     0.00613  0.03021  2.66   86303    2607  425421  2265264  26.25
CHE      1930-1932     65-69     0.00889  0.04354  2.65   83695    3644  409895  1839844  21.98
CHE      1930-1932     70-74     0.01375  0.06660  2.63   80051    5331  387603  1429949  17.86
CHE      1930-1932     75-79     0.02226  0.10585  2.70   74720    7909  355380  1042346  13.95
CHE      1930-1932     80-84     0.04303  0.19574  2.69   66811   13077  303891   686965  10.28
CHE      1930-1932     85-89     0.08654  0.35920  2.64   53734   19301  223028   383075   7.13
CHE      1930-1932     90-94     0.17450  0.59904  2.38   34433   20626  118203   160047   4.65
CHE      1930-1932     95-99     0.30707  0.80859  2.07   13806   11163   36354    41844   3.03
CHE      1930-1932    100-104    0.47138  0.92810  1.73    2643    2453    5203     5489   2.08
CHE      1930-1932    105-109    0.66483  0.99629  1.49     190     189     285      286   1.51
CHE      1930-1932    110+       0.53800  1.00000  1.86       1       1       1        1   1.86
DNK      1835-1839        0      0.18365  0.16310  0.31  100000   16310   88813  4553896  45.54
DNK      1835-1839      1-4      0.02528  0.09494  1.43   83690    7946  314319  4465083  53.35
DNK      1835-1839      5-9      0.00782  0.03832  2.40   75744    2902  371166  4150764  54.80
DNK      1835-1839     10-14     0.00563  0.02774  2.33   72842    2020  358823  3779599  51.89
DNK      1835-1839     15-19     0.00552  0.02724  2.57   70821    1929  349412  3420776  48.30
DNK      1835-1839     20-24     0.00668  0.03287  2.54   68892    2265  338897  3071364  44.58
DNK      1835-1839     25-29     0.00798  0.03911  2.54   66627    2606  326718  2732467  41.01
DNK      1835-1839     30-34     0.00885  0.04333  2.57   64021    2774  313353  2405749  37.58
DNK      1835-1839     35-39     0.01015  0.04948  2.46   61247    3030  298553  2092395  34.16
DNK      1835-1839     40-44     0.00952  0.04650  2.49   58217    2707  284278  1793842  30.81
DNK      1835-1839     45-49     0.00996  0.04860  2.52   55510    2698  270852  1509565  27.19
DNK      1835-1839     50-54     0.01269  0.06159  2.60   52812    3252  256250  1238713  23.46
DNK      1835-1839     55-59     0.01589  0.07650  2.56   49560    3792  238550   982463  19.82
DNK      1835-1839     60-64     0.02291  0.10863  2.62   45768    4972  217016   743913  16.25
DNK      1835-1839     65-69     0.03581  0.16498  2.62   40796    6731  187950   526896  12.92
DNK      1835-1839     70-74     0.05671  0.24917  2.57   34066    8488  149673   338946   9.95
DNK      1835-1839     75-79     0.09383  0.38014  2.50   25578    9723  103619   189273   7.40
DNK      1835-1839     80-84     0.14686  0.53283  2.43   15855    8448   57522    85654   5.40
DNK      1835-1839     85-89     0.23845  0.71359  2.19    7407    5285   22166    28133   3.80
DNK      1835-1839     90-94     0.33806  0.83459  1.97    2121    1770    5237     5966   2.81
DNK      1835-1839     95-99     0.47038  0.93346  1.77     351     328     696      729   2.08
DNK      1835-1839    100-104    0.76072  0.95875  1.10      23      22      29       33   1.41
DNK      1835-1839    105-109    0.27273  1.00000  3.67       1       1       4        4   3.67
DNK      1835-1839    110+             .        .    .       0       0       0        0      .
DNK      1840-1849        0      0.19159  0.16934  0.31  100000   16934   88385  4530453  45.30
DNK      1840-1849      1-4      0.02443  0.09219  1.54   83066    7658  313445  4442068  53.48
DNK      1840-1849      5-9      0.00905  0.04415  2.23   75408    3329  367811  4128624  54.75
DNK      1840-1849     10-14     0.00589  0.02900  2.41   72079    2090  354977  3760812  52.18
DNK      1840-1849     15-19     0.00600  0.02958  2.55   69988    2070  344879  3405835  48.66
DNK      1840-1849     20-24     0.00717  0.03524  2.55   67918    2394  333730  3060956  45.07
DNK      1840-1849     25-29     0.00785  0.03850  2.54   65525    2523  321406  2727226  41.62
DNK      1840-1849     30-34     0.00872  0.04268  2.50   63002    2689  308297  2405820  38.19
DNK      1840-1849     35-39     0.00881  0.04310  2.49   60313    2600  295042  2097522  34.78
DNK      1840-1849     40-44     0.00917  0.04485  2.51   57713    2588  282110  1802480  31.23
DNK      1840-1849     45-49     0.00963  0.04705  2.52   55125    2594  269201  1520370  27.58
DNK      1840-1849     50-54     0.01158  0.05633  2.56   52531    2959  255433  1251169  23.82
DNK      1840-1849     55-59     0.01482  0.07156  2.60   49572    3547  239338   995736  20.09
DNK      1840-1849     60-64     0.02162  0.10284  2.64   46025    4733  218966   756398  16.43
DNK      1840-1849     65-69     0.03413  0.15784  2.62   41292    6518  190948   537433  13.02
DNK      1840-1849     70-74     0.05605  0.24720  2.61   34774    8596  153363   346484   9.96
DNK      1840-1849     75-79     0.09356  0.38002  2.53   26178    9948  106327   193121   7.38
DNK      1840-1849     80-84     0.15134  0.54216  2.39   16230    8799   58140    86794   5.35
DNK      1840-1849     85-89     0.23268  0.70379  2.19    7431    5230   22476    28654   3.86
DNK      1840-1849     90-94     0.34028  0.83450  1.95    2201    1837    5398     6178   2.81
DNK      1840-1849     95-99     0.45516  0.91395  1.73     364     333     731      781   2.14
DNK      1840-1849    100-104    0.63807  1.00000  1.57      31      31      49       49   1.57
DNK      1840-1849    105-109         .       .    .       0       0       0        0      .
DNK      1840-1849    110+             .        .    .       0       0       0        0      .
DNK      1850-1859        0      0.15629  0.14116  0.31  100000   14116   90318  4668136  46.68
DNK      1850-1859      1-4      0.02574  0.09696  1.59   85884    8327  323446  4577818  53.30
DNK      1850-1859      5-9      0.01119  0.05422  2.17   77557    4205  375866  4254372  54.85
DNK      1850-1859     10-14     0.00659  0.03239  2.42   73351    2376  360633  3878505  52.88
DNK      1850-1859     15-19     0.00603  0.02970  2.52   70975    2108  349643  3517872  49.56
DNK      1850-1859     20-24     0.00660  0.03247  2.53   68868    2236  338810  3168229  46.00
DNK      1850-1859     25-29     0.00735  0.03612  2.52   66631    2406  327195  2829419  42.46
DNK      1850-1859     30-34     0.00767  0.03762  2.50   64225    2416  315082  2502224  38.96
DNK      1850-1859     35-39     0.00775  0.03802  2.49   61809    2350  303148  2187142  35.39
DNK      1850-1859     40-44     0.00795  0.03900  2.49   59459    2319  291484  1883994  31.69
DNK      1850-1859     45-49     0.00848  0.04151  2.54   57140    2372  279875  1592510  27.87
DNK      1850-1859     50-54     0.01039  0.05069  2.58   54768    2776  267114  1312635  23.97
DNK      1850-1859     55-59     0.01391  0.06735  2.64   51992    3502  251691  1045521  20.11
DNK      1850-1859     60-64     0.02153  0.10249  2.67   48490    4970  230873   793830  16.37
DNK      1850-1859     65-69     0.03449  0.15935  2.62   43520    6935  201096   562957  12.94
DNK      1850-1859     70-74     0.05809  0.25508  2.61   36585    9332  160665   361861   9.89
DNK      1850-1859     75-79     0.09548  0.38514  2.49   27253   10496  109928   201196   7.38
DNK      1850-1859     80-84     0.14988  0.53777  2.37   16757    9011   60122    91268   5.45
DNK      1850-1859     85-89     0.22235  0.68560  2.20    7745    5310   23883    31146   4.02
DNK      1850-1859     90-94     0.31514  0.81198  2.02    2435    1977    6275     7263   2.98
DNK      1850-1859     95-99     0.44635  0.90513  1.72     458     414     928      988   2.16
DNK      1850-1859    100-104    0.72955  0.98165  1.28      43      43      58       60   1.38
DNK      1850-1859    105-109    0.54545  1.00000  1.83       1       1       1        1   1.83
DNK      1850-1859    110+             .        .    .       0       0       0        0      .
DNK      1860-1869        0      0.13541  0.12390  0.31  100000   12390   91502  4908284  49.08
DNK      1860-1869      1-4      0.02665  0.10013  1.58   87610    8772  329226  4816782  54.98
DNK      1860-1869      5-9      0.00879  0.04289  2.15   78838    3381  384536  4487556  56.92
DNK      1860-1869     10-14     0.00583  0.02872  2.44   75457    2167  371734  4103020  54.38
DNK      1860-1869     15-19     0.00577  0.02843  2.52   73289    2084  361283  3731287  50.91
DNK      1860-1869     20-24     0.00595  0.02933  2.50   71206    2088  350799  3370004  47.33
DNK      1860-1869     25-29     0.00609  0.02998  2.50   69117    2072  340400  3019205  43.68
DNK      1860-1869     30-34     0.00631  0.03106  2.49   67045    2082  330002  2678805  39.96
DNK      1860-1869     35-39     0.00636  0.03131  2.51   64962    2034  319737  2348803  36.16
DNK      1860-1869     40-44     0.00684  0.03364  2.52   62928    2117  309384  2029066  32.24
DNK      1860-1869     45-49     0.00779  0.03826  2.59   60811    2326  298451  1719681  28.28
DNK      1860-1869     50-54     0.01019  0.04973  2.58   58485    2908  285384  1421231  24.30
DNK      1860-1869     55-59     0.01417  0.06851  2.62   55576    3808  268810  1135846  20.44
DNK      1860-1869     60-64     0.02131  0.10145  2.64   51768    5252  246456   867036  16.75
DNK      1860-1869     65-69     0.03424  0.15835  2.63   46517    7366  215102   620580  13.34
DNK      1860-1869     70-74     0.05540  0.24441  2.59   39151    9569  172718   405478  10.36
DNK      1860-1869     75-79     0.08689  0.35669  2.49   29582   10552  121438   232759   7.87
DNK      1860-1869     80-84     0.13475  0.49917  2.40   19030    9499   70496   111322   5.85
DNK      1860-1869     85-89     0.20306  0.65304  2.27    9531    6224   30651    40826   4.28
DNK      1860-1869     90-94     0.30576  0.80100  2.03    3307    2649    8663    10175   3.08
DNK      1860-1869     95-99     0.42385  0.90382  1.83     658     595    1403     1512   2.30
DNK      1860-1869    100-104    0.57750  0.95652  1.50      63      61     105      109   1.72
DNK      1860-1869    105-109    0.65625  1.00000  1.52       3       3       4        4   1.52
DNK      1860-1869    110+             .        .    .       0       0       0        0      .
DNK      1870-1879        0      0.13810  0.12615  0.31  100000   12615   91347  5145404  51.45
DNK      1870-1879      1-4      0.02083  0.07920  1.51   87385    6921  332286  5054057  57.84
DNK      1870-1879      5-9      0.00791  0.03873  2.24   80464    3116  393710  4721770  58.68
DNK      1870-1879     10-14     0.00572  0.02818  2.47   77348    2180  381221  4328061  55.96
DNK      1870-1879     15-19     0.00522  0.02574  2.43   75169    1935  370869  3946839  52.51
DNK      1870-1879     20-24     0.00479  0.02364  2.49   73234    1731  361819  3575970  48.83
DNK      1870-1879     25-29     0.00504  0.02490  2.53   71503    1781  353112  3214151  44.95
DNK      1870-1879     30-34     0.00526  0.02598  2.50   69722    1811  344081  2861039  41.04
DNK      1870-1879     35-39     0.00577  0.02847  2.58   67910    1933  334868  2516959  37.06
DNK      1870-1879     40-44     0.00651  0.03205  2.52   65977    2115  324645  2182090  33.07
DNK      1870-1879     45-49     0.00750  0.03683  2.55   63863    2352  313559  1857446  29.09
DNK      1870-1879     50-54     0.00970  0.04740  2.61   61510    2915  300578  1543887  25.10
DNK      1870-1879     55-59     0.01361  0.06593  2.62   58595    3863  283783  1243308  21.22
DNK      1870-1879     60-64     0.02027  0.09671  2.63   54732    5293  261103   959526  17.53
DNK      1870-1879     65-69     0.03111  0.14479  2.61   49438    7158  230116   698422  14.13
DNK      1870-1879     70-74     0.04843  0.21692  2.60   42280    9171  189363   468306  11.08
DNK      1870-1879     75-79     0.07678  0.32287  2.54   33109   10690  139230   278944   8.42
DNK      1870-1879     80-84     0.12242  0.46644  2.45   22419   10457   85419   139713   6.23
DNK      1870-1879     85-89     0.19239  0.63251  2.29   11962    7566   39327    54294   4.54
DNK      1870-1879     90-94     0.27347  0.75747  2.06    4396    3330   12176    14967   3.40
DNK      1870-1879     95-99     0.36608  0.85134  1.86    1066     908    2479     2791   2.62
DNK      1870-1879    100-104    0.49845  0.94273  1.70     158     149     300      312   1.97
DNK      1870-1879    105-109    0.75728  1.00000  1.32       9       9      12       12   1.32
DNK      1870-1879    110+             .        .    .       0       0       0        0      .
DNK      1880-1889        0      0.13707  0.12529  0.31  100000   12529   91406  5401257  54.01
DNK      1880-1889      1-4      0.01940  0.07404  1.53   87471    6477  333919  5309851  60.70
DNK      1880-1889      5-9      0.00722  0.03535  2.14   80994    2863  396776  4975932  61.44
DNK      1880-1889     10-14     0.00406  0.02008  2.38   78131    1569  386546  4579157  58.61
DNK      1880-1889     15-19     0.00391  0.01938  2.55   76563    1484  379172  4192610  54.76
DNK      1880-1889     20-24     0.00412  0.02040  2.51   75078    1532  371585  3813438  50.79
DNK      1880-1889     25-29     0.00453  0.02241  2.59   73547    1648  363762  3441853  46.80
DNK      1880-1889     30-34     0.00545  0.02687  2.49   71898    1932  354649  3078091  42.81
DNK      1880-1889     35-39     0.00522  0.02574  2.47   69966    1801  345281  2723442  38.93
DNK      1880-1889     40-44     0.00520  0.02569  2.55   68165    1751  336538  2378161  34.89
DNK      1880-1889     45-49     0.00653  0.03214  2.61   66415    2134  326976  2041622  30.74
DNK      1880-1889     50-54     0.00852  0.04173  2.60   64280    2682  314954  1714646  26.67
DNK      1880-1889     55-59     0.01157  0.05631  2.63   61598    3469  299763  1399692  22.72
DNK      1880-1889     60-64     0.01681  0.08082  2.63   58129    4698  279510  1099929  18.92
DNK      1880-1889     65-69     0.02481  0.11718  2.64   53432    6261  252373   820419  15.35
DNK      1880-1889     70-74     0.04063  0.18524  2.62   47171    8738  215085   568046  12.04
DNK      1880-1889     75-79     0.06824  0.29250  2.56   38433   11242  164737   352961   9.18
DNK      1880-1889     80-84     0.10722  0.42065  2.44   27191   11438  106678   188224   6.92
DNK      1880-1889     85-89     0.15873  0.55855  2.35   15753    8799   55433    81546   5.18
DNK      1880-1889     90-94     0.23946  0.71211  2.15    6954    4952   20680    26113   3.76
DNK      1880-1889     95-99     0.35037  0.84236  1.92    2002    1686    4813     5433   2.71
DNK      1880-1889    100-104    0.49747  0.93151  1.64     316     294     591      620   1.96
DNK      1880-1889    105-109    0.74725  0.97143  1.19      22      21      28       29   1.34
DNK      1880-1889    110+       0.66667  1.00000  1.50       1       1       1        1   1.50
DNK      1890-1899        0      0.13377  0.12253  0.31  100000   12253   91596  5886663  58.87
DNK      1890-1899      1-4      0.01374  0.05302  1.35   87747    4653  338640  5795068  66.04
DNK      1890-1899      5-9      0.00340  0.01684  2.21   83094    1400  411563  5456428  65.67
DNK      1890-1899     10-14     0.00237  0.01180  2.52   81695     964  406080  5044865  61.75
